k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.5714635252952576, 0.1793725490570068]                                        |  1.5804717540740967|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[1.5540489554405212, -1.8205515146255493]                                       |  1.5313211679458618|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[1.5540489554405212, -1.8205515146255493]                                       |  1.5313211679458618|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[2.1745359301567078, 0.0807627439498901]                                        |  1.1987096071243286|      4.00000000|[18, 0, 1, 5]                                                              | | GPS sucess | actual_k=0
       5|[2.1745359301567078, 0.0807627439498901]                                        |  1.1987096071243286|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[2.1745359301567078, 0.0807627439498901]                                        |  1.1987096071243286|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[1.8375847935676575, -0.8607593178749084]                                       |  0.0653108209371567|      2.00000000|[32, 0, 3, 10]                                                             | | GPS sucess | actual_k=0
       8|[1.8375847935676575, -0.8607593178749084]                                       |  0.0653108209371567|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[1.8375847935676575, -0.8607593178749084]                                       |  0.0653108209371567|      0.50000000|[41, 0, 4, 13]                                                             |  | used linear model with 5 points | actual_k=0
      10|[1.8375847935676575, -0.8607593178749084]                                       |  0.0653108209371567|      0.25000000|[45, 0, 5, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[1.9868329465389252, -1.0613210052251816]                                       |  0.0041289227083325|      0.50000000|[50, 0, 5, 16]                                                             | | GPS sucess | actual_k=0
      12|[1.9868329465389252, -1.0613210052251816]                                       |  0.0041289227083325|      0.25000000|[54, 0, 6, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[1.9868329465389252, -1.0613210052251816]                                       |  0.0041289227083325|      0.12500000|[59, 0, 7, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
