k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     | 24.1999999999999957|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7130184292793273, 0.9536311365664005]                                       | 22.7579288482666016|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-0.0828986287117004, -0.1158607266843319]                                      |  2.6790060997009277|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[-0.0828986287117004, -0.1158607266843319]                                      |  2.6790060997009277|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[-0.0828986287117004, -0.1158607266843319]                                      |  2.6790060997009277|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[-0.0828986287117004, -0.1158607266843319]                                      |  2.6790060997009277|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[0.2685969948768616, 0.1961301304399967]                                        |  2.0721979141235352|      1.00000000|[28, 0, 3, 9]                                                              | | GPS sucess | actual_k=0
       7|[-0.018927377462387, 0.0794084630906582]                                        |  1.6631066799163818|      2.00000000|[32, 0, 3, 10]                                                             | | GPS sucess | actual_k=0
       8|[-0.018927377462387, 0.0794084630906582]                                        |  1.6631066799163818|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[-0.018927377462387, 0.0794084630906582]                                        |  1.6631066799163818|      0.50000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.3879677534103394, 0.1437068022787571]                                        |  0.3792240321636200|      1.00000000|[46, 0, 5, 15]                                                             | | GPS sucess | actual_k=0
      11|[0.3879677534103394, 0.1437068022787571]                                        |  0.3792240321636200|      0.50000000|[50, 0, 6, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.3879677534103394, 0.1437068022787571]                                        |  0.3792240321636200|      0.25000000|[55, 0, 7, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[0.3879677534103394, 0.1437068022787571]                                        |  0.3792240321636200|      0.12500000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
