k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |370890.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9521731588858253, 4.00114435814326]                                          |57622.0261961996657192|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.2117735598105079, 2.366746255382945]                                         |208.1545104980468750|      4.00000000|[10, 0, 1, 3]                                                              | | GPS sucess | actual_k=0
       3|[0.2117735598105079, 2.366746255382945]                                         |208.1545104980468750|      2.00000000|[14, 0, 2, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[-1.2054222371560448, 1.6314227666706342]                                       | 69.7427139282226562|      4.00000000|[19, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[-1.2054222371560448, 1.6314227666706342]                                       | 69.7427139282226562|      2.00000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-1.2054222371560448, 1.6314227666706342]                                       | 69.7427139282226562|      1.00000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[-1.6316175606232994, 0.9703414525837202]                                       | 47.1842575073242188|      2.00000000|[33, 0, 4, 11]                                                             | | GPS sucess | actual_k=0
       8|[-1.6316175606232994, 0.9703414525837202]                                       | 47.1842575073242188|      1.00000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[-1.2218533601743096, 1.8220591630787153]                                       | 28.3863334655761719|      2.00000000|[42, 0, 5, 14]                                                             | | GPS sucess | actual_k=0
      10|[-1.2218533601743096, 1.8220591630787153]                                       | 28.3863334655761719|      1.00000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[-1.2218533601743096, 1.8220591630787153]                                       | 28.3863334655761719|      0.50000000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[-0.9989402141553276, 2.0007933910936613]                                       | 15.9770679473876953|      1.00000000|[56, 0, 7, 19]                                                             | | GPS sucess | actual_k=0
      13|[-0.9989402141553276, 2.0007933910936613]                                       | 15.9770679473876953|      0.50000000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
