k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7859396189451218, 0.8980861455202103, 0.8405452072620392, 1.0680702105164528, 0.8849343806505203, 0.8092954456806183, 0.9088724702596664, 0.6891633868217468, 0.3365491032600403, 0.9489335678517818, 0.8960658237338066, 0.9291580989956856, 0.7499557733535767, 1.1656551361083984, 0.7020295262336731, 0.7964481264352798, 0.9920976115390658, 1.0167329236865044, 0.911951944231987, 1.1454406380653381, 0.9811124987900257, 0.7989601045846939]|  1.3827131986618042|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
       2|[-0.1460642367601395, 0.695438027381897, 0.7169809490442276, 1.0448144935071468, 0.576856330037117, 0.4295260608196259, 0.4020436853170395, 0.6867728605866432, 0.2374338582158089, 0.0895238183438778, 1.2154171392321587, 0.5656806603074074, 1.3781914710998535, 0.7062358558177948, 1.0054559409618378, 1.1581967324018478, 1.1778451455757022, 1.4388002678751945, 0.7378084510564804, 1.0645311251282692, 1.3741310723125935, 0.8846792876720428]|  1.1180628538131714|      4.00000000|[97, 32, 0, 2]                                                             | | GPS sucess | actual_k=16
       3|[0.0086160153150558, 0.7899768054485321, -0.1708672493696213, 0.7027709148824215, 0.1650802046060562, 0.3035473525524139, -1.0173305422067642, 0.3444684818387032, -0.6198897883296013, -0.7618220783770084, 2.425062768161297, -0.8761281594634056, 0.6351610422134399, 0.2068642377853394, 1.30265474319458, 0.6983517855405807, 0.8528481377288699, 2.4776276871562004, -0.1643147617578506, 0.8539277836680412, 1.7222514934837818, 0.3221580684185028]|  0.7887362837791443|      8.00000000|[145, 48, 0, 3]                                                            | | GPS sucess | actual_k=16
       4|[-1.2755972892045975, -1.4214804470539093, -0.3400198370218277, -2.049467597156763, -0.4317179173231125, 1.4421230256557465, -2.1184550672769547, -3.248321883380413, -0.5249539315700531, -2.8186505772173405, 2.72539796680212, -0.2392285093665123, 0.0879820585250854, 0.8314929008483887, 1.0302234888076782, 1.3629129976034164, -1.9273184882476926, 1.9606921002268791, -0.4060732573270798, -0.3051285222172737, 1.2585568316280842, -3.8485057651996613]|  0.7234718203544617|     16.00000000|[193, 64, 0, 4]                                                            | | GPS sucess | actual_k=16
       5|[-3.387826159596443, -6.209395676851273, -4.6899105459451675, -1.30563161149621, -5.693391367793083, 0.2613126933574677, 1.1442531198263168, -3.208649840205908, -5.328634828329086, -3.8283402658998966, -0.2335599437355995, -0.5653234645724297, 2.7896233797073364, 6.7790656089782715, -3.473613142967224, -2.0521370321512222, -4.452123557217419, 0.550642304122448, -1.2661850899457932, -0.9142032340168953, 5.153664577752352, -0.6399984657764435]|  0.6814067363739014|     32.00000000|[241, 80, 0, 5]                                                            | | GPS sucess | actual_k=16
       6|[-3.387826159596443, -6.209395676851273, -4.6899105459451675, -1.30563161149621, -5.693391367793083, 0.2613126933574677, 1.1442531198263168, -3.208649840205908, -5.328634828329086, -3.8283402658998966, -0.2335599437355995, -0.5653234645724297, 2.7896233797073364, 6.7790656089782715, -3.473613142967224, -2.0521370321512222, -4.452123557217419, 0.550642304122448, -1.2661850899457932, -0.9142032340168953, 5.153664577752352, -0.6399984657764435]|  0.6814067363739014|     16.00000000|[289, 96, 0, 6]                                                            |  | used linear model with 65 points | actual_k=16
       7|[-6.051710560917854, -7.048833340406418, -0.6832410246133804, -3.8685784079134464, -2.13224034011364, -2.5429966747760773, -2.351805344223976, -3.68986302241683, -5.427059732377529, -3.4503003992140293, -2.1166736856102943, -0.7335870489478111, -0.1436251401901245, 8.579240918159485, -6.927956938743591, 3.2956427186727524, -11.247146998532116, -4.518175788223743, -1.1100019067525864, 0.0254257246851921, 3.929774273186922, -2.5878922045230865]|  0.6479958295822144|     32.00000000|[337, 112, 0, 7]                                                           | | GPS sucess | actual_k=16
       8|[-6.051710560917854, -7.048833340406418, -0.6832410246133804, -3.8685784079134464, -2.13224034011364, -2.5429966747760773, -2.351805344223976, -3.68986302241683, -5.427059732377529, -3.4503003992140293, -2.1166736856102943, -0.7335870489478111, -0.1436251401901245, 8.579240918159485, -6.927956938743591, 3.2956427186727524, -11.247146998532116, -4.518175788223743, -1.1100019067525864, 0.0254257246851921, 3.929774273186922, -2.5878922045230865]|  0.6479958295822144|     16.00000000|[385, 128, 0, 8]                                                           |  | used linear model with 65 points | actual_k=16
       9|[-6.051710560917854, -7.048833340406418, -0.6832410246133804, -3.8685784079134464, -2.13224034011364, -2.5429966747760773, -2.351805344223976, -3.68986302241683, -5.427059732377529, -3.4503003992140293, -2.1166736856102943, -0.7335870489478111, -0.1436251401901245, 8.579240918159485, -6.927956938743591, 3.2956427186727524, -11.247146998532116, -4.518175788223743, -1.1100019067525864, 0.0254257246851921, 3.929774273186922, -2.5878922045230865]|  0.6479958295822144|      8.00000000|[433, 144, 0, 9]                                                           |  | used linear model with 65 points | actual_k=16
      10|[-4.533338502049446, -5.658949106931686, -2.8535109907388687, -3.50704962387681, -3.9911019057035446, -0.9155253469944, -1.656198337674141, -1.1473844610154629, -6.3432628735899925, 0.2092295251786709, 1.030661128461361, -0.0321309790015221, -0.1807309053838253, 6.848369240760803, -6.176454961299896, 1.9783530086278915, -10.006517563946545, -5.935293264687061, -2.3776384443044662, 0.5099296197295189, 3.2211982496082783, -1.0123609602451324]|  0.5922980904579163|     16.00000000|[481, 160, 0, 10]                                                          | | GPS sucess | actual_k=16
      11|[-6.05960114300251, -5.007734805345535, -3.4509017020463943, -4.352905634790659, -5.191464111208916, -3.4937972128391266, -4.004853323101997, -1.5159996412694454, -2.0686962231993675, -6.471265260130167, -3.405691124498844, 0.2316142395138741, 2.162355337291956, 9.609936356544495, -7.186061441898346, 0.51578389108181, -9.522819344885647, -7.460505671799183, -1.515785738825798, 0.4507327824831009, 10.51255290582776, 1.8626364171504974]|  0.5881705284118652|     32.00000000|[529, 176, 0, 11]                                                          | | GPS sucess | actual_k=16
      12|[-6.05960114300251, -5.007734805345535, -3.4509017020463943, -4.352905634790659, -5.191464111208916, -3.4937972128391266, -4.004853323101997, -1.5159996412694454, -2.0686962231993675, -6.471265260130167, -3.405691124498844, 0.2316142395138741, 2.162355337291956, 9.609936356544495, -7.186061441898346, 0.51578389108181, -9.522819344885647, -7.460505671799183, -1.515785738825798, 0.4507327824831009, 10.51255290582776, 1.8626364171504974]|  0.5881705284118652|     16.00000000|[577, 192, 0, 12]                                                          |  | used linear model with 65 points | actual_k=16
      13|[-8.098801210522652, -3.620055705308914, -0.995674803853035, -3.101415518671274, -7.478987142443657, -3.0663817524909973, -3.815753325819969, -1.078927006572485, -2.9929574355483055, -5.217035952955484, 0.3945324644446373, -5.240734450519085, 7.426700506359339, 4.953640103340149, -9.888847649097443, 5.857949361205101, -13.366837088949978, -10.429176516830921, -5.812408968806267, 1.51605124771595, 8.30226032808423, 8.457533210515976]|  0.5859234929084778|     32.00000000|[625, 208, 0, 13]                                                          | | GPS sucess | actual_k=16
      14|[-8.098801210522652, -3.620055705308914, -0.995674803853035, -3.101415518671274, -7.478987142443657, -3.0663817524909973, -3.815753325819969, -1.078927006572485, -2.9929574355483055, -5.217035952955484, 0.3945324644446373, -5.240734450519085, 7.426700506359339, 4.953640103340149, -9.888847649097443, 5.857949361205101, -13.366837088949978, -10.429176516830921, -5.812408968806267, 1.51605124771595, 8.30226032808423, 8.457533210515976]|  0.5859234929084778|     16.00000000|[673, 224, 0, 14]                                                          |  | used linear model with 65 points | actual_k=16
      15|[-8.098801210522652, -3.620055705308914, -0.995674803853035, -3.101415518671274, -7.478987142443657, -3.0663817524909973, -3.815753325819969, -1.078927006572485, -2.9929574355483055, -5.217035952955484, 0.3945324644446373, -5.240734450519085, 7.426700506359339, 4.953640103340149, -9.888847649097443, 5.857949361205101, -13.366837088949978, -10.429176516830921, -5.812408968806267, 1.51605124771595, 8.30226032808423, 8.457533210515976]|  0.5859234929084778|      8.00000000|[721, 240, 0, 15]                                                          |  | used linear model with 65 points | actual_k=16
      16|[-6.0602548867464066, -2.602574974298477, -2.817080572247505, -4.856582526117563, -7.312108680605888, -3.7170178294181824, -5.928690537810326, -0.7647715173661709, -3.9128570184111595, -6.589710656553507, -0.61604855209589, -4.791474215686321, 10.122598323971033, 5.6255000829696655, -9.176392674446106, 6.919381722807884, -16.78755766618997, -12.056330151855946, -6.19805933535099, -0.1027151793241501, 11.200735498219728, 8.005865097045898]|  0.5415514111518860|     16.00000000|[769, 256, 0, 16]                                                          | | GPS sucess | actual_k=16
      17|[-6.0602548867464066, -2.602574974298477, -2.817080572247505, -4.856582526117563, -7.312108680605888, -3.7170178294181824, -5.928690537810326, -0.7647715173661709, -3.9128570184111595, -6.589710656553507, -0.61604855209589, -4.791474215686321, 10.122598323971033, 5.6255000829696655, -9.176392674446106, 6.919381722807884, -16.78755766618997, -12.056330151855946, -6.19805933535099, -0.1027151793241501, 11.200735498219728, 8.005865097045898]|  0.5415514111518860|      8.00000000|[817, 272, 0, 17]                                                          |  | used linear model with 65 points | actual_k=16
