k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      |  1.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0334848612546921, 0.6814833283424377]                                        |  0.1219005063176155|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.0334848612546921, 0.6814833283424377]                                        |  0.1219005063176155|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.0334848612546921, 0.6814833283424377]                                        |  0.1219005063176155|      0.50000000|[14, 0, 2, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.3819993883371353, 0.4048282504081726]                                        |  0.0789621695876122|      1.00000000|[19, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[0.4449122026562691, 0.7988612353801727]                                        |  0.0034437282010913|      2.00000000|[23, 0, 2, 7]                                                              | | GPS sucess | actual_k=0
       6|[0.4449122026562691, 0.7988612353801727]                                        |  0.0034437282010913|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.4449122026562691, 0.7988612353801727]                                        |  0.0034437282010913|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.4449122026562691, 0.7988612353801727]                                        |  0.0034437282010913|      0.25000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.5572437420487404, 0.7587864622473717]                                        |  0.0002352838637307|      0.50000000|[42, 0, 5, 14]                                                             | | GPS sucess | actual_k=0
      10|[0.5572437420487404, 0.7587864622473717]                                        |  0.0002352838637307|      0.25000000|[46, 0, 5, 15]                                                             |  | used linear model with 5 points | actual_k=0
      11|[0.6964374706149101, 0.8554293513298035]                                        |  0.0000170724852069|      0.50000000|[50, 0, 5, 16]                                                             | | GPS sucess | actual_k=0
      12|[0.7332079038023949, 0.8202789165079594]                                        |  0.0000156496844284|      1.00000000|[54, 0, 5, 17]                                                             | | GPS sucess | actual_k=0
      13|[0.7332079038023949, 0.8202789165079594]                                        |  0.0000156496844284|      0.50000000|[58, 0, 6, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[0.7332079038023949, 0.8202789165079594]                                        |  0.0000156496844284|      0.25000000|[63, 0, 6, 20]                                                             |  | used linear model with 5 points | actual_k=0
