k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-5.0, -7.0]                                                                    |700.8468104237188072|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-5.1001633405685425, -6.005028963088989]                                       |604.5076904296875000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-3.26502788066864, -5.209870338439941]                                         |523.3350830078125000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[0.2863277196884155, -3.3692524433135986]                                       |396.0364379882812500|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[0.2863277196884155, -3.3692524433135986]                                       |396.0364379882812500|      4.00000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[0.2863277196884155, -3.3692524433135986]                                       |396.0364379882812500|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-1.5973261594772339, -2.6970561742782593]                                      |299.4234619140625000|      4.00000000|[27, 0, 2, 8]                                                              | | GPS sucess | actual_k=0
       7|[0.3762791192848616, 0.7821509485648739]                                        | 84.1185266763664004|      8.00000000|[31, 0, 3, 10]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       8|[0.3762791192848616, 0.7821509485648739]                                        | 84.1185266763664004|      4.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.3762791192848616, 0.7821509485648739]                                        | 84.1185266763664004|      2.00000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.3762791192848616, 0.7821509485648739]                                        | 84.1185266763664004|      1.00000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.3762791192848616, 0.7821509485648739]                                        | 84.1185266763664004|      0.50000000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.3214558101017408, 0.285165662090646]                                         | 47.3949089050292969|      1.00000000|[56, 0, 7, 19]                                                             | | GPS sucess | actual_k=0
      13|[0.3214558101017408, 0.285165662090646]                                         | 47.3949089050292969|      0.50000000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
