k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8549243360757828, 0.8946764245629311, 0.9203138947486877, 0.9289514794945717, 0.9206894040107727, 0.8980489671230316, 0.8654080182313919, 0.8284365683794022, 0.7464941143989563, 0.7672559916973114, 0.7557673007249832, 0.7642600983381271, 0.7963980287313461, 0.8537501096725464, 0.9352262541651726, 1.0365127809345722, 0.9732358306646347, 1.2617575824260712, 1.3558904528617859, 1.409053921699524, 1.3923494517803192, 1.270268201828003]|  1.3995697498321533|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[0.5647730082273483, 0.6840292736887932, 0.7609416842460632, 1.1008194908499718, 0.7620682120323181, 0.6941469013690948, 0.5962240546941757, 0.4853097051382065, 0.3335586488246918, 0.3017679750919342, 0.2673019021749496, 0.2927802950143814, 0.3891940861940384, 0.5612503290176392, 0.8489968329668045, 1.1095383428037167, 1.272251769900322, 1.7852727472782135, 2.0676713585853577, 2.2271617650985718, 2.1770483553409576, 1.8108046054840088]|  1.2016634941101074|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[-0.0155296474695206, -0.7152538970112801, 0.4421972632408142, 0.8166254088282585, 0.4448258280754089, 0.2863427698612213, 0.0578561276197433, -0.2009440213441849, -0.4923122823238373, -0.6292080581188202, -0.7096288949251175, -0.65017931163311, -0.4252137988805771, -0.0237492322921753, 0.5899018496274948, 1.2555894665420055, 1.8702836483716965, 2.832303076982498, 3.491233170032501, 3.8633774518966675, 1.3509097397327423, 2.8918774127960205]|  0.8973364830017090|      8.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       4|[-0.3497022837400436, -0.843826912343502, 0.4294627923518419, 0.8137041479349136, 0.3441756516695023, -0.0090610980987549, -0.5094880014657974, -0.8725437074899673, -1.7254203259944916, -2.1942796409130096, -2.5655573159456253, -2.7301158159971237, 1.868694081902504, -2.285699248313904, -1.6242202073335648, -0.8376159854233265, -0.0651050359010696, 1.0349165499210358, 1.7320799231529236, 1.936781644821167, -1.0833778083324432, -0.5563032627105713]|  0.7169749736785889|     16.00000000|[113, 16, 0, 8]                                                            | | GPS sucess | actual_k=2
       5|[-4.22090856730938, -5.793485306203365, -5.052838919684291, -4.624801501631737, -4.512809917330742, -3.840536117553711, -3.005897656083107, -1.88514544069767, -1.2783415019512177, -0.4822516143321991, 0.062671110033989, 0.3424554616212845, 4.835871234536171, 0.0080195665359497, -2.4992982298135757, -1.2846276052296162, -2.1893904954195023, -2.5260673463344574, -2.530771791934967, -1.6533699035644531, -1.8267221748828888, -5.851281404495239]|  0.6524910330772400|     32.00000000|[141, 20, 0, 10]                                                           | | GPS sucess | actual_k=2
       6|[-4.22090856730938, -5.793485306203365, -5.052838919684291, -4.624801501631737, -4.512809917330742, -3.840536117553711, -3.005897656083107, -1.88514544069767, -1.2783415019512177, -0.4822516143321991, 0.062671110033989, 0.3424554616212845, 4.835871234536171, 0.0080195665359497, -2.4992982298135757, -1.2846276052296162, -2.1893904954195023, -2.5260673463344574, -2.530771791934967, -1.6533699035644531, -1.8267221748828888, -5.851281404495239]|  0.6524910330772400|     16.00000000|[173, 24, 0, 13]                                                           |  | used linear model with 33 points | actual_k=2
       7|[-3.7642718702554703, -5.129447720944881, -4.267256079241633, -3.819460079073906, -3.794745549559593, -3.3127506971359253, -2.759475991129875, -1.9927715361118317, -1.7892141044139862, -1.4183991849422455, -1.2913242131471634, -1.3916182965040207, 2.7893169075250626, 0.9567610621452332, 12.397343501448631, -3.601835895329714, -4.309645965695381, -4.289307922124863, -4.935542643070221, -2.243258237838745, -1.6378782242536545, -4.80165159702301]|  0.6113176941871643|     32.00000000|[201, 28, 0, 15]                                                           | | GPS sucess | actual_k=2
       8|[-3.7642718702554703, -5.129447720944881, -4.267256079241633, -3.819460079073906, -3.794745549559593, -3.3127506971359253, -2.759475991129875, -1.9927715361118317, -1.7892141044139862, -1.4183991849422455, -1.2913242131471634, -1.3916182965040207, 2.7893169075250626, 0.9567610621452332, 12.397343501448631, -3.601835895329714, -4.309645965695381, -4.289307922124863, -4.935542643070221, -2.243258237838745, -1.6378782242536545, -4.80165159702301]|  0.6113176941871643|     16.00000000|[232, 33, 0, 18]                                                           |  | used linear model with 33 points | actual_k=2
       9|[-3.5852244794368744, -4.8063477501273155, -3.8280877452343702, -3.30851773917675, -3.2692373245954514, -2.83913055062294, -4.009927436709404, -1.839305192232132, -1.901723563671112, -1.8582156598567963, -2.106614902615547, -2.612090155482292, 1.1579847484827042, -1.0612440705299377, 10.052829846739769, 11.177687000483274, -6.950596407055855, -6.795239299535751, -7.035852491855621, -1.6181349158287048, -1.8250043839216232, -3.3165305852890015]|  0.5562212467193604|     32.00000000|[260, 37, 0, 20]                                                           | | GPS sucess | actual_k=2
      10|[-3.5852244794368744, -4.8063477501273155, -3.8280877452343702, -3.30851773917675, -3.2692373245954514, -2.83913055062294, -4.009927436709404, -1.839305192232132, -1.901723563671112, -1.8582156598567963, -2.106614902615547, -2.612090155482292, 1.1579847484827042, -1.0612440705299377, 10.052829846739769, 11.177687000483274, -6.950596407055855, -6.795239299535751, -7.035852491855621, -1.6181349158287048, -1.8250043839216232, -3.3165305852890015]|  0.5562212467193604|     16.00000000|[292, 41, 0, 23]                                                           |  | used linear model with 33 points | actual_k=2
