k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |17984.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7284802198410034, 3.9938409328460693]                                       |7322.8461914062500000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-0.2675543427467346, 2.0476787090301514]                                       |615.4205322265625000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[-0.2675543427467346, 2.0476787090301514]                                       |615.4205322265625000|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[1.296649992465973, 0.8013782501220703]                                         | 79.1565704345703125|      4.00000000|[18, 0, 1, 5]                                                              | | GPS sucess | actual_k=0
       5|[1.296649992465973, 0.8013782501220703]                                         | 79.1565704345703125|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[1.296649992465973, 0.8013782501220703]                                         | 79.1565704345703125|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[1.296649992465973, 0.8013782501220703]                                         | 79.1565704345703125|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.8866785764694214, 1.087600976228714]                                         |  9.6071672439575195|      1.00000000|[37, 0, 4, 12]                                                             | | GPS sucess | actual_k=0
       9|[0.8866785764694214, 1.087600976228714]                                         |  9.6071672439575195|      0.50000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.8866785764694214, 1.087600976228714]                                         |  9.6071672439575195|      0.25000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.8677548244595528, 0.8383182287216187]                                        |  1.2684890031814575|      0.50000000|[51, 0, 6, 17]                                                             | | GPS sucess | actual_k=0
      12|[0.8677548244595528, 0.8383182287216187]                                        |  1.2684890031814575|      0.25000000|[55, 0, 7, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[1.0365071669220924, 1.0227705091238022]                                        |  0.2786803543567657|      0.50000000|[60, 0, 7, 20]                                                             | | GPS sucess | actual_k=0
