k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[98, 0, 2, 8]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[147, 0, 3, 12]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[196, 0, 4, 16]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[245, 0, 5, 20]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[294, 0, 6, 24]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       7|[107.47304346391931, 0.0964991525399685, 0.9065245913267136, 102.40098912464455, 0.1823329905204941, 0.8226940303243697, 97.44323215220123, 0.2872995261717587, 0.7169216740727424, 96.29677791609429, 0.3057718476652168, 0.6966103215213865, 93.99325302430428, 0.3551250753816217, 0.644975086498633, 89.71300965806469, 0.4651537191886455, 0.5352450340222568, 83.7073950786516, 0.6589335753904656, 0.3407716831335798, 78.30742451147177, 0.8766856624243781, 0.1269359736505896, 886.3723613341618, 910.0139357072674, 922.5191761905257, 926.4580719401501, 935.5613589346781, 952.8298938081626, 975.7314779733028]|  0.9342309236526489|      0.03125000|[343, 0, 6, 27]                                                            | | GPS sucess | actual_k=0
       8|[107.47304346391931, 0.0964991525399685, 0.9065245913267136, 102.40098912464455, 0.1823329905204941, 0.8226940303243697, 97.44323215220123, 0.2872995261717587, 0.7169216740727424, 96.29677791609429, 0.3057718476652168, 0.6966103215213865, 93.99325302430428, 0.3551250753816217, 0.644975086498633, 89.71300965806469, 0.4651537191886455, 0.5352450340222568, 83.7073950786516, 0.6589335753904656, 0.3407716831335798, 78.30742451147177, 0.8766856624243781, 0.1269359736505896, 886.3723613341618, 910.0139357072674, 922.5191761905257, 926.4580719401501, 935.5613589346781, 952.8298938081626, 975.7314779733028]|  0.9342309236526489|      0.01562500|[391, 0, 7, 31]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       9|[107.47652204477228, 0.0985525502476096, 0.905378574567847, 102.40397114991211, 0.1841674970387016, 0.8209055323055015, 97.44857506552711, 0.2836690440457314, 0.7197546774838119, 96.29864621204324, 0.3037310635576956, 0.697445288647525, 93.99648120022378, 0.3567626494340598, 0.6457592054494656, 89.70961097863503, 0.4661168895610608, 0.540019799599424, 83.7066455567046, 0.6581989436034114, 0.3450516495997086, 78.30926640244667, 0.8750896345555782, 0.1260207749472931, 886.3699216706492, 910.014215945286, 922.520545956369, 926.46540641509, 935.5583446253463, 952.8304828923921, 975.7332428634586]|  0.7643783688545227|      0.03125000|[440, 0, 7, 34]                                                            | | GPS sucess | actual_k=0
