k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[114, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[227, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[339, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.0320531909803397, -0.0101400692155699, -0.016244449167822, -0.0374589075121837, -0.0395214421522333, -0.0602845124268283, -0.0584097410522516, -0.0934519218851477, -0.0900351675912107, -0.0865621860948249, -0.0766534307331257, -0.1127236706038623, -0.138095434360183, -0.12618504661223, -0.1400240468189072, -0.1313873785782403, -0.15244607393133, -0.1556267521187116, -0.1586597748699893, -0.161727271980152, -0.1579118642909528, -0.1729643801063817, -0.1756986555120164, -0.1647084841774087, -0.1770705437633194, -0.1851569679745183, -0.1702209851421854, -0.1979034054981926, -0.2072355279839801, -0.20891121856154, -0.2090488949399697, -0.2181641761193582, -0.2138916703030992, -0.210069556128547, -0.2248804098351025, -0.2128040215107523, -0.2196378131210435, -0.2424764286649313, -0.2200916149062746, -0.2176550700123854, -0.2407665207876411, -0.2264270501934571, -0.2118895443902387, -0.2446777784944829, -0.2589355949900816, -0.2400217240610504, -0.2412237251985674, -0.2299989305641283, -0.2556422671975757, -0.2520921546526982, -0.2795592610806592, -0.2351743493593074, -0.2521274001308559, -0.2662020922799086, -0.2711469627258904, -0.2665324745297151, -0.2587927599388966, -0.2316605763284308, -0.2500017836211911, -0.2567856651685415, -0.2443844677013314, -0.2364127359156895, -0.2514905139783239, -0.2245334009753436, -0.2262711403401546, -0.219761750073182, -0.2407709479974388, -0.2120938362196619, -0.221022538502703, -0.2327117705593004, -0.2168598569337956, -0.1981427551183187, -0.2087711024496072, -0.1950956947427386, -0.1860844137282806, -0.1827328234066428, -0.1957436180532819, -0.1885532779490438, -0.1640027812941012, -0.1626086679451597, -0.1613084236241835, -0.1414112367559664, -0.1382551027682676, -0.1406563578642461, -0.1330535045670155, -0.1388558241637894, -0.1355486390332956, -0.1240209970720412, -0.1026220911798104, -0.1064717133784913, -0.0760228553643574, -0.0913178589759569, -0.0909904161894299, -0.0647680288633712, -0.0663513886473316, -0.045609277431928, -0.0345651131385785, -0.0147609880375827, -0.0232478748021137, -0.0474558388485442]| 99.9368438720703125|      0.25000000|[403, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | iterate success | actual_k=2
       5|[-0.0320531909803397, -0.0101400692155699, -0.016244449167822, -0.0374589075121837, -0.0395214421522333, -0.0602845124268283, -0.0584097410522516, -0.0934519218851477, -0.0900351675912107, -0.0865621860948249, -0.0766534307331257, -0.1127236706038623, -0.138095434360183, -0.12618504661223, -0.1400240468189072, -0.1313873785782403, -0.15244607393133, -0.1556267521187116, -0.1586597748699893, -0.161727271980152, -0.1579118642909528, -0.1729643801063817, -0.1756986555120164, -0.1647084841774087, -0.1770705437633194, -0.1851569679745183, -0.1702209851421854, -0.1979034054981926, -0.2072355279839801, -0.20891121856154, -0.2090488949399697, -0.2181641761193582, -0.2138916703030992, -0.210069556128547, -0.2248804098351025, -0.2128040215107523, -0.2196378131210435, -0.2424764286649313, -0.2200916149062746, -0.2176550700123854, -0.2407665207876411, -0.2264270501934571, -0.2118895443902387, -0.2446777784944829, -0.2589355949900816, -0.2400217240610504, -0.2412237251985674, -0.2299989305641283, -0.2556422671975757, -0.2520921546526982, -0.2795592610806592, -0.2351743493593074, -0.2521274001308559, -0.2662020922799086, -0.2711469627258904, -0.2665324745297151, -0.2587927599388966, -0.2316605763284308, -0.2500017836211911, -0.2567856651685415, -0.2443844677013314, -0.2364127359156895, -0.2514905139783239, -0.2245334009753436, -0.2262711403401546, -0.219761750073182, -0.2407709479974388, -0.2120938362196619, -0.221022538502703, -0.2327117705593004, -0.2168598569337956, -0.1981427551183187, -0.2087711024496072, -0.1950956947427386, -0.1860844137282806, -0.1827328234066428, -0.1957436180532819, -0.1885532779490438, -0.1640027812941012, -0.1626086679451597, -0.1613084236241835, -0.1414112367559664, -0.1382551027682676, -0.1406563578642461, -0.1330535045670155, -0.1388558241637894, -0.1355486390332956, -0.1240209970720412, -0.1026220911798104, -0.1064717133784913, -0.0760228553643574, -0.0913178589759569, -0.0909904161894299, -0.0647680288633712, -0.0663513886473316, -0.045609277431928, -0.0345651131385785, -0.0147609880375827, -0.0232478748021137, -0.0474558388485442]| 99.9368438720703125|      0.12500000|[516, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.0465145278671182, -0.0229582499521708, -0.0235948703768674, -0.0183963723498573, -0.0331810762784681, -0.0649633202512093, -0.0464704624096786, -0.1034691029231899, -0.0969387258592749, -0.0709310769594854, -0.084535634442793, -0.1134881145280515, -0.1463003694413, -0.1376491054211174, -0.1573306781353432, -0.1429214026636758, -0.1582063576060916, -0.1676177938301436, -0.1573140788797069, -0.1718220939797622, -0.1688131691697808, -0.1842192643269549, -0.1961094646595201, -0.1641108548119246, -0.181653532568832, -0.1972854447716968, -0.1780971532861964, -0.1798204409596053, -0.193603356742384, -0.2337145513559651, -0.2207446757779598, -0.234238778303291, -0.2052070154474209, -0.2231287848147698, -0.2183527388661758, -0.2029577326858162, -0.2271338702200109, -0.2626244117224361, -0.2471527971381747, -0.2021914279728177, -0.2420142273156295, -0.2378984062965132, -0.2068887230061624, -0.2414084552623153, -0.2593288496120817, -0.2279781864725192, -0.2426803881365434, -0.2384290982970819, -0.2338089351836896, -0.2460660801064549, -0.2713361217614467, -0.2177550297682471, -0.2764917586410319, -0.2569091003049063, -0.2591613582538869, -0.2620320203108233, -0.2419799963698092, -0.2255473420452828, -0.2441034334426687, -0.2425999332316079, -0.2349844640416786, -0.2371396409506255, -0.2217122047726439, -0.2244346928097093, -0.2262326683492771, -0.2380368575529019, -0.2353788612395756, -0.215606954193653, -0.2307223098060333, -0.2450894692631497, -0.2258340899074375, -0.1894029513267707, -0.1881130155931976, -0.176428054488389, -0.1956730202001347, -0.1867852531800717, -0.1781267654399701, -0.1943741100061661, -0.1840753076128828, -0.1711882596684582, -0.1561841094019856, -0.1507462450454942, -0.1365405526183463, -0.1221116724665615, -0.1268124455747993, -0.1274775540068578, -0.1467763647418351, -0.0967804527759792, -0.1132431267437464, -0.1069720406066951, -0.0712337763176354, -0.0900227517691611, -0.0797991963957661, -0.0740997294952353, -0.069316622853671, -0.054240993729055, -0.0531677113242768, -0.026033819278771, -0.0377300759531728, -0.064301518127133]| 99.9341659545898438|      0.25000000|[555, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
       7|[-0.0465145278671182, -0.0229582499521708, -0.0235948703768674, -0.0183963723498573, -0.0331810762784681, -0.0649633202512093, -0.0464704624096786, -0.1034691029231899, -0.0969387258592749, -0.0709310769594854, -0.084535634442793, -0.1134881145280515, -0.1463003694413, -0.1376491054211174, -0.1573306781353432, -0.1429214026636758, -0.1582063576060916, -0.1676177938301436, -0.1573140788797069, -0.1718220939797622, -0.1688131691697808, -0.1842192643269549, -0.1961094646595201, -0.1641108548119246, -0.181653532568832, -0.1972854447716968, -0.1780971532861964, -0.1798204409596053, -0.193603356742384, -0.2337145513559651, -0.2207446757779598, -0.234238778303291, -0.2052070154474209, -0.2231287848147698, -0.2183527388661758, -0.2029577326858162, -0.2271338702200109, -0.2626244117224361, -0.2471527971381747, -0.2021914279728177, -0.2420142273156295, -0.2378984062965132, -0.2068887230061624, -0.2414084552623153, -0.2593288496120817, -0.2279781864725192, -0.2426803881365434, -0.2384290982970819, -0.2338089351836896, -0.2460660801064549, -0.2713361217614467, -0.2177550297682471, -0.2764917586410319, -0.2569091003049063, -0.2591613582538869, -0.2620320203108233, -0.2419799963698092, -0.2255473420452828, -0.2441034334426687, -0.2425999332316079, -0.2349844640416786, -0.2371396409506255, -0.2217122047726439, -0.2244346928097093, -0.2262326683492771, -0.2380368575529019, -0.2353788612395756, -0.215606954193653, -0.2307223098060333, -0.2450894692631497, -0.2258340899074375, -0.1894029513267707, -0.1881130155931976, -0.176428054488389, -0.1956730202001347, -0.1867852531800717, -0.1781267654399701, -0.1943741100061661, -0.1840753076128828, -0.1711882596684582, -0.1561841094019856, -0.1507462450454942, -0.1365405526183463, -0.1221116724665615, -0.1268124455747993, -0.1274775540068578, -0.1467763647418351, -0.0967804527759792, -0.1132431267437464, -0.1069720406066951, -0.0712337763176354, -0.0900227517691611, -0.0797991963957661, -0.0740997294952353, -0.069316622853671, -0.054240993729055, -0.0531677113242768, -0.026033819278771, -0.0377300759531728, -0.064301518127133]| 99.9341659545898438|      0.12500000|[666, 106, 0, 53]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.0572841800698436, -0.0119660544949508, -0.0302305721263412, -0.0136908780801286, -0.0368067083093575, -0.081063829343421, -0.0749372179339563, -0.1007763906851315, -0.1175414904210473, -0.052513370246405, -0.0957695127647386, -0.1080396739725684, -0.1478705774394566, -0.1314894752826904, -0.1759519160838801, -0.1494250251769403, -0.1557916540041203, -0.1634791653435997, -0.1427453123006749, -0.176334910647319, -0.1806811049390408, -0.1916083794965992, -0.1923834013633212, -0.1712982520311652, -0.1734453787994581, -0.2081391842270391, -0.1504705121915118, -0.1725842950571803, -0.1875452752235253, -0.2291607290211093, -0.2297216810361624, -0.2311896177166209, -0.2075013884474615, -0.2276897867153533, -0.2335091522946612, -0.1773569305324673, -0.2137074126882607, -0.2531129362711455, -0.2343456886763179, -0.1935633529617431, -0.2345589151343653, -0.2285154803688742, -0.2108499457181129, -0.2507756343878628, -0.2520258720017023, -0.2597824984930594, -0.2446649874157832, -0.2622692034581527, -0.244934320013628, -0.2367446922492562, -0.2434436607148702, -0.2249268077765889, -0.2849106604644929, -0.2654265882108258, -0.2595107150176502, -0.2715597194013638, -0.240301402563818, -0.2107225884181017, -0.236744016752945, -0.2716500282384314, -0.2457145182711765, -0.2438132447349185, -0.2307284382690118, -0.2305429893791461, -0.2182499291018954, -0.2364265329512591, -0.2267126793027155, -0.210501079226823, -0.2333970603240871, -0.2590025121064916, -0.2343975255438983, -0.1911299060365092, -0.2013525138433841, -0.1761624685603978, -0.1884885161344721, -0.1990652097816318, -0.2074534893284865, -0.2198451062817103, -0.1807608362749386, -0.190607758410085, -0.172426518526956, -0.138013847280573, -0.1335495517294771, -0.1241257236580703, -0.1017494281915814, -0.1282407645912674, -0.1424564901720614, -0.1077383438974859, -0.1143424185833833, -0.1136567168850777, -0.0847637708426507, -0.095614807387924, -0.0705453126614207, -0.0666990030613919, -0.0595385544527516, -0.0581061277000309, -0.0488856922231936, -0.0277786382688898, -0.061179886174964, -0.0795440295336739]| 99.9336471557617188|      0.25000000|[706, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
       9|[-0.0572841800698436, -0.0119660544949508, -0.0302305721263412, -0.0136908780801286, -0.0368067083093575, -0.081063829343421, -0.0749372179339563, -0.1007763906851315, -0.1175414904210473, -0.052513370246405, -0.0957695127647386, -0.1080396739725684, -0.1478705774394566, -0.1314894752826904, -0.1759519160838801, -0.1494250251769403, -0.1557916540041203, -0.1634791653435997, -0.1427453123006749, -0.176334910647319, -0.1806811049390408, -0.1916083794965992, -0.1923834013633212, -0.1712982520311652, -0.1734453787994581, -0.2081391842270391, -0.1504705121915118, -0.1725842950571803, -0.1875452752235253, -0.2291607290211093, -0.2297216810361624, -0.2311896177166209, -0.2075013884474615, -0.2276897867153533, -0.2335091522946612, -0.1773569305324673, -0.2137074126882607, -0.2531129362711455, -0.2343456886763179, -0.1935633529617431, -0.2345589151343653, -0.2285154803688742, -0.2108499457181129, -0.2507756343878628, -0.2520258720017023, -0.2597824984930594, -0.2446649874157832, -0.2622692034581527, -0.244934320013628, -0.2367446922492562, -0.2434436607148702, -0.2249268077765889, -0.2849106604644929, -0.2654265882108258, -0.2595107150176502, -0.2715597194013638, -0.240301402563818, -0.2107225884181017, -0.236744016752945, -0.2716500282384314, -0.2457145182711765, -0.2438132447349185, -0.2307284382690118, -0.2305429893791461, -0.2182499291018954, -0.2364265329512591, -0.2267126793027155, -0.210501079226823, -0.2333970603240871, -0.2590025121064916, -0.2343975255438983, -0.1911299060365092, -0.2013525138433841, -0.1761624685603978, -0.1884885161344721, -0.1990652097816318, -0.2074534893284865, -0.2198451062817103, -0.1807608362749386, -0.190607758410085, -0.172426518526956, -0.138013847280573, -0.1335495517294771, -0.1241257236580703, -0.1017494281915814, -0.1282407645912674, -0.1424564901720614, -0.1077383438974859, -0.1143424185833833, -0.1136567168850777, -0.0847637708426507, -0.095614807387924, -0.0705453126614207, -0.0666990030613919, -0.0595385544527516, -0.0581061277000309, -0.0488856922231936, -0.0277786382688898, -0.061179886174964, -0.0795440295336739]| 99.9336471557617188|      0.12500000|[818, 130, 0, 65]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.0808011757355693, -0.0052070035010438, -0.038781223786203, -0.0196290036640848, -0.0354118668910772, -0.0900668832218881, -0.0679428979805402, -0.1114463621201872, -0.1189298282502516, -0.0740806864953801, -0.0888960453478525, -0.110082268437267, -0.1367887286989536, -0.1239878490202557, -0.1776678135734103, -0.1655420881738771, -0.164301388946202, -0.151439174755521, -0.1408833029321852, -0.1783155368257464, -0.1792986948370424, -0.2000663429309488, -0.1764534965620648, -0.1722279951178739, -0.1797004151249569, -0.1979168864149974, -0.1502435953872163, -0.193254226192043, -0.1974583297296237, -0.2062293215554789, -0.2289125226039894, -0.2260312081738844, -0.2025985797515698, -0.2257856555738565, -0.245791360752887, -0.223725102721727, -0.2415405080102263, -0.2739235135764946, -0.2187410458503079, -0.1926782495712403, -0.227618475587356, -0.2284608192675137, -0.2125376113047459, -0.2526902475874456, -0.2603569188200213, -0.2579277516834012, -0.250269610271042, -0.2480771302643845, -0.2454324552012147, -0.263755180779932, -0.2531042148572613, -0.2395096382039933, -0.3005471623027782, -0.2706123547750062, -0.2620135087404632, -0.2608023636270242, -0.2490493081237015, -0.2167684695914194, -0.2436296496101311, -0.2706656400003633, -0.2506382217244645, -0.2637918542160604, -0.2379189561364806, -0.2503152587217546, -0.2442731468476234, -0.2124511273026407, -0.205763270717553, -0.2109386668723971, -0.2491478896535112, -0.274784630219271, -0.2555779239462245, -0.1860012067276666, -0.215821793573708, -0.1688020971553748, -0.1912885066495608, -0.2158923959827806, -0.2142678541728177, -0.206660732729735, -0.1943268672304262, -0.1792129880246603, -0.1773990730232416, -0.1319612442947156, -0.1270558927466169, -0.1215771097353469, -0.0958563795325852, -0.119293867523028, -0.1463860727217542, -0.1169272613734304, -0.103790564396716, -0.11485087898812, -0.0792768452160664, -0.094826373832882, -0.0710288665193276, -0.0745178982845208, -0.0597095542674315, -0.0586647979428365, -0.0597118069914288, -0.0470689654085866, -0.0594837544719266, -0.1033173972559653]| 99.8706741333007812|      0.25000000|[845, 134, 0, 67]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
