k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[130, 0, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[195, 0, 3, 6]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[260, 0, 4, 8]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[325, 0, 5, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[390, 0, 6, 12]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[455, 0, 7, 14]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       8|[107.47057697942248, 0.0938790854417905, 0.9094260723255575, 102.39762354232371, 0.1816175738681108, 0.8180792052203703, 97.43950333527522, 0.2849988233214244, 0.713415724908933, 96.30025624444242, 0.3057661312072538, 0.6967139483872801, 93.99173770927358, 0.3564652418871643, 0.6444023773647845, 89.71965977534884, 0.466678814037703, 0.5333182029360906, 83.71331209949217, 0.6576474387055263, 0.341784364447603, 78.31133564381395, 0.8756893131613731, 0.1227490403724834, 886.3709105334757, 910.0101888066326, 922.5185064069042, 926.4608761382779, 935.5588868449581, 952.8288985286327, 975.7320512228366]|  0.6227469444274902|      0.01562500|[520, 0, 7, 15]                                                            | | GPS sucess | actual_k=0
       9|[107.47057697942248, 0.0938790854417905, 0.9094260723255575, 102.39762354232371, 0.1816175738681108, 0.8180792052203703, 97.43950333527522, 0.2849988233214244, 0.713415724908933, 96.30025624444242, 0.3057661312072538, 0.6967139483872801, 93.99173770927358, 0.3564652418871643, 0.6444023773647845, 89.71965977534884, 0.466678814037703, 0.5333182029360906, 83.71331209949217, 0.6576474387055263, 0.341784364447603, 78.31133564381395, 0.8756893131613731, 0.1227490403724834, 886.3709105334757, 910.0101888066326, 922.5185064069042, 926.4608761382779, 935.5588868449581, 952.8288985286327, 975.7320512228366]|  0.6227469444274902|      0.00781250|[584, 0, 8, 17]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
      10|[107.46934396607568, 0.094611819484476, 0.9104868806358427, 102.39847635638435, 0.1828203128283843, 0.8180296541227523, 97.4405817184574, 0.2861112619433552, 0.7131637880371418, 96.3023459236836, 0.3048730467002839, 0.6977904961654916, 93.99232935516396, 0.3557304540453711, 0.6462782199369743, 89.71885938497027, 0.468301584135741, 0.5358458277704194, 83.71493146153166, 0.6586748461794109, 0.3410485987753142, 78.31491339957807, 0.874230190525949, 0.1223260081932414, 886.3707596470532, 910.0101646491819, 922.520273991609, 926.4609788478492, 935.559988695723, 952.8292013241572, 975.7330098311254]|  0.4758030176162720|      0.01562500|[649, 0, 8, 18]                                                            | | GPS sucess | actual_k=0
      11|[107.46934396607568, 0.094611819484476, 0.9104868806358427, 102.39847635638435, 0.1828203128283843, 0.8180296541227523, 97.4405817184574, 0.2861112619433552, 0.7131637880371418, 96.3023459236836, 0.3048730467002839, 0.6977904961654916, 93.99232935516396, 0.3557304540453711, 0.6462782199369743, 89.71885938497027, 0.468301584135741, 0.5358458277704194, 83.71493146153166, 0.6586748461794109, 0.3410485987753142, 78.31491339957807, 0.874230190525949, 0.1223260081932414, 886.3707596470532, 910.0101646491819, 922.520273991609, 926.4609788478492, 935.559988695723, 952.8292013241572, 975.7330098311254]|  0.4758030176162720|      0.00781250|[713, 0, 9, 20]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
