k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |749.0383999999999105|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.5763820528984069, 0.9233998879790306]                                       |126.7814788818359375|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.6450081944465638, 0.7121704593300819]                                        | 19.8240032196044922|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      4.00000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      0.25000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.5821672186255455, 0.1786819472908974]                                        |  0.2092747539281845|      0.12500000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.6000868223607541, 0.2209214121103287]                                        |  0.1622611582279205|      0.25000000|[47, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[0.6000868223607541, 0.2209214121103287]                                        |  0.1622611582279205|      0.12500000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.6000868223607541, 0.2209214121103287]                                        |  0.1622611582279205|      0.06250000|[56, 0, 8, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
