k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[602, 40, 1, 11]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 242 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 302 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 362 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 422 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 482 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 542 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[1202, 80, 1, 21]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.1474266550105538, -0.0138989501744804, -0.0226404165812086, -0.0419459058642888, -0.0697068715225592, -0.0759554646846737, -0.0644870392391432, -0.0523122304711621, -0.0880163705119953, -0.1151071483927748, -0.0767795319562721, -0.1149146909856544, -0.122343755162884, -0.1190150665925098, -0.1169685925920745, -0.1153154199679282, -0.1369321478458319, -0.1384910415864753, -0.1672035163900952, -0.1797332837385447, -0.1785416495558994, -0.1765496100330284, -0.1823459965578604, -0.1597763369421863, -0.1693150748791558, -0.2075201836913075, -0.1789908195352977, -0.1953746630761122, -0.2185536174807005, -0.1988467893544093, -0.1953433076245865, -0.2303164326208173, -0.1937571490950845, -0.2146433691318183, -0.2140617604637959, -0.2331473055632734, -0.2184913064219315, -0.2226793455627998, -0.2102779471900414, -0.2590400931106664, -0.2492251861050783, -0.2569442394351827, -0.2345257877851554, -0.2383969627718463, -0.2541685770544274, -0.2231996709929746, -0.2289891591680473, -0.2293512477515866, -0.2371585167380041, -0.2380417931769115, -0.1988379458468283, -0.2615795888994997, -0.2491161147848541, -0.2360303394594267, -0.2390704583294992, -0.2455795274666779, -0.211120340423176, -0.2329042601570985, -0.2256497855609832, -0.1929073167954478, -0.2603299231803224, -0.2245204955195143, -0.2392765102228675, -0.223722147000899, -0.217900058080604, -0.2168512381407775, -0.2220345260701593, -0.209498974158717, -0.1887624200331438, -0.2178774085768416, -0.205357780274701, -0.1951943153091837, -0.1948127822833527, -0.2102547241071921, -0.1819085233559143, -0.1968307087333148, -0.1858301354937262, -0.1874182112024192, -0.1684934899693666, -0.1781389547548241, -0.1256897535041065, -0.1788850513502488, -0.1312351404518866, -0.1409841026109371, -0.1571234549111422, -0.128336817683821, -0.1491705343092034, -0.0808951916904043, -0.1102189316702864, -0.0874493994831302, -0.0902699372664131, -0.0628224384861403, -0.0722400706381741, -0.0553696431092254, -0.0578714531983877, -0.0632086308604354, -0.0365014069979471, -0.0272266550522419, -0.0175018371138028, -0.1432285810358364]| 99.8065261840820312|      0.50000000|[1742, 116, 1, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | iterate success | actual_k=4
       4|[-0.1474266550105538, -0.0138989501744804, -0.0226404165812086, -0.0419459058642888, -0.0697068715225592, -0.0759554646846737, -0.0644870392391432, -0.0523122304711621, -0.0880163705119953, -0.1151071483927748, -0.0767795319562721, -0.1149146909856544, -0.122343755162884, -0.1190150665925098, -0.1169685925920745, -0.1153154199679282, -0.1369321478458319, -0.1384910415864753, -0.1672035163900952, -0.1797332837385447, -0.1785416495558994, -0.1765496100330284, -0.1823459965578604, -0.1597763369421863, -0.1693150748791558, -0.2075201836913075, -0.1789908195352977, -0.1953746630761122, -0.2185536174807005, -0.1988467893544093, -0.1953433076245865, -0.2303164326208173, -0.1937571490950845, -0.2146433691318183, -0.2140617604637959, -0.2331473055632734, -0.2184913064219315, -0.2226793455627998, -0.2102779471900414, -0.2590400931106664, -0.2492251861050783, -0.2569442394351827, -0.2345257877851554, -0.2383969627718463, -0.2541685770544274, -0.2231996709929746, -0.2289891591680473, -0.2293512477515866, -0.2371585167380041, -0.2380417931769115, -0.1988379458468283, -0.2615795888994997, -0.2491161147848541, -0.2360303394594267, -0.2390704583294992, -0.2455795274666779, -0.211120340423176, -0.2329042601570985, -0.2256497855609832, -0.1929073167954478, -0.2603299231803224, -0.2245204955195143, -0.2392765102228675, -0.223722147000899, -0.217900058080604, -0.2168512381407775, -0.2220345260701593, -0.209498974158717, -0.1887624200331438, -0.2178774085768416, -0.205357780274701, -0.1951943153091837, -0.1948127822833527, -0.2102547241071921, -0.1819085233559143, -0.1968307087333148, -0.1858301354937262, -0.1874182112024192, -0.1684934899693666, -0.1781389547548241, -0.1256897535041065, -0.1788850513502488, -0.1312351404518866, -0.1409841026109371, -0.1571234549111422, -0.128336817683821, -0.1491705343092034, -0.0808951916904043, -0.1102189316702864, -0.0874493994831302, -0.0902699372664131, -0.0628224384861403, -0.0722400706381741, -0.0553696431092254, -0.0578714531983877, -0.0632086308604354, -0.0365014069979471, -0.0272266550522419, -0.0175018371138028, -0.1432285810358364]| 99.8065261840820312|      0.25000000|[2342, 156, 1, 40]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.1745233899228185, -0.0861500993389752, -0.0200937440506852, -0.0104167480086848, -0.0842575375386838, -0.04075116157617, -0.0743505177607494, -0.0809776006988195, -0.0687771623140321, -0.0975945407736757, -0.0995960164307742, -0.0713530894950666, -0.1167487361721235, -0.1288011824880021, -0.094377624287195, -0.1113895267244902, -0.1516242195446433, -0.176137833866427, -0.138174737812557, -0.164516367833953, -0.1678886844676398, -0.1662101885182294, -0.1685407863903597, -0.1637445451473792, -0.1866703372832272, -0.2122244080514495, -0.187886793823609, -0.1767711752608526, -0.1681703815074009, -0.1942972361974029, -0.2033039597022898, -0.235092706953142, -0.2091386143803955, -0.2039785787220245, -0.2489889677290861, -0.2051524339800356, -0.2412220009809233, -0.2075982259874248, -0.237165940262769, -0.2537392960762075, -0.2824395667319701, -0.2336078237279919, -0.2407870195008489, -0.2391401121256743, -0.2361937276662396, -0.2420376794091753, -0.2341782722553067, -0.2328119233963472, -0.2241779404500203, -0.19387964437535, -0.1968669226646441, -0.2469036120746451, -0.2518419515665874, -0.2413000771330721, -0.2361367770646684, -0.2590054177387835, -0.2235065407328664, -0.2077259553209198, -0.193580171212263, -0.2236994642029526, -0.1924051715623983, -0.2711643234276471, -0.2226980812834096, -0.214787197347716, -0.1935447292181107, -0.2163466353432788, -0.2060282450820407, -0.2184143803588477, -0.217325810407238, -0.2365858875917854, -0.2016724195696138, -0.1674850587311017, -0.17522326369205, -0.2178683870422572, -0.1936638726393737, -0.181317083047261, -0.1954047121085752, -0.2010181331169034, -0.1882678392433599, -0.1446760670856821, -0.1850108440226078, -0.1490008928138327, -0.1407685509669008, -0.163058739733019, -0.1199469708823509, -0.1436844399484044, -0.1114408337740942, -0.1322064170092265, -0.0820449836710641, -0.1077105269668279, -0.0909181056157955, -0.0729329470887346, -0.071850622869927, -0.0522484697824295, -0.0581450503680764, -0.0647236081749118, -0.0511090302183463, -0.0138956440280827, -0.0883873902976156, -0.1791675910559211]| 99.6816024780273438|      0.50000000|[2822, 188, 1, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | iterate success | actual_k=4
       6|[-0.1745233899228185, -0.0861500993389752, -0.0200937440506852, -0.0104167480086848, -0.0842575375386838, -0.04075116157617, -0.0743505177607494, -0.0809776006988195, -0.0687771623140321, -0.0975945407736757, -0.0995960164307742, -0.0713530894950666, -0.1167487361721235, -0.1288011824880021, -0.094377624287195, -0.1113895267244902, -0.1516242195446433, -0.176137833866427, -0.138174737812557, -0.164516367833953, -0.1678886844676398, -0.1662101885182294, -0.1685407863903597, -0.1637445451473792, -0.1866703372832272, -0.2122244080514495, -0.187886793823609, -0.1767711752608526, -0.1681703815074009, -0.1942972361974029, -0.2033039597022898, -0.235092706953142, -0.2091386143803955, -0.2039785787220245, -0.2489889677290861, -0.2051524339800356, -0.2412220009809233, -0.2075982259874248, -0.237165940262769, -0.2537392960762075, -0.2824395667319701, -0.2336078237279919, -0.2407870195008489, -0.2391401121256743, -0.2361937276662396, -0.2420376794091753, -0.2341782722553067, -0.2328119233963472, -0.2241779404500203, -0.19387964437535, -0.1968669226646441, -0.2469036120746451, -0.2518419515665874, -0.2413000771330721, -0.2361367770646684, -0.2590054177387835, -0.2235065407328664, -0.2077259553209198, -0.193580171212263, -0.2236994642029526, -0.1924051715623983, -0.2711643234276471, -0.2226980812834096, -0.214787197347716, -0.1935447292181107, -0.2163466353432788, -0.2060282450820407, -0.2184143803588477, -0.217325810407238, -0.2365858875917854, -0.2016724195696138, -0.1674850587311017, -0.17522326369205, -0.2178683870422572, -0.1936638726393737, -0.181317083047261, -0.1954047121085752, -0.2010181331169034, -0.1882678392433599, -0.1446760670856821, -0.1850108440226078, -0.1490008928138327, -0.1407685509669008, -0.163058739733019, -0.1199469708823509, -0.1436844399484044, -0.1114408337740942, -0.1322064170092265, -0.0820449836710641, -0.1077105269668279, -0.0909181056157955, -0.0729329470887346, -0.071850622869927, -0.0522484697824295, -0.0581450503680764, -0.0647236081749118, -0.0511090302183463, -0.0138956440280827, -0.0883873902976156, -0.1791675910559211]| 99.6816024780273438|      0.25000000|[3422, 228, 1, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.2002211366270773, -0.1105194577673553, -0.0295656756641816, -0.0179489629230422, -0.0542975946881609, -0.1069471847166399, -0.065630811410048, -0.0804594963074692, -0.0598845748940187, -0.0795509627172977, -0.0805447049096656, -0.0927048134659961, -0.0942758564123483, -0.0856944672041973, -0.1161333085263072, -0.1120071758707753, -0.1098663854591407, -0.1660128290826248, -0.1610676605973695, -0.0999979383582726, -0.1769577865115849, -0.1577345950058348, -0.1648166220010213, -0.1804739899388363, -0.2061475318083051, -0.2004489320652937, -0.1944037043201986, -0.1867625382678102, -0.1533662526710345, -0.1692741348284111, -0.2123104535734598, -0.2444867269532846, -0.2390013038436525, -0.2076608619116807, -0.2266757016034708, -0.2014898128163999, -0.2191388657502049, -0.2148106615116259, -0.2119224330328346, -0.2670362002308533, -0.3004106394557871, -0.2528344188435123, -0.2250258406081959, -0.2213192538996591, -0.2422425290819838, -0.2131552122531772, -0.2195591140886307, -0.2517267746467738, -0.1957450262011267, -0.198327037695265, -0.1944213747769374, -0.2211513050373864, -0.2506928335486245, -0.2511617549395899, -0.2343302747467387, -0.2706408253814029, -0.2048885905956934, -0.1929734693535096, -0.2092949565433298, -0.175279787826042, -0.2386450689345797, -0.2382543841979708, -0.2669310943058765, -0.2175474415734699, -0.1837311304614272, -0.2050482392332772, -0.2462546116897805, -0.2161801411036537, -0.2397737025247654, -0.2261165580379625, -0.1879647939365414, -0.1654472779513204, -0.2097593644919274, -0.1838087370487707, -0.211002681511143, -0.1657060355941192, -0.1795866468932883, -0.2024274755239257, -0.1736352130930588, -0.1457714035067404, -0.1328609925022713, -0.1548608527310707, -0.156125816307589, -0.1400261924463261, -0.1871970319342491, -0.1346453413124185, -0.1302374749621627, -0.0766034107889566, -0.1335255393474427, -0.0951437878950051, -0.0925976950280915, -0.093948905888163, -0.0630544021095985, -0.085052950654448, -0.0722324838730486, -0.0853444727075189, -0.0062911820417979, -0.0309325056840098, -0.1005288597539156, -0.2283341139349656]| 99.6404342651367188|      0.50000000|[3842, 256, 1, 65]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       8|[-0.2002211366270773, -0.1105194577673553, -0.0295656756641816, -0.0179489629230422, -0.0542975946881609, -0.1069471847166399, -0.065630811410048, -0.0804594963074692, -0.0598845748940187, -0.0795509627172977, -0.0805447049096656, -0.0927048134659961, -0.0942758564123483, -0.0856944672041973, -0.1161333085263072, -0.1120071758707753, -0.1098663854591407, -0.1660128290826248, -0.1610676605973695, -0.0999979383582726, -0.1769577865115849, -0.1577345950058348, -0.1648166220010213, -0.1804739899388363, -0.2061475318083051, -0.2004489320652937, -0.1944037043201986, -0.1867625382678102, -0.1533662526710345, -0.1692741348284111, -0.2123104535734598, -0.2444867269532846, -0.2390013038436525, -0.2076608619116807, -0.2266757016034708, -0.2014898128163999, -0.2191388657502049, -0.2148106615116259, -0.2119224330328346, -0.2670362002308533, -0.3004106394557871, -0.2528344188435123, -0.2250258406081959, -0.2213192538996591, -0.2422425290819838, -0.2131552122531772, -0.2195591140886307, -0.2517267746467738, -0.1957450262011267, -0.198327037695265, -0.1944213747769374, -0.2211513050373864, -0.2506928335486245, -0.2511617549395899, -0.2343302747467387, -0.2706408253814029, -0.2048885905956934, -0.1929734693535096, -0.2092949565433298, -0.175279787826042, -0.2386450689345797, -0.2382543841979708, -0.2669310943058765, -0.2175474415734699, -0.1837311304614272, -0.2050482392332772, -0.2462546116897805, -0.2161801411036537, -0.2397737025247654, -0.2261165580379625, -0.1879647939365414, -0.1654472779513204, -0.2097593644919274, -0.1838087370487707, -0.211002681511143, -0.1657060355941192, -0.1795866468932883, -0.2024274755239257, -0.1736352130930588, -0.1457714035067404, -0.1328609925022713, -0.1548608527310707, -0.156125816307589, -0.1400261924463261, -0.1871970319342491, -0.1346453413124185, -0.1302374749621627, -0.0766034107889566, -0.1335255393474427, -0.0951437878950051, -0.0925976950280915, -0.093948905888163, -0.0630544021095985, -0.085052950654448, -0.0722324838730486, -0.0853444727075189, -0.0062911820417979, -0.0309325056840098, -0.1005288597539156, -0.2283341139349656]| 99.6404342651367188|      0.25000000|[4443, 296, 2, 76]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 542 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.2268259666889705, -0.1445630773002529, -0.0396214068363468, -0.0361160980142105, -0.0588196302494248, -0.071871697507262, -0.1208152846287261, -0.0612195843203158, -0.0726012472214145, -0.0693344447876464, -0.0768422974818645, -0.1121031401170497, -0.0866742934951272, -0.1033764947386644, -0.1124421746281814, -0.074021653386437, -0.1556681592441103, -0.1662237738514542, -0.1425558905289709, -0.1529635479535575, -0.1467837620017168, -0.1881563492170117, -0.1608411626731984, -0.2055564818142255, -0.2052107944024441, -0.2146703785328992, -0.1867013244809778, -0.1642383781968066, -0.161258115072744, -0.1539651054667682, -0.2162514030120541, -0.2509223152599219, -0.2275617472564143, -0.2316514892419043, -0.2325049612438525, -0.1980051048404346, -0.2074302365405383, -0.206017433760978, -0.2118393755772606, -0.27911623423424, -0.3004164382070441, -0.2572277111738444, -0.2102053429097138, -0.239628519025644, -0.2323127186430691, -0.2179243701871902, -0.2234029319825045, -0.206346141181133, -0.2046998709512296, -0.2001008629326156, -0.1893251033119995, -0.2195392756600843, -0.2462342080633344, -0.2168072209588918, -0.2533035361914968, -0.2305618861124888, -0.2107641547120659, -0.1979782487527839, -0.171591527039317, -0.2071330944272776, -0.225292291595, -0.282496688406111, -0.2483716334926487, -0.223277895349634, -0.1737931632034322, -0.1896028248638723, -0.2254139543087173, -0.2414589849531759, -0.2327809185196893, -0.2454482236433187, -0.1858066224678195, -0.1562542933873904, -0.1850982801851881, -0.2293789733372029, -0.1904114582299167, -0.1959576514060222, -0.1694074879424828, -0.1820850521108566, -0.1900935320739064, -0.1257481039694396, -0.1431047678537032, -0.1866538951278162, -0.1319915255345809, -0.1482140009925025, -0.1345369467341613, -0.1985846615038752, -0.0932371179258318, -0.1326685321185493, -0.1058367704672429, -0.104988877131081, -0.1125091165946732, -0.0542364604516463, -0.085870319108841, -0.0727138561842643, -0.0951646433374425, -0.0152026922214478, -0.0339266195741906, -0.0273996264865347, -0.1322698644799194, -0.2602560120406177]| 99.6004409790039062|      0.50000000|[4923, 328, 2, 84]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
      10|[-0.2268259666889705, -0.1445630773002529, -0.0396214068363468, -0.0361160980142105, -0.0588196302494248, -0.071871697507262, -0.1208152846287261, -0.0612195843203158, -0.0726012472214145, -0.0693344447876464, -0.0768422974818645, -0.1121031401170497, -0.0866742934951272, -0.1033764947386644, -0.1124421746281814, -0.074021653386437, -0.1556681592441103, -0.1662237738514542, -0.1425558905289709, -0.1529635479535575, -0.1467837620017168, -0.1881563492170117, -0.1608411626731984, -0.2055564818142255, -0.2052107944024441, -0.2146703785328992, -0.1867013244809778, -0.1642383781968066, -0.161258115072744, -0.1539651054667682, -0.2162514030120541, -0.2509223152599219, -0.2275617472564143, -0.2316514892419043, -0.2325049612438525, -0.1980051048404346, -0.2074302365405383, -0.206017433760978, -0.2118393755772606, -0.27911623423424, -0.3004164382070441, -0.2572277111738444, -0.2102053429097138, -0.239628519025644, -0.2323127186430691, -0.2179243701871902, -0.2234029319825045, -0.206346141181133, -0.2046998709512296, -0.2001008629326156, -0.1893251033119995, -0.2195392756600843, -0.2462342080633344, -0.2168072209588918, -0.2533035361914968, -0.2305618861124888, -0.2107641547120659, -0.1979782487527839, -0.171591527039317, -0.2071330944272776, -0.225292291595, -0.282496688406111, -0.2483716334926487, -0.223277895349634, -0.1737931632034322, -0.1896028248638723, -0.2254139543087173, -0.2414589849531759, -0.2327809185196893, -0.2454482236433187, -0.1858066224678195, -0.1562542933873904, -0.1850982801851881, -0.2293789733372029, -0.1904114582299167, -0.1959576514060222, -0.1694074879424828, -0.1820850521108566, -0.1900935320739064, -0.1257481039694396, -0.1431047678537032, -0.1866538951278162, -0.1319915255345809, -0.1482140009925025, -0.1345369467341613, -0.1985846615038752, -0.0932371179258318, -0.1326685321185493, -0.1058367704672429, -0.104988877131081, -0.1125091165946732, -0.0542364604516463, -0.085870319108841, -0.0727138561842643, -0.0951646433374425, -0.0152026922214478, -0.0339266195741906, -0.0273996264865347, -0.1322698644799194, -0.2602560120406177]| 99.6004409790039062|      0.25000000|[5523, 368, 2, 94]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
