k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.712389, -1.0]                                                                |  5.5516525218302499|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.50000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       2|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.25000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.12500000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.06250000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.03125000|[25, 0, 5, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[4.712389, -1.0]                                                                |  5.5516525218302499|      0.01562500|[30, 0, 6, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[4.698204248452127, -0.9975082506425679]                                        |  5.5239982604980469|      0.03125000|[35, 0, 6, 13]                                                             | | GPS sucess | actual_k=0
       8|[4.698204248452127, -0.9975082506425679]                                        |  5.5239982604980469|      0.01562500|[39, 0, 7, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[4.698204248452127, -0.9975082506425679]                                        |  5.5239982604980469|      0.00781250|[44, 0, 8, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[4.697094387498252, -1.0024283239617944]                                        |  5.5221524238586426|      0.01562500|[49, 0, 8, 18]                                                             | | GPS sucess | actual_k=0
      11|[4.697094387498252, -1.0024283239617944]                                        |  5.5221524238586426|      0.00781250|[53, 0, 9, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
