k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.11834716796875, -0.652239203453064, -0.1867652237415314, 0.2850535809993744, 0.4426280856132507, -0.0105532463639975, -0.6049509644508362, 0.0455819442868233, -0.3502010107040405, -0.4649714827537537, -0.389114648103714, -0.4753718078136444, -0.3067466020584106, -0.3306770622730255, 0.0558003708720207, -0.0234422404319048, 0.2870313227176666, -0.3706450164318085, -0.015733864158392, 0.2365031689405441, -0.4094257354736328, -0.5260847806930542]| 13.3768520355224609|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[3.0711151361465454, -0.8192453533411026, -0.3552420437335968, 0.2732432670891285, 0.2934109717607498, -0.1414723452180624, -0.7134148254990578, -0.0374856740236282, -0.4061475358903408, -0.493288267403841, -0.3905092222848907, -0.4517678823322058, -0.2612840719521046, -0.2677120119333267, -0.1224123612046242, 0.0565948840230703, 0.3642056435346603, -0.3055543228983879, 0.026836208999157, 0.244899439625442, -0.4480726234614849, -0.6258603781461716]| 12.2506113052368164|      4.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[5.258815169334412, 0.3646844476461411, 0.0011202394962311, -0.8529949598014355, -0.0228085666894913, 0.0042983237653971, -0.633693665266037, 0.5314300507307053, 0.728886429220438, -2.4127328284084797, -2.148806427256204, -3.919370135292411, -0.2127679362893105, 1.3571207374334335, -0.5715991631150246, -0.0311744008213282, -0.8125731498003006, -0.9086266681551933, 4.046000771224499, -3.1693146945908666, -0.8481082431972027, -2.4441509693861008]| 12.1586580276489258|      8.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[5.089735612273216, 0.2288770228624344, -0.0825661569833755, -0.8713953755795956, 0.0315579958260059, 0.1332289073616266, -0.4340859651565552, 0.4647950008511543, 1.035451803356409, -2.081254828721285, -1.8190384848276153, -3.6236189510673285, -0.5498032942414284, 1.465182602405548, -0.6285777911543846, -0.3082360122352839, -1.370444193482399, -1.813717596232891, 2.721595697104931, -4.990812254138291, 6.053951311856508, -5.515903994441032]| 12.1539697647094727|     16.00000000|[121, 8, 0, 8]                                                             | | GPS sucess | actual_k=1
       5|[3.709875926375389, -1.2624756544828415, 15.458555325865746, -2.371410395950079, -1.3844386748969555, -1.152391066774726, -1.5523768663406372, -0.4586207196116447, 0.3250512219965458, -2.569906283169985, -2.086612973944284, -3.680194677785039, -0.4148645773530006, 1.762745350599289, -1.0752055272459984, 0.1902792360633612, -0.8524127155542374, -1.342684619128704, 3.0697093531489372, -4.850944903679192, 5.890839327126741, -4.9648342579603195]| 12.1468620300292969|     32.00000000|[151, 10, 0, 10]                                                           | | GPS sucess | actual_k=1
       6|[0.9501565545797348, -4.245181009173393, 46.54079829156399, -5.371440436691046, -4.216432016342878, -3.723631015047431, -3.7889586687088013, -2.305452160537243, -1.0957499407231808, -3.5472091920673847, -2.6217619521776214, -3.79334613122046, -0.1449871435761452, 2.3578708469867706, -0.2642435058951378, 1.1873097326606512, 0.1836502403020859, -0.40061866492033, 2.3355168029665947, -4.571210202760994, 5.564615357667208, -6.105295106768608]| 12.1330728530883789|     64.00000000|[181, 12, 0, 12]                                                           | | GPS sucess | actual_k=1
       7|[-4.569282189011574, -10.210591718554497, 108.70528422296047, -11.37150051817298, -9.880418699234724, -8.866110911592841, -8.26212227344513, -5.999115042388439, -3.937352266162634, -5.5018150098621845, -3.6920599086442962, -4.019649038091302, -1.3260753527283669, 1.7983501851558685, 1.4233176484704018, 3.1813707258552313, 2.2557761520147324, 1.483513243496418, 3.72797142714262, -4.011740800924599, 4.91216741874814, -8.386216804385185]| 12.1071987152099609|    128.00000000|[211, 14, 0, 14]                                                           | | GPS sucess | actual_k=1
       8|[-4.569282189011574, -10.210591718554497, 108.70528422296047, -11.37150051817298, -9.880418699234724, -8.866110911592841, -8.26212227344513, -5.999115042388439, -3.937352266162634, -5.5018150098621845, -3.6920599086442962, -4.019649038091302, -1.3260753527283669, 1.7983501851558685, 1.4233176484704018, 3.1813707258552313, 2.2557761520147324, 1.483513243496418, 3.72797142714262, -4.011740800924599, 4.91216741874814, -8.386216804385185]| 12.1071987152099609|     64.00000000|[243, 16, 0, 17]                                                           |  | used linear model with 33 points | actual_k=1
       9|[-4.569282189011574, -10.210591718554497, 108.70528422296047, -11.37150051817298, -9.880418699234724, -8.866110911592841, -8.26212227344513, -5.999115042388439, -3.937352266162634, -5.5018150098621845, -3.6920599086442962, -4.019649038091302, -1.3260753527283669, 1.7983501851558685, 1.4233176484704018, 3.1813707258552313, 2.2557761520147324, 1.483513243496418, 3.72797142714262, -4.011740800924599, 4.91216741874814, -8.386216804385185]| 12.1071987152099609|     32.00000000|[275, 18, 0, 20]                                                           |  | used linear model with 33 points | actual_k=1
