k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7839847207069397, 1.2412304431200027, 0.6297175586223602, 1.122242458164692, 1.0038297565188259, 1.4487208127975464, 0.6726648211479187, 0.4793159961700439, 0.4565143585205078, 1.1665412783622742, 1.3585045337677002, -0.0366982221603394, 0.9536029659211636, 1.2825607061386108, 0.7453877627849579, 1.3314361572265625, 0.3886532783508301, 0.6079429984092712, 1.3398295044898987, 0.2514141798019409, 0.5816477835178375, 0.95440374314785]|  1.2313718795776367|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[0.7231477797031403, 1.1499750316143036, 0.5080436766147614, 0.9701501056551933, 0.8213189335074276, 1.2357915192842484, 0.4293170571327209, 0.2055497765541077, 0.1523296535015106, 0.8319381177425385, 0.834839940071106, -0.4321383237838745, 0.5277443788945675, 0.8262836635112762, 0.2586922347545624, 0.8143221735954285, 0.7871604561805725, 0.0299920439720154, 0.7314600944519043, -0.387373685836792, -0.0875585377216339, 0.2547789067029953]|  1.0245033502578735|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
       3|[0.6014738976955414, 0.9674642086029053, 0.2646959125995636, 0.6659654006361961, 0.4562972874846309, 0.8099329322576523, 0.8133834004402161, -0.3419826626777649, -0.4560397565364838, 0.162731796503067, 0.0459617972373962, -1.2230185270309448, -0.3239727951586246, -0.0862704217433929, -0.7146988213062286, -0.2199057936668396, -0.3079044222831726, -1.1259098649024963, -0.4852787256240845, -1.6649494171142578, -1.4259711802005768, -1.1444707661867142]|  0.7888262867927551|      8.00000000|[193, 0, 0, 3]                                                             | | GPS sucess | actual_k=0
       4|[0.3581261336803436, 0.6024425625801086, -0.2219996154308319, 0.0575959905982018, -0.2737460045609623, -0.0469646006822586, -0.160007655620575, -1.43704754114151, -1.6727785766124725, -1.1756808459758759, -1.4141247868537903, -2.8047789335250854, -2.027407143265009, -1.9113785922527313, -2.6614809334278107, -2.2883617281913757, -2.498034179210663, -3.4377136826515198, 1.946379542350769, -4.2201008796691895, -4.1027964651584625, -3.942970111966133]|  0.6775238513946533|     16.00000000|[257, 0, 0, 4]                                                             | | GPS sucess | actual_k=0
       5|[0.9766311347484589, -1.827969253063202, -2.9755296409130096, -0.4237522557377815, -1.5058584122452885, -1.1180107146501541, -0.8773307204246521, -1.2432426810264587, 0.5145600140094757, -2.2899180352687836, -1.1348514258861542, -1.857535481452942, -2.2624492533504963, -1.6287587881088257, -1.7547580897808075, -3.081878960132599, -0.9244888424873352, -6.8030694127082825, -1.6521652936935425, -1.8861150741577148, -1.7793304026126862, -3.2399569302797318]|  0.5738839507102966|     32.00000000|[321, 0, 0, 5]                                                             | | GPS sucess | actual_k=0
       6|[0.9766311347484589, -1.827969253063202, -2.9755296409130096, -0.4237522557377815, -1.5058584122452885, -1.1180107146501541, -0.8773307204246521, -1.2432426810264587, 0.5145600140094757, -2.2899180352687836, -1.1348514258861542, -1.857535481452942, -2.2624492533504963, -1.6287587881088257, -1.7547580897808075, -3.081878960132599, -0.9244888424873352, -6.8030694127082825, -1.6521652936935425, -1.8861150741577148, -1.7793304026126862, -3.2399569302797318]|  0.5738839507102966|     16.00000000|[385, 0, 0, 6]                                                             |  | used linear model with 65 points | actual_k=0
       7|[-0.1304227411746979, -2.731997489929199, -3.0648928061127663, -1.8055555298924446, 0.9061167330946773, -4.764573767781258, -3.434840142726898, -2.6440574526786804, -0.4444583356380463, -3.416401118040085, 1.871187001466751, -2.2958775460720062, -3.730855096131563, -2.4816941618919373, -3.9158019721508026, -2.234653413295746, -0.691336140036583, -5.107032001018524, -2.5474696159362793, 0.407991886138916, -0.9024916589260101, -1.5169759541749954]|  0.5339298844337463|     32.00000000|[449, 0, 0, 7]                                                             | | GPS sucess | actual_k=0
       8|[-0.1304227411746979, -2.731997489929199, -3.0648928061127663, -1.8055555298924446, 0.9061167330946773, -4.764573767781258, -3.434840142726898, -2.6440574526786804, -0.4444583356380463, -3.416401118040085, 1.871187001466751, -2.2958775460720062, -3.730855096131563, -2.4816941618919373, -3.9158019721508026, -2.234653413295746, -0.691336140036583, -5.107032001018524, -2.5474696159362793, 0.407991886138916, -0.9024916589260101, -1.5169759541749954]|  0.5339298844337463|     16.00000000|[513, 0, 0, 8]                                                             |  | used linear model with 65 points | actual_k=0
       9|[-0.1304227411746979, -2.731997489929199, -3.0648928061127663, -1.8055555298924446, 0.9061167330946773, -4.764573767781258, -3.434840142726898, -2.6440574526786804, -0.4444583356380463, -3.416401118040085, 1.871187001466751, -2.2958775460720062, -3.730855096131563, -2.4816941618919373, -3.9158019721508026, -2.234653413295746, -0.691336140036583, -5.107032001018524, -2.5474696159362793, 0.407991886138916, -0.9024916589260101, -1.5169759541749954]|  0.5339298844337463|      8.00000000|[577, 0, 0, 9]                                                             |  | used linear model with 65 points | actual_k=0
      10|[-1.5874005854129791, -1.8879961967468262, -3.7546199336647987, -2.1020970717072487, -0.1944056658539921, -5.155061796307564, -3.414316223934293, -2.678304687142372, -0.2581385970115662, -3.9235380589962006, 0.5508079826831818, -3.214686542749405, -3.2677752561867237, -0.9045202136039734, -3.7149241119623184, -1.0858433842658997, -0.9290130883455276, -5.747831642627716, -1.6448861956596375, 0.6569896191358566, -0.5818367004394531, -3.2045335322618484]|  0.4796113967895508|     16.00000000|[641, 0, 0, 10]                                                            | | GPS sucess | actual_k=0
      11|[-1.5874005854129791, -1.8879961967468262, -3.7546199336647987, -2.1020970717072487, -0.1944056658539921, -5.155061796307564, -3.414316223934293, -2.678304687142372, -0.2581385970115662, -3.9235380589962006, 0.5508079826831818, -3.214686542749405, -3.2677752561867237, -0.9045202136039734, -3.7149241119623184, -1.0858433842658997, -0.9290130883455276, -5.747831642627716, -1.6448861956596375, 0.6569896191358566, -0.5818367004394531, -3.2045335322618484]|  0.4796113967895508|      8.00000000|[705, 0, 0, 11]                                                            |  | used linear model with 65 points | actual_k=0
      12|[-0.4691602289676666, -2.0813270807266235, -4.525887407362461, -3.615085281431675, -0.4233115373644978, -3.4692971259355545, -3.3493450973182917, -2.3528529554605484, -0.0688044428825378, -3.819827064871788, -0.2151288092136383, -3.75643590092659, -3.204132456332445, 0.511434018611908, -3.95689657330513, -1.2801508754491806, -1.8436933308839798, -7.557810127735138, -1.0517491102218628, 0.49034284055233, -0.1626292765140533, -2.144431307911873]|  0.4530700147151947|     16.00000000|[769, 0, 0, 12]                                                            | | GPS sucess | actual_k=0
      13|[-0.4691602289676666, -2.0813270807266235, -4.525887407362461, -3.615085281431675, -0.4233115373644978, -3.4692971259355545, -3.3493450973182917, -2.3528529554605484, -0.0688044428825378, -3.819827064871788, -0.2151288092136383, -3.75643590092659, -3.204132456332445, 0.511434018611908, -3.95689657330513, -1.2801508754491806, -1.8436933308839798, -7.557810127735138, -1.0517491102218628, 0.49034284055233, -0.1626292765140533, -2.144431307911873]|  0.4530700147151947|      8.00000000|[833, 0, 0, 13]                                                            |  | used linear model with 65 points | actual_k=0
      14|[-0.5414978042244911, -2.1898334324359894, -4.67056255787611, -3.7959292009472847, -0.6403242407832295, -3.722478613257408, -3.6386953983455896, -2.678372010588646, -0.4304922819137573, -4.2176836878061295, -0.6491542160511017, -4.226630121469498, -3.7104954309761524, 2.02730530500412, -4.535597175359726, -1.895020231604576, -2.494731441140175, -15.095281422138214, -1.7751247882843018, -0.2692016512155533, -0.9583425223827362, -2.976313367486]|  0.4436407387256622|     16.00000000|[897, 0, 0, 14]                                                            | | GPS sucess | actual_k=0
      15|[-0.5414978042244911, -2.1898334324359894, -4.67056255787611, -3.7959292009472847, -0.6403242407832295, -3.722478613257408, -3.6386953983455896, -2.678372010588646, -0.4304922819137573, -4.2176836878061295, -0.6491542160511017, -4.226630121469498, -3.7104954309761524, 2.02730530500412, -4.535597175359726, -1.895020231604576, -2.494731441140175, -15.095281422138214, -1.7751247882843018, -0.2692016512155533, -0.9583425223827362, -2.976313367486]|  0.4436407387256622|      8.00000000|[961, 0, 0, 15]                                                            |  | used linear model with 65 points | actual_k=0
      16|[-0.2746937945485115, -1.672695368528366, -5.771304182708263, -3.9249495789408684, -0.2256950198207051, -4.734102115035057, -2.351354757323861, -1.706183061003685, -1.7905750274658203, -2.5215132385492325, -0.7342226281762123, -3.7105002105236053, -4.7907369919121265, 1.5790308713912964, -3.406871646642685, -2.4813498705625534, -3.0042473822832108, -15.296625435352325, -2.458610475063324, 0.1986847072839737, 0.1899167597293854, -2.3893113881349564]|  0.4398898780345917|     16.00000000|[1025, 0, 0, 16]                                                           | | GPS sucess | actual_k=0
      17|[-0.2746937945485115, -1.672695368528366, -5.771304182708263, -3.9249495789408684, -0.2256950198207051, -4.734102115035057, -2.351354757323861, -1.706183061003685, -1.7905750274658203, -2.5215132385492325, -0.7342226281762123, -3.7105002105236053, -4.7907369919121265, 1.5790308713912964, -3.406871646642685, -2.4813498705625534, -3.0042473822832108, -15.296625435352325, -2.458610475063324, 0.1986847072839737, 0.1899167597293854, -2.3893113881349564]|  0.4398898780345917|      8.00000000|[1089, 0, 0, 17]                                                           |  | used linear model with 65 points | actual_k=0
      18|[-0.3269190452992916, -1.7510332465171814, -5.875754684209824, -4.0555127039551735, -0.3823707757983357, -4.916890501976013, -2.5602557603269815, -1.941196694970131, -2.0517012774944305, -2.808752104640007, -1.0475741401314735, -4.049964338541031, 3.0314060859382153, 0.9475172162055969, -3.824673652648926, -2.9252644926309586, -3.4742746502161026, -15.792765319347382, -2.9808629751205444, -0.3496804684400558, -0.1010054349899292, -2.9899017363786697]|  0.4358364939689636|     16.00000000|[1153, 0, 0, 18]                                                           | | GPS sucess | actual_k=0
      19|[-0.3269190452992916, -1.7510332465171814, -5.875754684209824, -4.0555127039551735, -0.3823707757983357, -4.916890501976013, -2.5602557603269815, -1.941196694970131, -2.0517012774944305, -2.808752104640007, -1.0475741401314735, -4.049964338541031, 3.0314060859382153, 0.9475172162055969, -3.824673652648926, -2.9252644926309586, -3.4742746502161026, -15.792765319347382, -2.9808629751205444, -0.3496804684400558, -0.1010054349899292, -2.9899017363786697]|  0.4358364939689636|      8.00000000|[1217, 0, 0, 19]                                                           |  | used linear model with 65 points | actual_k=0
