k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3588223457336426, 1.3864436745643616, 1.0863961055874825, 0.1252101063728333, 1.1432983875274658, 1.1092230007052422, 1.0678098648786545, 0.4778426289558411, 0.8676797151565552, 0.1978523731231689, 1.415917843580246, 0.7754664570093155, 0.8756877183914185, 1.3541488647460938, 0.8638009130954742, 1.1858059912919998, 0.7093793451786041, 1.188950628042221, 1.660227119922638, 0.5117896199226379, 1.544578492641449, 0.566593587398529]|  1.3486623764038086|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[0.2979854047298431, 1.2951882630586624, 0.9647222235798836, 0.6340838074684143, 0.9607875645160675, 0.8962937071919441, 0.8244621008634567, 0.2040764093399048, 0.563495010137558, -0.1367507874965668, 1.0508961975574493, 0.3800263553857803, 0.4498291313648224, 0.8978718221187592, 0.8962381891906261, 0.6686920076608658, 0.1618469059467316, 0.6109996736049652, 1.0518577098846436, -0.126998245716095, 0.8753721714019775, -0.1330312490463257]|  1.1506146192550659|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[-1.7793659269809723, 1.7236129194498062, -2.012381963431835, 0.4756567627191544, -0.2967418134212494, -1.3131245896220207, 1.764460250735283, -2.3973339796066284, -1.9636129438877106, 1.881270319223404, 1.2085547894239426, -2.530119404196739, -1.1807605922222137, 1.4864262640476227, 0.4330327324569225, 0.073407843708992, 0.9431236684322357, 1.8653707206249237, 2.2364591360092163, 2.239709794521332, 0.6630880385637283, -2.309921622276306]|  0.8088436722755432|      8.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       4|[-2.02271369099617, 1.3585912734270096, -2.4990774914622307, -0.13271264731884, -1.0267851054668427, -2.164841763675213, 0.7910691946744919, -2.589492365717888, -3.1803517639636993, 0.5428576767444611, -0.251531794667244, -4.11187981069088, 0.8351586163043976, -0.3386819064617157, -1.5137493796646595, -1.9950480908155441, -1.2470060884952545, -0.4464330971240997, -0.1970185041427612, -0.3154416680335999, -2.0137372463941574, -5.108420968055725]|  0.5961505770683289|     16.00000000|[113, 16, 0, 8]                                                            | | GPS sucess | actual_k=2
       5|[-2.02271369099617, 1.3585912734270096, -2.4990774914622307, -0.13271264731884, -1.0267851054668427, -2.164841763675213, 0.7910691946744919, -2.589492365717888, -3.1803517639636993, 0.5428576767444611, -0.251531794667244, -4.11187981069088, 0.8351586163043976, -0.3386819064617157, -1.5137493796646595, -1.9950480908155441, -1.2470060884952545, -0.4464330971240997, -0.1970185041427612, -0.3154416680335999, -2.0137372463941574, -5.108420968055725]|  0.5961505770683289|      8.00000000|[144, 21, 0, 11]                                                           |  | used linear model with 33 points | actual_k=2
       6|[-1.890747681260109, 1.2658073976635933, -2.67804504185915, -0.3564220815896988, -1.2952364385128021, -2.4780349656939507, 0.4331340938806534, -2.9921693354845047, -3.627770632505417, 0.0506969392299652, -0.7884344607591629, -4.693524345755577, 0.208772212266922, -1.0098101794719696, -2.2296195812523365, -2.7556601613759995, -2.052360028028488, -1.2965289056301117, -1.0918562412261963, -1.2550212144851685, -2.998058721423149, 2.401907801628113]|  0.5558089017868042|     16.00000000|[172, 25, 0, 13]                                                           | | GPS sucess | actual_k=2
       7|[-1.890747681260109, 1.2658073976635933, -2.67804504185915, -0.3564220815896988, -1.2952364385128021, -2.4780349656939507, 0.4331340938806534, -2.9921693354845047, -3.627770632505417, 0.0506969392299652, -0.7884344607591629, -4.693524345755577, 0.208772212266922, -1.0098101794719696, -2.2296195812523365, -2.7556601613759995, -2.052360028028488, -1.2965289056301117, -1.0918562412261963, -1.2550212144851685, -2.998058721423149, 2.401907801628113]|  0.5558089017868042|      8.00000000|[204, 29, 0, 16]                                                           |  | used linear model with 33 points | actual_k=2
       8|[-1.2715716511011124, 0.0034358575940132, -1.829359658062458, -2.3687032610177994, -0.8873323202133179, -2.5297532826662064, 0.2261351048946381, -3.1141203567385674, -3.728549964725971, -0.2007408440113068, -0.0798409730195999, -5.488939568400383, -0.1468549072742462, -1.2487117052078247, -2.9225105233490467, -2.486282840371132, -3.0908581912517548, -2.793685406446457, -0.4611667394638062, -1.68903449177742, -1.376225396990776, 1.6630537509918213]|  0.4876569211483002|     16.00000000|[232, 33, 0, 18]                                                           | | GPS sucess | actual_k=2
       9|[-1.2715716511011124, 0.0034358575940132, -1.829359658062458, -2.3687032610177994, -0.8873323202133179, -2.5297532826662064, 0.2261351048946381, -3.1141203567385674, -3.728549964725971, -0.2007408440113068, -0.0798409730195999, -5.488939568400383, -0.1468549072742462, -1.2487117052078247, -2.9225105233490467, -2.486282840371132, -3.0908581912517548, -2.793685406446457, -0.4611667394638062, -1.68903449177742, -1.376225396990776, 1.6630537509918213]|  0.4876569211483002|      8.00000000|[263, 38, 0, 21]                                                           |  | used linear model with 33 points | actual_k=2
      10|[-1.2715716511011124, 0.0034358575940132, -1.829359658062458, -2.3687032610177994, -0.8873323202133179, -2.5297532826662064, 0.2261351048946381, -3.1141203567385674, -3.728549964725971, -0.2007408440113068, -0.0798409730195999, -5.488939568400383, -0.1468549072742462, -1.2487117052078247, -2.9225105233490467, -2.486282840371132, -3.0908581912517548, -2.793685406446457, -0.4611667394638062, -1.68903449177742, -1.376225396990776, 1.6630537509918213]|  0.4876569211483002|      4.00000000|[294, 43, 0, 24]                                                           |  | used linear model with 33 points | actual_k=2
