k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |106.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.2125707864761353, 1.3906232714653015]                                        | 81.0943222045898438|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[3.0363917350769043, 0.8903568387031555]                                        | 10.8464794158935547|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[3.0363917350769043, 0.8903568387031555]                                        | 10.8464794158935547|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[3.0363917350769043, 0.8903568387031555]                                        | 10.8464794158935547|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[3.0363917350769043, 0.8903568387031555]                                        | 10.8464794158935547|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[3.3702612075144844, 1.2625546024984957]                                        |  6.7723915372295016|      1.00000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       7|[2.8553680333430367, 2.0541854070372225]                                        |  0.6339861154556274|      2.00000000|[33, 0, 4, 11]                                                             | | GPS sucess | actual_k=0
       8|[2.8553680333430367, 2.0541854070372225]                                        |  0.6339861154556274|      1.00000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[2.8553680333430367, 2.0541854070372225]                                        |  0.6339861154556274|      0.50000000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[2.9621839824254113, 1.9903922246641756]                                        |  0.0610592588782310|      1.00000000|[47, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[3.0096175263757305, 2.007616588646853]                                         |  0.0058903950266540|      2.00000000|[51, 0, 6, 17]                                                             | | GPS sucess | actual_k=0
      12|[3.0096175263757305, 2.007616588646853]                                         |  0.0058903950266540|      1.00000000|[55, 0, 7, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[3.0096175263757305, 2.007616588646853]                                         |  0.0058903950266540|      0.50000000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
