k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9794155545532703, 1.0915166139602661, 0.8451261967420578, 1.0464458465576172, 0.7679556459188461, 0.9673714078962803, 0.6694118976593018, 0.5959359109401703, 0.8885590955615044, 0.9123617485165596, 1.0409457311034203, 0.6422519981861115, 1.059290274977684, 1.1063411235809326, 0.7434641420841217, 0.8470821380615234, 0.702830046415329, 1.279096931219101, 1.208992823958397, 1.1633567065000534, 0.7961503565311432, 0.8342914134263992]|  1.3662401437759399|      2.00000000|[263, 17, 0, 18]                                                           | | GPS sucess | actual_k=1
       2|[0.903055164963007, 1.054614469408989, 0.5561016350984573, 0.6659924387931824, 0.6280848383903503, 1.4812007583677769, 0.7621632069349289, 0.0589058101177216, 0.3242209479212761, 0.862424198538065, 1.224192164838314, -0.4181849658489227, 1.0113273039460182, 1.6569880843162537, 0.0623737871646881, 0.9051204696297646, 0.8621541559696198, 1.4862103760242462, 1.2980391830205917, 1.560183510184288, 0.5482571870088577, 0.6920447051525116]|  1.0971558094024658|      4.00000000|[525, 34, 0, 36]                                                           | | GPS sucess | actual_k=1
       3|[-0.0879345797002316, 0.6411931663751602, 0.2531070858240128, -0.1474208235740662, -0.1524039506912231, -0.1261600814759731, -0.1600513607263565, -1.7180544435977936, 0.5269903615117073, 0.2197256125509739, 0.8673877343535423, -0.1095661222934723, 1.1022449657320976, 2.5050756335258484, 0.9836861789226532, 0.2651406899094582, 0.807375006377697, 1.4956348650157452, 0.4320599883794785, 2.896355375647545, 0.034741535782814, -0.0595828592777252]|  0.8197925686836243|      8.00000000|[787, 51, 0, 54]                                                           | | GPS sucess | actual_k=1
       4|[-1.9009570740163326, 1.6026865392923355, -0.5093968361616135, -0.9114663004875183, -2.6222015619277954, 0.0417142547667027, -1.403709664940834, -0.1521617472171783, -3.181657128036022, 0.1928661204874516, -0.650528110563755, -2.4983841478824615, 1.9611739441752434, 1.368846595287323, -0.3986263573169708, -1.3945986852049828, 0.5233147069811821, -2.9138466604053974, 0.5022594779729843, 3.4156134575605392, 0.1340292766690254, -0.4391354620456696]|  0.6088432669639587|     16.00000000|[1048, 69, 0, 72]                                                          | | GPS sucess | actual_k=1
       5|[-4.482432331889868, -4.642780646681786, 0.1080280095338821, -4.524376094341278, -1.7700151205062866, -8.223955567926168, -2.7677526623010635, -0.4208970367908478, -5.2015905901789665, -1.0765804909169674, -0.7906509265303612, -3.4949654042720795, 0.0084175392985344, -4.478991806507111, 1.7402991950511932, -1.0673597678542137, -1.6725606992840767, -9.507931876927614, -2.0146119743585587, 2.35756354033947, 1.894367940723896, 2.8233743607997894]|  0.5273745059967041|     32.00000000|[1310, 86, 0, 90]                                                          | | GPS sucess | actual_k=1
       6|[-4.482432331889868, -4.642780646681786, 0.1080280095338821, -4.524376094341278, -1.7700151205062866, -8.223955567926168, -2.7677526623010635, -0.4208970367908478, -5.2015905901789665, -1.0765804909169674, -0.7906509265303612, -3.4949654042720795, 0.0084175392985344, -4.478991806507111, 1.7402991950511932, -1.0673597678542137, -1.6725606992840767, -9.507931876927614, -2.0146119743585587, 2.35756354033947, 1.894367940723896, 2.8233743607997894]|  0.5273745059967041|     16.00000000|[1571, 104, 0, 108]                                                        |  | used quadratic model with 280 points | actual_k=1
       7|[-4.482432331889868, -4.642780646681786, 0.1080280095338821, -4.524376094341278, -1.7700151205062866, -8.223955567926168, -2.7677526623010635, -0.4208970367908478, -5.2015905901789665, -1.0765804909169674, -0.7906509265303612, -3.4949654042720795, 0.0084175392985344, -4.478991806507111, 1.7402991950511932, -1.0673597678542137, -1.6725606992840767, -9.507931876927614, -2.0146119743585587, 2.35756354033947, 1.894367940723896, 2.8233743607997894]|  0.5273745059967041|      8.00000000|[1833, 121, 0, 126]                                                        |  | used quadratic model with 280 points | actual_k=1
       8|[-2.195474114269018, -2.3078168481588364, -1.2574681490659714, -2.86624413728714, -3.934017300605774, -8.936339434236288, -3.2716231495141983, -1.0432065427303314, -3.0608361288905144, -0.4995787404477596, -1.901436172425747, -2.444716304540634, 1.9786087796092033, -3.2461095452308655, 1.3234067559242249, -0.0578970536589622, -3.754146583378315, -7.722565699368715, -5.462415471673012, -0.5512089282274246, 2.2870752587914467, 2.4109312295913696]|  0.4958031773567200|     16.00000000|[2095, 138, 0, 144]                                                        | | GPS sucess | actual_k=1
       9|[-2.195474114269018, -2.3078168481588364, -1.2574681490659714, -2.86624413728714, -3.934017300605774, -8.936339434236288, -3.2716231495141983, -1.0432065427303314, -3.0608361288905144, -0.4995787404477596, -1.901436172425747, -2.444716304540634, 1.9786087796092033, -3.2461095452308655, 1.3234067559242249, -0.0578970536589622, -3.754146583378315, -7.722565699368715, -5.462415471673012, -0.5512089282274246, 2.2870752587914467, 2.4109312295913696]|  0.4958031773567200|      8.00000000|[2357, 155, 0, 162]                                                        |  | used quadratic model with 280 points | actual_k=1
      10|[-1.9306880198419094, -0.9264439195394516, -1.9261008352041245, -2.839224688708782, -2.0838136672973633, -9.423204597085714, -3.725193277001381, -0.7022713422775269, -0.9110718294978142, -0.0593511424958706, -0.8363923653960228, -3.8630684316158295, 1.8211234882473946, -0.7277255654335022, 1.1336117088794708, 2.450671471655369, -5.723473198711872, -10.023152638226748, -4.160622492432594, -0.6176566109061241, 4.076802588999271, 0.9549722671508789]|  0.4500853717327118|     16.00000000|[2619, 172, 0, 180]                                                        | | GPS sucess | actual_k=1
      11|[-1.9306880198419094, -0.9264439195394516, -1.9261008352041245, -2.839224688708782, -2.0838136672973633, -9.423204597085714, -3.725193277001381, -0.7022713422775269, -0.9110718294978142, -0.0593511424958706, -0.8363923653960228, -3.8630684316158295, 1.8211234882473946, -0.7277255654335022, 1.1336117088794708, 2.450671471655369, -5.723473198711872, -10.023152638226748, -4.160622492432594, -0.6176566109061241, 4.076802588999271, 0.9549722671508789]|  0.4500853717327118|      8.00000000|[2881, 189, 0, 198]                                                        |  | used quadratic model with 280 points | actual_k=1
      12|[-1.5308827422559261, -0.425841435790062, -1.741247534751892, -1.2326247617602348, -1.093738853931427, -8.808598455041647, -2.4881166368722916, -0.0198498964309692, -2.016741208732128, -0.7139995060861111, 0.1998801603913307, -4.30844983458519, 3.1121707037091255, 1.3326887488365173, -1.8941833674907684, 0.7211877480149269, -3.983596093952656, -12.970610428601503, -6.490406647324562, -0.126293383538723, 3.1803842559456825, 2.1146434545516968]|  0.4181042313575745|     16.00000000|[3142, 207, 0, 216]                                                        | | GPS sucess | actual_k=1
      13|[-1.5308827422559261, -0.425841435790062, -1.741247534751892, -1.2326247617602348, -1.093738853931427, -8.808598455041647, -2.4881166368722916, -0.0198498964309692, -2.016741208732128, -0.7139995060861111, 0.1998801603913307, -4.30844983458519, 3.1121707037091255, 1.3326887488365173, -1.8941833674907684, 0.7211877480149269, -3.983596093952656, -12.970610428601503, -6.490406647324562, -0.126293383538723, 3.1803842559456825, 2.1146434545516968]|  0.4181042313575745|      8.00000000|[3403, 225, 0, 234]                                                        |  | used quadratic model with 280 points | actual_k=1
