k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647177934647, 1.1034224778413773, 1.1868470013141632, 0.6918935179710388, 0.8994680494070053, 0.8061300367116928, 0.925543837249279, 0.5652575492858887, 0.9842645060271025, 0.6621399521827698, 0.7686031758785248, 0.6821156442165375, 0.8699545413255692, 0.863540306687355, 1.1394546031951904, 1.364743322134018, 0.773713156580925, 0.9193959534168243, 0.8771094232797623, 1.2283921986818314, 0.9172437638044357, 0.8448733240365982]|  1.3757127523422241|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[1.3151767700910568, 0.7344137281179428, 0.2538611590862274, 0.6369437165558338, 0.6125845462083817, 0.5029997378587723, 0.5386713370680809, 0.3862864971160889, 0.5559108387678862, 1.2012487053871155, 1.0733832716941833, -0.0631607472896576, 1.083988979458809, 1.0386562943458557, 1.4346294701099396, 1.60742549598217, 0.5623440891504288, 0.6379871368408203, 1.767482116818428, 1.6754519194364548, 0.7503873705863953, 0.8464571862714365]|  1.1160535812377930|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[0.3345152586698532, -0.3202589899301529, 0.0303693115711212, 1.0356300957500935, 1.0895055383443832, -0.0642430633306503, 1.4373182281851768, -0.4057504534721375, -0.4619582761079073, 0.4394237995147705, 1.1606254577636719, -2.299473613500595, 0.8932364284992218, 1.1178123205900192, 1.016822338104248, 1.2375409752130508, 1.7764867693185806, 0.2759954035282135, 2.8990928679704666, 0.9063923209905624, -0.2773891091346741, 1.3158056169049814]|  0.7614849805831909|      8.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       4|[0.9315954893827438, -3.001028433442116, -1.920011729001999, 0.8490116186439991, -1.3682660013437271, -0.1314402893185616, 0.1358540281653404, 0.256083071231842, -0.7090889681130648, -1.941711664199829, -0.9546923637390137, -2.637221872806549, 2.401934891939163, 0.1875743120908737, 1.2888420522212982, 0.5216592699289322, 0.2608705908060074, 1.3907900154590607, 3.2064490765333176, -0.8821669965982437, 1.7772998213768005, -3.0817654699785635]|  0.6965377926826477|     16.00000000|[113, 16, 0, 8]                                                            | | GPS sucess | actual_k=2
       5|[0.9315954893827438, -3.001028433442116, -1.920011729001999, 0.8490116186439991, -1.3682660013437271, -0.1314402893185616, 0.1358540281653404, 0.256083071231842, -0.7090889681130648, -1.941711664199829, -0.9546923637390137, -2.637221872806549, 2.401934891939163, 0.1875743120908737, 1.2888420522212982, 0.5216592699289322, 0.2608705908060074, 1.3907900154590607, 3.2064490765333176, -0.8821669965982437, 1.7772998213768005, -3.0817654699785635]|  0.6965377926826477|      8.00000000|[141, 20, 0, 10]                                                           |  | used linear model with 33 points | actual_k=2
       6|[-0.6167026311159134, -4.899097576737404, -0.0893438756465912, 0.3711111731827259, 0.1062018722295761, 0.9606929942965508, -0.9397178664803505, -0.6552796363830566, -0.5154255051165819, -1.3791672587394714, 0.1211287975311279, -2.0790751576423645, -1.3691780269145966, 1.2224150151014328, 0.8021566867828369, 0.8556933552026749, 0.1239311695098877, 3.0114515125751495, 2.8180203586816788, 3.0716460794210434, -1.4923208355903625, -1.505888041923754]|  0.6808567643165588|     16.00000000|[169, 24, 0, 12]                                                           | | GPS sucess | actual_k=2
       7|[-0.6167026311159134, -4.899097576737404, -0.0893438756465912, 0.3711111731827259, 0.1062018722295761, 0.9606929942965508, -0.9397178664803505, -0.6552796363830566, -0.5154255051165819, -1.3791672587394714, 0.1211287975311279, -2.0790751576423645, -1.3691780269145966, 1.2224150151014328, 0.8021566867828369, 0.8556933552026749, 0.1239311695098877, 3.0114515125751495, 2.8180203586816788, 3.0716460794210434, -1.4923208355903625, -1.505888041923754]|  0.6808567643165588|      8.00000000|[197, 28, 0, 14]                                                           |  | used linear model with 33 points | actual_k=2
       8|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|     16.00000000|[225, 32, 0, 16]                                                           | | GPS sucess | actual_k=2
       9|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|      8.00000000|[253, 36, 0, 18]                                                           |  | used linear model with 33 points | actual_k=2
      10|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|      4.00000000|[281, 40, 0, 20]                                                           |  | used linear model with 33 points | actual_k=2
