k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.5714634656906128, 0.1793724894523621]                                        |  1.5804716348648071|      2.00000000|[4, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[1.5540488958358765, -1.820551574230194]                                        |  1.5313215255737305|      4.00000000|[7, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[1.5540488958358765, -1.820551574230194]                                        |  1.5313215255737305|      2.00000000|[10, 0, 1, 4]                                                              |  | used linear model with 4 points | iterate failure | actual_k=0
       4|[1.5540488958358765, -1.820551574230194]                                        |  1.5313215255737305|      1.00000000|[14, 0, 2, 6]                                                              |  | used linear model with 4 points | iterate failure | actual_k=0
       5|[2.227680590142669, -1.0814843645493961]                                        |  0.1191088422704967|      2.00000000|[18, 0, 3, 8]                                                              |  | used linear model with 4 points | iterate success | actual_k=0
       6|[2.227680590142669, -1.0814843645493961]                                        |  0.1191088422704967|      1.00000000|[22, 0, 4, 10]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
       7|[2.227680590142669, -1.0814843645493961]                                        |  0.1191088422704967|      0.50000000|[26, 0, 5, 12]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
       8|[2.227680590142669, -1.0814843645493961]                                        |  0.1191088422704967|      0.25000000|[30, 0, 6, 14]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
       9|[1.981548424949111, -1.0376785492699123]                                        |  0.0021267337724566|      0.50000000|[34, 0, 6, 15]                                                             | | GPS sucess | actual_k=0
      10|[1.981548424949111, -1.0376785492699123]                                        |  0.0021267337724566|      0.25000000|[37, 0, 7, 17]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      11|[1.981548424949111, -1.0376785492699123]                                        |  0.0021267337724566|      0.12500000|[41, 0, 8, 19]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
      12|[1.981548424949111, -1.0376785492699123]                                        |  0.0021267337724566|      0.06250000|[45, 0, 9, 21]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
