k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1135798692703247, 0.0320759154856205]                                        | 53.7910728454589844|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.2663530111312866, 0.8266176916658878]                                        | 43.4371566772460938|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[-0.754615306854248, 0.7308456189930439]                                        | 34.5579071044921875|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[-0.754615306854248, 0.7308456189930439]                                        | 34.5579071044921875|      4.00000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[-0.754615306854248, 0.7308456189930439]                                        | 34.5579071044921875|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-0.754615306854248, 0.7308456189930439]                                        | 34.5579071044921875|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[-1.2758175730705261, 1.1351958401501179]                                       | 11.4553089141845703|      2.00000000|[32, 0, 3, 10]                                                             | | GPS sucess | actual_k=0
       8|[-1.2758175730705261, 1.1351958401501179]                                       | 11.4553089141845703|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[-1.2758175730705261, 1.1351958401501179]                                       | 11.4553089141845703|      0.50000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[-1.2758175730705261, 1.1351958401501179]                                       | 11.4553089141845703|      0.25000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[-1.2582474388182163, 1.3642221130430698]                                       |  3.7439393997192383|      0.50000000|[51, 0, 6, 17]                                                             | | GPS sucess | actual_k=0
      12|[-1.2200362160801888, 1.5008296109735966]                                       |  0.6689321398735046|      1.00000000|[55, 0, 6, 18]                                                             | | GPS sucess | actual_k=0
      13|[-1.2200362160801888, 1.5008296109735966]                                       |  0.6689321398735046|      0.50000000|[59, 0, 7, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
