k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1793725490570068, -0.4714635252952576]                                       |  0.1656313091516495|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.1793725490570068, -0.4714635252952576]                                       |  0.1656313091516495|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.1793725490570068, -0.4714635252952576]                                       |  0.1656313091516495|      0.50000000|[14, 0, 2, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.3344942927360535, 0.0038650393486023]                                        |  0.0375590696930885|      1.00000000|[19, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[0.3344942927360535, 0.0038650393486023]                                        |  0.0375590696930885|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-0.1388999223709106, 0.1647932142019272]                                       |  0.0043770400807261|      1.00000000|[28, 0, 3, 9]                                                              | | GPS sucess | actual_k=0
       7|[-0.1388999223709106, 0.1647932142019272]                                       |  0.0043770400807261|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[-0.1388999223709106, 0.1647932142019272]                                       |  0.0043770400807261|      0.25000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.1072322428226471, 0.1209873989224434]                                        |  0.0013761093141511|      0.50000000|[42, 0, 5, 14]                                                             | | GPS sucess | actual_k=0
      10|[0.1072322428226471, 0.1209873989224434]                                        |  0.0013761093141511|      0.25000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[-0.093329444527626, -0.0282607540488243]                                       |  0.0002434395282762|      0.50000000|[51, 0, 6, 17]                                                             | | GPS sucess | actual_k=0
      12|[-0.093329444527626, -0.0282607540488243]                                       |  0.0002434395282762|      0.25000000|[55, 0, 6, 18]                                                             |  | used linear model with 5 points | actual_k=0
      13|[-0.093329444527626, -0.0282607540488243]                                       |  0.0002434395282762|      0.12500000|[59, 0, 6, 19]                                                             |  | used linear model with 5 points | actual_k=0
      14|[0.0304705202579498, -0.0109816450625658]                                       |  0.0000028536398986|      0.25000000|[63, 0, 6, 20]                                                             | | GPS sucess | actual_k=0
