k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2513169169425964, 0.9789598546922207]                                       |  0.0594579428434372|      2.00000000|[6, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       2|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      4.00000000|[11, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      2.00000000|[16, 0, 1, 7]                                                              |  | used quadratic model with 6 points | iterate failure | actual_k=0
       4|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      1.00000000|[22, 0, 2, 10]                                                             |  | used quadratic model with 6 points | iterate failure | actual_k=0
       5|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      0.50000000|[28, 0, 3, 13]                                                             |  | used quadratic model with 6 points | iterate failure | actual_k=0
       6|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      0.25000000|[34, 0, 3, 15]                                                             |  | used quadratic model with 6 points | actual_k=0
       7|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      0.12500000|[39, 0, 3, 17]                                                             |  | used quadratic model with 6 points | actual_k=0
       8|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      0.06250000|[44, 0, 3, 19]                                                             |  | used quadratic model with 6 points | actual_k=0
       9|[-0.0113364875316619, -0.0268558897078037]                                      |  0.0000001023134928|      0.03125000|[49, 0, 3, 21]                                                             |  | used quadratic model with 6 points | actual_k=0
