k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |186382.3816574575030245|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.800592303276062, 0.6464231312274933]                                         |185062.8125000000000000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.353034794330597, 0.8430040925741196]                                         |183887.6406250000000000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[5.933939516544342, 0.9854614734649658]                                         |177042.6718750000000000|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[8.086521446704865, 4.636217355728149]                                          |171978.2968750000000000|     16.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       5|[9.160479962825775, 3.9474563598632812]                                         |169886.6093750000000000|     32.00000000|[21, 0, 0, 5]                                                              | | GPS sucess | actual_k=0
       6|[18.45931476354599, 9.611367225646973]                                          |152142.9218750000000000|     64.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       7|[70.95810550451279, 10.457964658737183]                                         |71636.1953125000000000|    128.00000000|[29, 0, 0, 7]                                                              | | GPS sucess | actual_k=0
       8|[70.95810550451279, 10.457964658737183]                                         |71636.1953125000000000|     64.00000000|[33, 0, 1, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[85.09877151250839, 44.66002154350281]                                          |55605.3476562500000000|    128.00000000|[38, 0, 1, 10]                                                             | | GPS sucess | actual_k=0
      10|[161.73311752080917, 23.39227557182312]                                         |10467.0546875000000000|    256.00000000|[42, 0, 1, 11]                                                             | | GPS sucess | actual_k=0
      11|[161.73311752080917, 23.39227557182312]                                         |10467.0546875000000000|    128.00000000|[46, 0, 2, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[166.707792699337, 110.61773180961609]                                          |9972.7978515625000000|    256.00000000|[51, 0, 2, 14]                                                             | | GPS sucess | actual_k=0
      13|[166.707792699337, 110.61773180961609]                                          |9972.7978515625000000|    128.00000000|[55, 0, 3, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[166.707792699337, 110.61773180961609]                                          |9972.7978515625000000|     64.00000000|[60, 0, 4, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      15|[166.707792699337, 110.61773180961609]                                          |9972.7978515625000000|     32.00000000|[65, 0, 5, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
