k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8120512187406723, -0.8050930760271899, -0.9294447707354965, -0.7359741536816047, -0.7748938452736936, -0.9704123968263675, -0.826494685665544, -0.7171372597433666, -0.8874139918289492, -0.9072921143186682, -0.7498780175279116, -0.7868131331419171, -0.8481159338838988, -0.7911274810928491, -0.8238329780889033, -0.8925238074254748, -0.6778494290641159, -0.8105107020145795, -0.7813936094354411, -0.80638729514618, -0.8975333340077409, -0.8117944117958926, -0.7268441240706169, -0.9448922811366735, -0.8841738717223803, -0.8255236951166082, -0.9279761361170697, -0.9480811180176902, -0.8290375273495993, -0.8143777591650176, -1.078703504163418, -0.8936150292493213, -0.8563850293031495, -0.7816474542830123, -0.7642981761733418, -0.821220963245404, -0.8354778769574528, -0.8624789068257948, -0.8044725730786282, -0.7122362320467959, -0.752143595457523, -0.8663932777029391, -0.7371559695198598, -0.9601061571554605, -0.8821128921663848, -0.9186777999864304, -0.793332925296901, -0.8231945068783244, -0.9465758521393923, -0.9351276732894807, -0.827971716932837, -0.8109150154056061, -0.7499671456348233, -0.8294100626733734, -0.9126965694594165, -0.873112334702453, -0.886408523790555, -0.9559757634159957, -0.8870503224277289, -1.0065191663479482, -0.8654620893027707, -0.9204098078981762, -0.8384800332299738, -0.825867072483538, -0.6686378418097934, -0.9672041911628986, -0.9470140138066294, -0.8245735783514488, -0.9080702200573957, -0.883921008223942, -0.9014801267808521, -0.9519454056823569, -0.7440485266537347, -0.8466609063332028, -0.7638952074269003, -0.7331648881766811, -0.8758509663792547, -0.9801877318291149, -0.8846209342719573, -0.9753572843823168, -0.8886886647134424, -0.8364283608023035, -1.0498336041999001, -0.9343663108391878, -0.68198835840883, -0.8396512544309813, -0.9179001957319716, -0.8564688176051531, -0.7147945114412733, -1.080741884683369, -0.872319655558895, -0.8544169912050176, -0.8478667589218181, -0.9040008792134182, -0.7604061844039313, -0.8343330692880969, -0.9601293063699861, -0.9073493992189235, -0.8159420018887416, -0.8777956584978995]|575.8925781250000000|      2.00000000|[126, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-0.8120512187406723, -0.8050930760271899, -0.9294447707354965, -0.7359741536816047, -0.7748938452736936, -0.9704123968263675, -0.826494685665544, -0.7171372597433666, -0.8874139918289492, -0.9072921143186682, -0.7498780175279116, -0.7868131331419171, -0.8481159338838988, -0.7911274810928491, -0.8238329780889033, -0.8925238074254748, -0.6778494290641159, -0.8105107020145795, -0.7813936094354411, -0.80638729514618, -0.8975333340077409, -0.8117944117958926, -0.7268441240706169, -0.9448922811366735, -0.8841738717223803, -0.8255236951166082, -0.9279761361170697, -0.9480811180176902, -0.8290375273495993, -0.8143777591650176, -1.078703504163418, -0.8936150292493213, -0.8563850293031495, -0.7816474542830123, -0.7642981761733418, -0.821220963245404, -0.8354778769574528, -0.8624789068257948, -0.8044725730786282, -0.7122362320467959, -0.752143595457523, -0.8663932777029391, -0.7371559695198598, -0.9601061571554605, -0.8821128921663848, -0.9186777999864304, -0.793332925296901, -0.8231945068783244, -0.9465758521393923, -0.9351276732894807, -0.827971716932837, -0.8109150154056061, -0.7499671456348233, -0.8294100626733734, -0.9126965694594165, -0.873112334702453, -0.886408523790555, -0.9559757634159957, -0.8870503224277289, -1.0065191663479482, -0.8654620893027707, -0.9204098078981762, -0.8384800332299738, -0.825867072483538, -0.6686378418097934, -0.9672041911628986, -0.9470140138066294, -0.8245735783514488, -0.9080702200573957, -0.883921008223942, -0.9014801267808521, -0.9519454056823569, -0.7440485266537347, -0.8466609063332028, -0.7638952074269003, -0.7331648881766811, -0.8758509663792547, -0.9801877318291149, -0.8846209342719573, -0.9753572843823168, -0.8886886647134424, -0.8364283608023035, -1.0498336041999001, -0.9343663108391878, -0.68198835840883, -0.8396512544309813, -0.9179001957319716, -0.8564688176051531, -0.7147945114412733, -1.080741884683369, -0.872319655558895, -0.8544169912050176, -0.8478667589218181, -0.9040008792134182, -0.7604061844039313, -0.8343330692880969, -0.9601293063699861, -0.9073493992189235, -0.8159420018887416, -0.8777956584978995]|575.8925781250000000|      1.00000000|[312, 0, 0, 5]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.7770920271397413, -0.8047635928860966, -0.8985607499374634, -0.7661458036164405, -0.9900287825160405, -0.8798892819568392, -0.8080265572442007, -0.8958069858325886, -0.9475347453841734, -1.0087664117140676, -0.891774254050102, -0.9183971469501073, -1.0476344825231172, -0.9219709415160069, -0.8546797791631482, -0.9016449037330188, -0.8139781297341935, -0.8747989738686192, -0.9944086087776083, -0.8684427258128176, -0.9273888197201231, -0.8206452511985628, -0.942511511077218, -0.9188561260732759, -0.8777771172498298, -0.9007339992524526, -0.832439169350936, -0.9232480064854711, -0.947680147130707, -0.8941383799309556, -1.082248610260259, -0.8574392068768617, -1.0558805222139442, -0.9444320456554263, -0.7564937536734561, -0.7139275513554557, -0.8532166897209132, -0.9315349701423183, -0.9320587215740016, -0.7402275802326058, -0.7740774984698869, -0.890633049017717, -0.9935172820824816, -0.890948435997942, -0.9410739018559284, -1.034355436275735, -0.8697740616846272, -0.8361172546504886, -0.9169066934579301, -0.9160463806762515, -0.9515606041956898, -0.8360764986618553, -0.9355364140187644, -0.8789005590021005, -0.946000252148488, -0.9687715915984667, -0.9846886309787424, -0.9457613515554484, -0.8264813336115944, -0.9654742319313314, -0.9687141883973266, -1.0121848078659448, -0.9468771959863762, -0.7913540593899355, -0.7883087996652072, -0.8919589528297365, -1.0455340970517017, -0.8836593912940333, -0.8254986068177298, -0.971887486856655, -0.8443457143658021, -0.9574054143314502, -0.7613215680148607, -0.6910950386182264, -0.9311501146944757, -0.7932406060355781, -0.9763212132925495, -0.9916351245251182, -0.9020187848802114, -0.9443607537047036, -0.9349887577147513, -0.9428896046280896, -1.0720149544808417, -0.907455665589815, -0.9033500208475235, -0.8502608963780293, -0.9760434552266748, -0.7741375928790838, -0.6615785570538086, -0.9713591149136357, -0.9023948631981333, -0.9368621879838326, -1.0763379959280368, -0.9195382538877305, -0.980535713671298, -0.930243447749106, -0.9554572535303392, -0.8119086926346214, -0.7632349329893809, -0.9029542715795364]|503.1642761230468750|      2.00000000|[437, 0, 0, 7]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[-0.7770920271397413, -0.8047635928860966, -0.8985607499374634, -0.7661458036164405, -0.9900287825160405, -0.8798892819568392, -0.8080265572442007, -0.8958069858325886, -0.9475347453841734, -1.0087664117140676, -0.891774254050102, -0.9183971469501073, -1.0476344825231172, -0.9219709415160069, -0.8546797791631482, -0.9016449037330188, -0.8139781297341935, -0.8747989738686192, -0.9944086087776083, -0.8684427258128176, -0.9273888197201231, -0.8206452511985628, -0.942511511077218, -0.9188561260732759, -0.8777771172498298, -0.9007339992524526, -0.832439169350936, -0.9232480064854711, -0.947680147130707, -0.8941383799309556, -1.082248610260259, -0.8574392068768617, -1.0558805222139442, -0.9444320456554263, -0.7564937536734561, -0.7139275513554557, -0.8532166897209132, -0.9315349701423183, -0.9320587215740016, -0.7402275802326058, -0.7740774984698869, -0.890633049017717, -0.9935172820824816, -0.890948435997942, -0.9410739018559284, -1.034355436275735, -0.8697740616846272, -0.8361172546504886, -0.9169066934579301, -0.9160463806762515, -0.9515606041956898, -0.8360764986618553, -0.9355364140187644, -0.8789005590021005, -0.946000252148488, -0.9687715915984667, -0.9846886309787424, -0.9457613515554484, -0.8264813336115944, -0.9654742319313314, -0.9687141883973266, -1.0121848078659448, -0.9468771959863762, -0.7913540593899355, -0.7883087996652072, -0.8919589528297365, -1.0455340970517017, -0.8836593912940333, -0.8254986068177298, -0.971887486856655, -0.8443457143658021, -0.9574054143314502, -0.7613215680148607, -0.6910950386182264, -0.9311501146944757, -0.7932406060355781, -0.9763212132925495, -0.9916351245251182, -0.9020187848802114, -0.9443607537047036, -0.9349887577147513, -0.9428896046280896, -1.0720149544808417, -0.907455665589815, -0.9033500208475235, -0.8502608963780293, -0.9760434552266748, -0.7741375928790838, -0.6615785570538086, -0.9713591149136357, -0.9023948631981333, -0.9368621879838326, -1.0763379959280368, -0.9195382538877305, -0.980535713671298, -0.930243447749106, -0.9554572535303392, -0.8119086926346214, -0.7632349329893809, -0.9029542715795364]|503.1642761230468750|      1.00000000|[623, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.7835173386673427, -0.8725135555528747, -0.8727484920908681, -0.9183647560731706, -0.9793667871478962, -0.7796098644545428, -0.8881671508452873, -0.9045933453139484, -0.9080908264597104, -0.8689671521246125, -0.9000942496607373, -0.817729941665941, -1.1677495629534964, -0.8266075433178587, -0.8734325269440271, -0.8819528196151702, -0.9346289125158761, -0.8466814537270807, -1.1119507266831619, -0.9161491127667031, -1.0302679061346094, -0.7650289765448514, -1.0250629499216288, -1.068716296919362, -0.9501556545196047, -1.023180689592587, -0.9332483074447635, -0.8732235430445076, -1.0680080340979254, -1.0508371919624044, -1.11592849792165, -0.9119035235057957, -1.039489635373752, -0.9043040947246649, -0.7482469117317524, -0.837029602499681, -0.7756043115513775, -1.0885238439295641, -1.0438673923574877, -0.8135734816787179, -0.949341603326135, -1.0354354697362542, -1.0597495867799167, -0.9178754707520914, -1.0330531973519295, -1.0061959201655788, -1.000878208708295, -0.8973552443147546, -1.0586303739179588, -0.860196684628362, -1.0227215691690885, -0.8663642268461678, -0.9478052177306581, -0.9265898439889384, -0.9602413592289558, -0.8608624728650336, -0.8513825087301392, -0.9440811188477085, -0.9283431127852706, -0.8899541236066338, -0.886372740901493, -0.9772136773129292, -0.9547819796502166, -0.8855314146515016, -0.921635586086072, -0.8005679423179757, -0.8328674848515735, -0.990466478101197, -1.0077660543134388, -0.9173878732237747, -0.8669886660705315, -0.981631373982859, -0.8636040158163456, -0.9694704232249701, -0.7205467139155497, -0.7156502694104758, -0.8527125306718193, -0.9452694305027288, -0.9122156295481458, -0.9692998813962574, -0.9205257276854056, -0.9603593979444586, -0.9527209153636605, -0.9915592708233284, -1.0334131872598904, -0.9539840511659125, -0.9128756794982469, -0.8072004770928058, -0.8216699016805422, -0.9556338511096993, -0.8541584579410643, -1.1723791006518884, -0.9775840034208193, -1.0187850886033127, -0.8116695271120983, -1.0948931483195201, -0.9439106235590684, -0.7482727243704324, -0.7966694243031662, -0.8212321246764545]|498.9443359375000000|      2.00000000|[748, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
       6|[-0.7835173386673427, -0.8725135555528747, -0.8727484920908681, -0.9183647560731706, -0.9793667871478962, -0.7796098644545428, -0.8881671508452873, -0.9045933453139484, -0.9080908264597104, -0.8689671521246125, -0.9000942496607373, -0.817729941665941, -1.1677495629534964, -0.8266075433178587, -0.8734325269440271, -0.8819528196151702, -0.9346289125158761, -0.8466814537270807, -1.1119507266831619, -0.9161491127667031, -1.0302679061346094, -0.7650289765448514, -1.0250629499216288, -1.068716296919362, -0.9501556545196047, -1.023180689592587, -0.9332483074447635, -0.8732235430445076, -1.0680080340979254, -1.0508371919624044, -1.11592849792165, -0.9119035235057957, -1.039489635373752, -0.9043040947246649, -0.7482469117317524, -0.837029602499681, -0.7756043115513775, -1.0885238439295641, -1.0438673923574877, -0.8135734816787179, -0.949341603326135, -1.0354354697362542, -1.0597495867799167, -0.9178754707520914, -1.0330531973519295, -1.0061959201655788, -1.000878208708295, -0.8973552443147546, -1.0586303739179588, -0.860196684628362, -1.0227215691690885, -0.8663642268461678, -0.9478052177306581, -0.9265898439889384, -0.9602413592289558, -0.8608624728650336, -0.8513825087301392, -0.9440811188477085, -0.9283431127852706, -0.8899541236066338, -0.886372740901493, -0.9772136773129292, -0.9547819796502166, -0.8855314146515016, -0.921635586086072, -0.8005679423179757, -0.8328674848515735, -0.990466478101197, -1.0077660543134388, -0.9173878732237747, -0.8669886660705315, -0.981631373982859, -0.8636040158163456, -0.9694704232249701, -0.7205467139155497, -0.7156502694104758, -0.8527125306718193, -0.9452694305027288, -0.9122156295481458, -0.9692998813962574, -0.9205257276854056, -0.9603593979444586, -0.9527209153636605, -0.9915592708233284, -1.0334131872598904, -0.9539840511659125, -0.9128756794982469, -0.8072004770928058, -0.8216699016805422, -0.9556338511096993, -0.8541584579410643, -1.1723791006518884, -0.9775840034208193, -1.0187850886033127, -0.8116695271120983, -1.0948931483195201, -0.9439106235590684, -0.7482727243704324, -0.7966694243031662, -0.8212321246764545]|498.9443359375000000|      1.00000000|[934, 0, 0, 15]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.7789488685060552, -0.9151572894963529, -0.8811727879889233, -1.1413108386062434, -0.9257960707021744, -1.0061933894710013, -0.7316909138907631, -1.001786505099334, -1.0468998946611268, -1.0173653818425885, -0.8154299542273644, -0.9885173736868995, -1.1799812774735023, -0.8181178364065103, -0.8646075125161177, -0.9688167447791652, -0.9485307050514948, -0.9419272189426212, -0.8405117918219976, -1.057894479776568, -1.0095034559702032, -0.9494084466953858, -0.9567702934301107, -1.0148963163806013, -0.8971813906643171, -0.9400955698216271, -0.9473905170348517, -0.9068745967809553, -0.9113120808057982, -0.8960553691590217, -1.1826264976955294, -0.899242976098097, -1.0053271064647051, -1.0106456608307637, -0.9933646268008461, -0.9473577847068322, -0.9342416215184096, -0.9665598656124241, -0.8831135657622655, -0.9038814717743748, -1.141366788499381, -1.0329413814240846, -1.0918224214565837, -1.1073248408784933, -0.8708565181769873, -1.0079530901631168, -1.0275929843199278, -1.0183453342411264, -1.04651161209743, -0.9435478626413824, -1.012480302345809, -0.8820916082343818, -0.9942329343895088, -0.8946256684726449, -0.9375028824042196, -0.8660449289152745, -0.9773803292644689, -0.9785095769125076, -1.1060951532797096, -0.860238395061425, -0.924713089717564, -0.9527042721824718, -0.999301693426992, -1.011741580618833, -0.8894473242884567, -0.9822561669713874, -0.9363236415469655, -1.0024248396884772, -0.9375927918141005, -0.8422559893837354, -0.8046233130392532, -0.9980597331695675, -1.024315658272452, -1.008781054717706, -0.8193810550410109, -0.7206183595882412, -0.8550098441609715, -0.9311302815044408, -0.9894921686725089, -1.1139262709678057, -0.9811892913806174, -0.9783006246204373, -0.9050635365896436, -1.0439377621626516, -0.948913040885326, -0.9288150519223238, -0.9104721957834994, -0.9446190816310558, -0.904924307011959, -1.0486294168201846, -0.9168195613654375, -1.0964694867516296, -0.9585678460790976, -0.9761378114950299, -0.8122979691965605, -1.1039936190868633, -0.9443183800865337, -0.8830285227600188, -0.8070457305236329, -0.7483879260864977]|474.4350280761718750|      2.00000000|[1059, 0, 0, 17]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[-0.7789488685060552, -0.9151572894963529, -0.8811727879889233, -1.1413108386062434, -0.9257960707021744, -1.0061933894710013, -0.7316909138907631, -1.001786505099334, -1.0468998946611268, -1.0173653818425885, -0.8154299542273644, -0.9885173736868995, -1.1799812774735023, -0.8181178364065103, -0.8646075125161177, -0.9688167447791652, -0.9485307050514948, -0.9419272189426212, -0.8405117918219976, -1.057894479776568, -1.0095034559702032, -0.9494084466953858, -0.9567702934301107, -1.0148963163806013, -0.8971813906643171, -0.9400955698216271, -0.9473905170348517, -0.9068745967809553, -0.9113120808057982, -0.8960553691590217, -1.1826264976955294, -0.899242976098097, -1.0053271064647051, -1.0106456608307637, -0.9933646268008461, -0.9473577847068322, -0.9342416215184096, -0.9665598656124241, -0.8831135657622655, -0.9038814717743748, -1.141366788499381, -1.0329413814240846, -1.0918224214565837, -1.1073248408784933, -0.8708565181769873, -1.0079530901631168, -1.0275929843199278, -1.0183453342411264, -1.04651161209743, -0.9435478626413824, -1.012480302345809, -0.8820916082343818, -0.9942329343895088, -0.8946256684726449, -0.9375028824042196, -0.8660449289152745, -0.9773803292644689, -0.9785095769125076, -1.1060951532797096, -0.860238395061425, -0.924713089717564, -0.9527042721824718, -0.999301693426992, -1.011741580618833, -0.8894473242884567, -0.9822561669713874, -0.9363236415469655, -1.0024248396884772, -0.9375927918141005, -0.8422559893837354, -0.8046233130392532, -0.9980597331695675, -1.024315658272452, -1.008781054717706, -0.8193810550410109, -0.7206183595882412, -0.8550098441609715, -0.9311302815044408, -0.9894921686725089, -1.1139262709678057, -0.9811892913806174, -0.9783006246204373, -0.9050635365896436, -1.0439377621626516, -0.948913040885326, -0.9288150519223238, -0.9104721957834994, -0.9446190816310558, -0.904924307011959, -1.0486294168201846, -0.9168195613654375, -1.0964694867516296, -0.9585678460790976, -0.9761378114950299, -0.8122979691965605, -1.1039936190868633, -0.9443183800865337, -0.8830285227600188, -0.8070457305236329, -0.7483879260864977]|474.4350280761718750|      1.00000000|[1245, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.7289858666394735, -0.923355489561396, -0.8295994863995476, -0.9696602394786893, -0.8504354614439237, -1.0535609225838523, -1.0386150580916864, -0.894985576916048, -0.9105865125861127, -0.9389282029955827, -0.95258605802609, -0.9963457014862456, -0.9779505827720508, -0.8593978213890308, -0.7511085430723419, -0.9606265449575383, -0.9755314032723694, -0.9099555155097682, -0.9173739574402968, -1.0602375392012102, -0.8885737270208224, -1.1602487647316904, -1.0180901139505734, -0.9359896807153708, -0.9205820935900837, -0.9827317876981115, -0.9980663921300994, -1.0147658958567531, -0.9753409897489604, -0.9150683336491939, -1.0882226604349627, -0.9122038161454902, -1.021145174034584, -1.0616644813036789, -0.8863008946025807, -0.9538568760567807, -0.8834706476588591, -1.0275536454071517, -1.0079919376537614, -0.9327526452072105, -0.9858725591148068, -0.9642332730842625, -1.0536969962093665, -0.9036492560497624, -1.0210802426561414, -0.9529220411313155, -1.0080539342416548, -1.0665500399016425, -0.9798287438696619, -1.0434054846233831, -1.062757809300426, -0.8922012647952055, -0.9971047347397092, -0.9585466214475603, -0.990563552292819, -1.0833455682742443, -0.8319920765430702, -0.9992238906578487, -1.0694009629079417, -0.8998408483445866, -0.8157087489357966, -0.8919642728689351, -0.8898219783856319, -0.9220628570551439, -0.8576414743279738, -0.9285509677133512, -0.9461979272287291, -0.8885203682417251, -1.002911595584103, -0.9369222431908037, -0.8698068108779271, -0.97252861156606, -1.1338457850491168, -0.9783609809050171, -1.0431962678259918, -0.7500356508191386, -1.0380947225187396, -0.8998048749460605, -1.0243006891537196, -1.0285834471455926, -0.9348861792967623, -1.010904782300066, -0.9761220491278804, -1.0582306974536269, -0.9977022698586612, -0.9562627913027212, -0.7451833837318733, -0.9019360093422881, -0.8801431587037123, -0.9263811002267072, -0.9479419635991875, -1.0012061926322662, -0.8585966139010107, -0.8892148237280957, -1.0959226637836041, -0.9321248536208819, -0.8539276966562095, -0.9596712125255411, -0.8810412584896588, -0.8967668714626795]|456.4979248046875000|      2.00000000|[1431, 0, 0, 23]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
      10|[-0.7289858666394735, -0.923355489561396, -0.8295994863995476, -0.9696602394786893, -0.8504354614439237, -1.0535609225838523, -1.0386150580916864, -0.894985576916048, -0.9105865125861127, -0.9389282029955827, -0.95258605802609, -0.9963457014862456, -0.9779505827720508, -0.8593978213890308, -0.7511085430723419, -0.9606265449575383, -0.9755314032723694, -0.9099555155097682, -0.9173739574402968, -1.0602375392012102, -0.8885737270208224, -1.1602487647316904, -1.0180901139505734, -0.9359896807153708, -0.9205820935900837, -0.9827317876981115, -0.9980663921300994, -1.0147658958567531, -0.9753409897489604, -0.9150683336491939, -1.0882226604349627, -0.9122038161454902, -1.021145174034584, -1.0616644813036789, -0.8863008946025807, -0.9538568760567807, -0.8834706476588591, -1.0275536454071517, -1.0079919376537614, -0.9327526452072105, -0.9858725591148068, -0.9642332730842625, -1.0536969962093665, -0.9036492560497624, -1.0210802426561414, -0.9529220411313155, -1.0080539342416548, -1.0665500399016425, -0.9798287438696619, -1.0434054846233831, -1.062757809300426, -0.8922012647952055, -0.9971047347397092, -0.9585466214475603, -0.990563552292819, -1.0833455682742443, -0.8319920765430702, -0.9992238906578487, -1.0694009629079417, -0.8998408483445866, -0.8157087489357966, -0.8919642728689351, -0.8898219783856319, -0.9220628570551439, -0.8576414743279738, -0.9285509677133512, -0.9461979272287291, -0.8885203682417251, -1.002911595584103, -0.9369222431908037, -0.8698068108779271, -0.97252861156606, -1.1338457850491168, -0.9783609809050171, -1.0431962678259918, -0.7500356508191386, -1.0380947225187396, -0.8998048749460605, -1.0243006891537196, -1.0285834471455926, -0.9348861792967623, -1.010904782300066, -0.9761220491278804, -1.0582306974536269, -0.9977022698586612, -0.9562627913027212, -0.7451833837318733, -0.9019360093422881, -0.8801431587037123, -0.9263811002267072, -0.9479419635991875, -1.0012061926322662, -0.8585966139010107, -0.8892148237280957, -1.0959226637836041, -0.9321248536208819, -0.8539276966562095, -0.9596712125255411, -0.8810412584896588, -0.8967668714626795]|456.4979248046875000|      1.00000000|[1617, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
