k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4694805145263672, 0.2678057551383972]                                        |  0.6864787340164185|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.4694805145263672, 0.2678057551383972]                                        |  0.6864787340164185|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      2.00000000|[14, 0, 1, 4]                                                              | | GPS sucess | actual_k=0
       4|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      0.25000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      0.12500000|[33, 0, 5, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[-0.0393091440200806, -0.0057134330272675]                                      |  0.0020618776325136|      0.06250000|[38, 0, 6, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[-0.0003321617841721, -0.0245715621858835]                                      |  0.0012093321420252|      0.12500000|[43, 0, 6, 15]                                                             | | GPS sucess | actual_k=0
      10|[-0.0003321617841721, -0.0245715621858835]                                      |  0.0012093321420252|      0.06250000|[47, 0, 7, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[-0.0003321617841721, -0.0245715621858835]                                      |  0.0012093321420252|      0.03125000|[52, 0, 8, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[-0.0043330760672688, -0.0026502888649702]                                      |  0.0000557731837034|      0.06250000|[57, 0, 8, 20]                                                             | | GPS sucess | actual_k=0
