k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |186382.3816574575030245|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |186382.3816574575030245|      0.50000000|[5, 1, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=1
       2|[1.2201947718858719, 1.4489034414291382]                                        |185878.8906250000000000|      1.00000000|[9, 2, 1, 4]                                                               | | GPS sucess | actual_k=1
       3|[1.8538027554750443, 0.6752492785453796]                                        |184940.8281250000000000|      2.00000000|[12, 3, 1, 5]                                                              | | GPS sucess | actual_k=1
       4|[3.8533407002687454, 0.7182390093803406]                                        |181268.6406250000000000|      4.00000000|[15, 4, 1, 6]                                                              | | GPS sucess | actual_k=1
       5|[3.9568860083818436, 4.716898620128632]                                         |180219.7187500000000000|      8.00000000|[18, 5, 1, 7]                                                              | | GPS sucess | actual_k=1
       6|[11.554544165730476, 2.2117854952812195]                                        |165482.6718750000000000|     16.00000000|[21, 6, 1, 8]                                                              | | GPS sucess | actual_k=1
       7|[27.453164771199226, 4.010078132152557]                                         |136086.6718750000000000|     32.00000000|[24, 7, 1, 9]                                                              | | GPS sucess | actual_k=1
       8|[59.356713965535164, 6.492753684520721]                                         |86588.8750000000000000|     64.00000000|[27, 8, 1, 10]                                                             | | GPS sucess | actual_k=1
       9|[122.90038080513477, 14.12177437543869]                                         |24532.2304687500000000|    128.00000000|[30, 9, 1, 11]                                                             | | GPS sucess | actual_k=1
      10|[122.90038080513477, 14.12177437543869]                                         |24532.2304687500000000|     64.00000000|[34, 10, 2, 14]                                                            |  | used linear model with 5 points | iterate failure | actual_k=1
      11|[122.90038080513477, 14.12177437543869]                                         |24532.2304687500000000|     32.00000000|[39, 11, 3, 17]                                                            |  | used linear model with 5 points | iterate failure | actual_k=1
      12|[122.90038080513477, 14.12177437543869]                                         |24532.2304687500000000|     16.00000000|[44, 12, 4, 20]                                                            |  | used linear model with 5 points | iterate failure | actual_k=1
