k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.5, 0.5]                                                                      |  0.4598493014643029|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2338065505027771, -0.0247901082038879]                                      |  0.1439835578203201|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-0.2338065505027771, -0.0247901082038879]                                      |  0.1439835578203201|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[-0.2338065505027771, -0.0247901082038879]                                      |  0.1439835578203201|      0.50000000|[14, 0, 2, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[-0.2338065505027771, -0.0247901082038879]                                      |  0.1439835578203201|      0.25000000|[19, 0, 3, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[-0.0785988569259644, 0.013933602720499]                                        |  0.0138022787868977|      0.50000000|[24, 0, 3, 8]                                                              | | GPS sucess | actual_k=0
       6|[-0.0785988569259644, 0.013933602720499]                                        |  0.0138022787868977|      0.25000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[-0.0785988569259644, 0.013933602720499]                                        |  0.0138022787868977|      0.12500000|[33, 0, 5, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.0157809108495712, 0.0404025968164206]                                        |  0.0051004211418331|      0.25000000|[38, 0, 5, 13]                                                             | | GPS sucess | actual_k=0
       9|[0.0157809108495712, 0.0404025968164206]                                        |  0.0051004211418331|      0.12500000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[-0.0107385963201523, -0.0198700372129679]                                      |  0.0014590737409890|      0.25000000|[47, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[-0.0107385963201523, -0.0198700372129679]                                      |  0.0014590737409890|      0.12500000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[-0.0107385963201523, -0.0198700372129679]                                      |  0.0014590737409890|      0.06250000|[56, 0, 8, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
