k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9873215891420841, 0.895631417632103, 1.1759794652462006, 0.9234282746911049, 1.1537421494722366, 0.9848891776055098, 1.0697965919971466, 0.7915541976690292, 0.5560373663902283, 0.6722720265388489, 0.9518701061606407, 0.5377396643161774, 0.9696119334548712, 0.6714260876178741, 1.042513720691204, 1.1688176095485687, 0.7921731173992157, 0.7007929682731628, 1.1195704862475395, 1.0744711682200432, 0.7962540537118912, 0.8382741808891296]|  1.3669810295104980|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
       2|[0.9619647674262524, 0.6868942528963089, 1.5279383957386017, 0.7702848240733147, 1.46122644841671, 0.9546675328165293, 1.2093897759914398, 0.3746625930070877, -0.3318879008293152, 0.0168160796165466, 0.5430401787161827, -0.3867810070514679, 0.9088358003646135, 0.8395279794931412, 1.1275411620736122, 1.5064528286457062, 0.9142062142491341, 0.1023789048194885, 1.3587114587426186, 1.2234135046601295, 0.0415126234292984, 0.5148225426673889]|  1.1351406574249268|      4.00000000|[113, 16, 0, 2]                                                            | | GPS sucess | actual_k=8
       3|[0.9118890650570393, 0.0091631561517715, 2.280149906873703, 0.0183429047465324, 2.1872941106557846, 0.1224888805299997, 1.3956091701984406, 0.5217326730489731, -0.7371847927570343, -0.4938077330589294, 1.5835145935416222, -2.0510511696338654, -0.0575624983757734, -1.3608821481466293, 1.551956869661808, 0.4600533545017242, 0.2346404865384102, -0.0392666012048721, 1.6831176653504372, 0.5145782008767128, 0.7703392058610916, 0.0882260799407959]|  0.9012928605079651|      8.00000000|[169, 24, 0, 3]                                                            | | GPS sucess | actual_k=8
       4|[0.7268386818468571, -2.3137082904577255, 1.5182003676891327, -0.0186084359884262, 2.292764902114868, -1.2932748552411795, 1.9106638133525848, 0.5907174497842789, -1.9542197287082672, -0.3622336238622665, 1.2556023225188255, -3.0099197924137115, 0.4511398393660784, -2.8867442458868027, 2.2277308478951454, 0.7195028066635132, 0.5359580293297768, -0.3981819003820419, 1.6594140958040953, -0.4599986299872398, -0.1760682314634323, 0.1087108515202999]|  0.8361593484878540|     16.00000000|[225, 32, 0, 4]                                                            | | GPS sucess | actual_k=8
       5|[0.7268386818468571, -2.3137082904577255, 1.5182003676891327, -0.0186084359884262, 2.292764902114868, -1.2932748552411795, 1.9106638133525848, 0.5907174497842789, -1.9542197287082672, -0.3622336238622665, 1.2556023225188255, -3.0099197924137115, 0.4511398393660784, -2.8867442458868027, 2.2277308478951454, 0.7195028066635132, 0.5359580293297768, -0.3981819003820419, 1.6594140958040953, -0.4599986299872398, -0.1760682314634323, 0.1087108515202999]|  0.8361593484878540|      8.00000000|[287, 42, 0, 6]                                                            |  | used linear model with 65 points | actual_k=8
       6|[1.462901744991541, -1.272130236029625, 0.1405043303966522, 2.5937734991312027, -0.4179573059082031, -2.2399844881147146, -0.131217747926712, 2.081908479332924, -0.1670081913471222, 1.0998048931360245, 0.2624984011054039, -5.408775478601456, 0.5355161223560572, -3.547737404704094, 3.660905696451664, 1.0490474998950958, 0.3449549004435539, -3.9196557849645615, -1.3119191695004702, 0.9569291844964027, -0.7648694962263107, -0.7362822629511356]|  0.6825980544090271|     16.00000000|[343, 50, 0, 7]                                                            | | GPS sucess | actual_k=8
       7|[1.462901744991541, -1.272130236029625, 0.1405043303966522, 2.5937734991312027, -0.4179573059082031, -2.2399844881147146, -0.131217747926712, 2.081908479332924, -0.1670081913471222, 1.0998048931360245, 0.2624984011054039, -5.408775478601456, 0.5355161223560572, -3.547737404704094, 3.660905696451664, 1.0490474998950958, 0.3449549004435539, -3.9196557849645615, -1.3119191695004702, 0.9569291844964027, -0.7648694962263107, -0.7362822629511356]|  0.6825980544090271|      8.00000000|[404, 61, 0, 9]                                                            |  | used linear model with 65 points | actual_k=8
       8|[1.3808772526681423, -2.4398761838674545, 1.3972091376781464, 1.7236554771661758, 0.7316124439239502, -3.8728432413190603, 1.4233334958553314, 1.7782896608114243, 1.7975994050502777, -0.7334667295217514, 0.306564599275589, -8.151515871286392, 0.2693834695965052, -3.163896396756172, -0.6097628101706505, -0.3506035506725311, -0.8710535243153572, -5.263185366988182, -2.884615020826459, 0.4669988229870796, 2.692975237965584, -1.5620560385286808]|  0.5516754388809204|     16.00000000|[460, 69, 0, 10]                                                           | | GPS sucess | actual_k=8
       9|[1.3808772526681423, -2.4398761838674545, 1.3972091376781464, 1.7236554771661758, 0.7316124439239502, -3.8728432413190603, 1.4233334958553314, 1.7782896608114243, 1.7975994050502777, -0.7334667295217514, 0.306564599275589, -8.151515871286392, 0.2693834695965052, -3.163896396756172, -0.6097628101706505, -0.3506035506725311, -0.8710535243153572, -5.263185366988182, -2.884615020826459, 0.4669988229870796, 2.692975237965584, -1.5620560385286808]|  0.5516754388809204|      8.00000000|[524, 77, 0, 12]                                                           |  | used linear model with 65 points | actual_k=8
      10|[1.3808772526681423, -2.4398761838674545, 1.3972091376781464, 1.7236554771661758, 0.7316124439239502, -3.8728432413190603, 1.4233334958553314, 1.7782896608114243, 1.7975994050502777, -0.7334667295217514, 0.306564599275589, -8.151515871286392, 0.2693834695965052, -3.163896396756172, -0.6097628101706505, -0.3506035506725311, -0.8710535243153572, -5.263185366988182, -2.884615020826459, 0.4669988229870796, 2.692975237965584, -1.5620560385286808]|  0.5516754388809204|      4.00000000|[587, 86, 0, 14]                                                           |  | used linear model with 65 points | actual_k=8
      11|[1.4263254441320896, -1.5393036454916, 1.5652304291725159, 1.8866254687309265, 0.1170799732208252, -4.177465176209807, -0.0845697224140167, 0.0116838067770004, 0.5030418336391449, 0.0043382197618484, 0.8464733064174652, -7.129469066858292, 1.433673182502389, -3.2617826983332634, -0.8767811879515648, 0.4405113160610199, 0.5540983006358147, -5.7678520530462265, -2.8665373604744673, 1.2254073098301888, 3.570698991417885, -1.432765368372202]|  0.5131531953811646|      8.00000000|[643, 94, 0, 15]                                                           | | GPS sucess | actual_k=8
