k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5321352779865265, 1.1064032390713692, 0.9901289185509086, 0.866392195224762, 0.1030920743942261, 0.6777711808681488, 0.6829773485660553, 0.7254385054111481, 1.2530653774738312, 0.4279119372367859, 0.7826623469591141, 0.4242148399353027, 1.1969499588012695, 1.0936675816774368, 0.8214410990476608, 0.9517523348331451, 0.4569730162620544, 1.6292685866355896, 0.3865591883659363, 0.5862482190132141, 0.3247264623641968, 0.6514988243579865]|  1.2333468198776245|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
       2|[0.2901188135147095, 0.9421485438942909, 0.8159296503290534, 0.6088266372680664, -0.2800743281841278, 0.1663781106472015, 0.0799804627895355, 0.0984168946743011, 0.686100035905838, 0.0034303069114685, 0.7662520967423916, 0.433025224134326, 1.4110932648181915, 1.4384160190820694, 1.1788630336523056, 1.1808644980192184, 0.6785939186811447, 1.2638580203056335, -0.2795162796974182, -0.1743050813674927, -0.0910992920398712, 1.3057768642902374]|  1.0094028711318970|      4.00000000|[121, 8, 0, 2]                                                             | | GPS sucess | actual_k=4
       3|[-0.9341846704483032, -0.2407968267798424, -0.3038506517186761, -0.3850139975547791, -1.06618532538414, -0.3427577316761017, -0.0526220351457596, 0.1568852365016937, 0.9026812016963959, 0.2182168811559677, 0.6049049012362957, 0.1294203232973814, 0.6907308399677277, 0.3355055004358292, -0.140070453286171, -0.0724913626909256, -0.1747329384088516, 1.086623340845108, 0.2819799184799194, 0.7946268916130066, 0.3898447453975677, -0.2626107633113861]|  0.7174440026283264|      8.00000000|[181, 12, 0, 3]                                                            | | GPS sucess | actual_k=4
       4|[-1.093092903494835, -0.8203662857413292, -1.330322147347033, -1.801480233669281, -2.746181935071945, -6.042086631059647, -1.737706497311592, -1.279267817735672, -0.1720315515995026, -0.4481301456689835, 0.3233212344348431, 0.1468757651746273, 0.8799241930246353, 0.556972473859787, -0.0048386752605438, -0.090962016955018, -0.3441127687692642, 0.83943872153759, -4.016998887062073, 0.7230319902300835, 0.4369483478367329, -0.3702926710247993]|  0.5393624305725098|     16.00000000|[241, 16, 0, 4]                                                            | | GPS sucess | actual_k=4
       5|[-1.093092903494835, -0.8203662857413292, -1.330322147347033, -1.801480233669281, -2.746181935071945, -6.042086631059647, -1.737706497311592, -1.279267817735672, -0.1720315515995026, -0.4481301456689835, 0.3233212344348431, 0.1468757651746273, 0.8799241930246353, 0.556972473859787, -0.0048386752605438, -0.090962016955018, -0.3441127687692642, 0.83943872153759, -4.016998887062073, 0.7230319902300835, 0.4369483478367329, -0.3702926710247993]|  0.5393624305725098|      8.00000000|[304, 21, 0, 6]                                                            |  | used linear model with 65 points | actual_k=4
       6|[-2.061158761382103, -1.4773850664496422, -2.0271192202344537, -2.8317424654960632, -4.278847545385361, -6.003990910947323, -4.149694040417671, -3.7873542606830597, -2.439892917871475, -2.146056666970253, -0.5573317296802998, 0.1821173019707203, 1.7364974170923233, 1.9359662234783173, 1.4248490631580353, 0.8254866357892752, -0.464994341135025, -0.6222035437822342, -6.681300759315491, -2.3191812112927437, 3.073137331753969, 2.2468194887042046]|  0.5338062644004822|     16.00000000|[364, 25, 0, 7]                                                            | | GPS sucess | actual_k=4
       7|[-2.061158761382103, -1.4773850664496422, -2.0271192202344537, -2.8317424654960632, -4.278847545385361, -6.003990910947323, -4.149694040417671, -3.7873542606830597, -2.439892917871475, -2.146056666970253, -0.5573317296802998, 0.1821173019707203, 1.7364974170923233, 1.9359662234783173, 1.4248490631580353, 0.8254866357892752, -0.464994341135025, -0.6222035437822342, -6.681300759315491, -2.3191812112927437, 3.073137331753969, 2.2468194887042046]|  0.5338062644004822|      8.00000000|[427, 30, 0, 9]                                                            |  | used linear model with 65 points | actual_k=4
       8|[-2.1457768604159355, -1.5612940266728401, -2.0711674066260457, -2.8117745742201805, -4.197701171040535, -5.893861062824726, -4.063398517668247, -3.780141305644065, -1.6210795938968658, -2.3594379276037216, -0.8186547644436359, -0.0238220952451229, 1.7023434937000275, 2.1476408541202545, 1.842090219259262, 1.2244592066854239, -0.5234824232757092, -1.7320640832185745, -9.358039259910583, 3.8506615087389946, -0.9582828991115093, 2.425357796251774]|  0.5217550396919250|     16.00000000|[487, 34, 0, 10]                                                           | | GPS sucess | actual_k=4
       9|[-2.1457768604159355, -1.5612940266728401, -2.0711674066260457, -2.8117745742201805, -4.197701171040535, -5.893861062824726, -4.063398517668247, -3.780141305644065, -1.6210795938968658, -2.3594379276037216, -0.8186547644436359, -0.0238220952451229, 1.7023434937000275, 2.1476408541202545, 1.842090219259262, 1.2244592066854239, -0.5234824232757092, -1.7320640832185745, -9.358039259910583, 3.8506615087389946, -0.9582828991115093, 2.425357796251774]|  0.5217550396919250|      8.00000000|[551, 38, 0, 12]                                                           |  | used linear model with 65 points | actual_k=4
      10|[-2.0369123965501785, -1.8838964775204659, -1.76639383751899, -2.7428662478923798, -4.377164036035538, -5.458687044680119, -2.8324493542313576, -3.2596647259779274, -2.05509153008461, -1.6574914306402206, -0.4541102834045887, -0.2291433624923229, 3.707602769136429, 0.6758270561695099, 1.4164682924747467, 1.7785243149846792, -1.3184166960418224, -3.080840304493904, -7.659768223762512, 2.9392827674746513, -0.7080030851066113, 2.561903528869152]|  0.4864584207534790|     16.00000000|[611, 42, 0, 13]                                                           | | GPS sucess | actual_k=4
      11|[-2.0369123965501785, -1.8838964775204659, -1.76639383751899, -2.7428662478923798, -4.377164036035538, -5.458687044680119, -2.8324493542313576, -3.2596647259779274, -2.05509153008461, -1.6574914306402206, -0.4541102834045887, -0.2291433624923229, 3.707602769136429, 0.6758270561695099, 1.4164682924747467, 1.7785243149846792, -1.3184166960418224, -3.080840304493904, -7.659768223762512, 2.9392827674746513, -0.7080030851066113, 2.561903528869152]|  0.4864584207534790|      8.00000000|[675, 46, 0, 15]                                                           |  | used linear model with 65 points | actual_k=4
