k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7984422296285629, 0.7161163091659546, 0.7522903680801392, 0.8533108830451965, 0.6089941561222076, 1.0136619489639997, 0.6590166985988617, 0.8445358127355576, 0.5973453223705292, 1.0020099605899304, 1.1304124891757965, 1.1696340590715408, 0.7817151248455048, 1.1778140366077423, 0.9307923167943954, 1.1566599905490875, 0.9229359328746796, 0.9227367267012596, 1.098971612751484, 1.1558921486139297, 1.2354823350906372, 0.8341950625181198]|  1.4110169410705566|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[0.7219827473163605, 0.1177768111228943, 0.5262112468481064, 0.2573089599609375, 0.0415964424610138, 0.9080056976526976, -0.0660583078861237, 1.0797003358602524, 0.4200732409954071, 0.9401148620527238, 1.7923501431941986, 1.095887191593647, 1.276322215795517, 1.2867716550827026, 0.9924245253205299, 1.022473931312561, 1.0791185349225998, 0.423968069255352, 1.1367861591279507, 1.4242551773786545, 0.9899016171693802, 0.1284636706113815]|  1.2147998809814453|      4.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[0.8252012953162193, -0.2653372287750244, -0.3933996111154556, -0.4232678413391113, 0.317598432302475, -1.0168517995625734, -1.4239565432071686, 1.5427188724279404, -0.853316456079483, 0.4204614225309342, 1.6065970063209534, 1.6105924919247627, -0.2045883238315582, 1.8575993776321411, 1.5233750715851784, 1.127320870757103, 0.0211796015501022, -0.4748095348477364, 1.1313382321968675, 1.559715285897255, 2.229726627469063, -0.0523400753736496]|  1.0306105613708496|      8.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[-1.6708051934838295, 0.2108104526996613, 1.7156916707754135, -2.6078550815582275, 1.559402197599411, -0.6000796128064394, -1.180638074874878, -2.310781493782997, -0.6771844327449799, -1.5603711542207748, 0.6471268534660339, -0.357118122279644, -0.7900754511356354, 0.0816835165023804, -0.9644908532500267, 2.6368363946676254, -1.0384934693574905, -0.2874307408928871, 2.5354126626625657, -0.4268143028020859, 0.9649468213319778, 1.0030406266450882]|  0.7331778407096863|     16.00000000|[121, 8, 0, 8]                                                             | | GPS sucess | actual_k=1
       5|[-1.6708051934838295, 0.2108104526996613, 1.7156916707754135, -2.6078550815582275, 1.559402197599411, -0.6000796128064394, -1.180638074874878, -2.310781493782997, -0.6771844327449799, -1.5603711542207748, 0.6471268534660339, -0.357118122279644, -0.7900754511356354, 0.0816835165023804, -0.9644908532500267, 2.6368363946676254, -1.0384934693574905, -0.2874307408928871, 2.5354126626625657, -0.4268143028020859, 0.9649468213319778, 1.0030406266450882]|  0.7331778407096863|      8.00000000|[151, 10, 0, 10]                                                           |  | used linear model with 33 points | actual_k=1
       6|[-1.6708051934838295, 0.2108104526996613, 1.7156916707754135, -2.6078550815582275, 1.559402197599411, -0.6000796128064394, -1.180638074874878, -2.310781493782997, -0.6771844327449799, -1.5603711542207748, 0.6471268534660339, -0.357118122279644, -0.7900754511356354, 0.0816835165023804, -0.9644908532500267, 2.6368363946676254, -1.0384934693574905, -0.2874307408928871, 2.5354126626625657, -0.4268143028020859, 0.9649468213319778, 1.0030406266450882]|  0.7331778407096863|      4.00000000|[181, 12, 0, 12]                                                           |  | used linear model with 33 points | actual_k=1
       7|[-1.321609117090702, -0.6286496222019196, 0.3980686515569687, -1.6712220907211304, 0.3581059873104095, 0.0897874068468809, -1.2403304241597652, -2.781405135989189, -0.3068656325340271, -1.1333315309602767, 0.4492368996143341, -1.424284927546978, -0.014092892408371, -1.7716319561004639, -0.0700161084532738, 3.722186788916588, -1.66631717979908, -0.2182718738913536, 1.6639643842354417, -1.2185370177030563, 1.6259306818246841, 1.8224775344133377]|  0.5579814910888672|      8.00000000|[211, 14, 0, 14]                                                           | | GPS sucess | actual_k=1
       8|[-1.321609117090702, -0.6286496222019196, 0.3980686515569687, -1.6712220907211304, 0.3581059873104095, 0.0897874068468809, -1.2403304241597652, -2.781405135989189, -0.3068656325340271, -1.1333315309602767, 0.4492368996143341, -1.424284927546978, -0.014092892408371, -1.7716319561004639, -0.0700161084532738, 3.722186788916588, -1.66631717979908, -0.2182718738913536, 1.6639643842354417, -1.2185370177030563, 1.6259306818246841, 1.8224775344133377]|  0.5579814910888672|      4.00000000|[241, 16, 0, 16]                                                           |  | used linear model with 33 points | actual_k=1
       9|[-1.8997605219483376, -2.4854628145694733, -0.5439912229776382, -0.9211153984069824, -1.51354518532753, -0.6415133643895388, -0.9925975166261196, -2.61529803276062, -1.192415714263916, -1.1863450382370502, 0.4604877140372992, -1.3454366102814674, -0.1395402401685715, -1.483677327632904, -1.041423760354519, 2.873264119029045, -0.0472423583269119, -0.7478713616728783, 2.051893942989409, -1.4289645701646805, 1.259912684559822, 2.128490909934044]|  0.5165898799896240|      8.00000000|[271, 18, 0, 18]                                                           | | GPS sucess | actual_k=1
      10|[-1.8997605219483376, -2.4854628145694733, -0.5439912229776382, -0.9211153984069824, -1.51354518532753, -0.6415133643895388, -0.9925975166261196, -2.61529803276062, -1.192415714263916, -1.1863450382370502, 0.4604877140372992, -1.3454366102814674, -0.1395402401685715, -1.483677327632904, -1.041423760354519, 2.873264119029045, -0.0472423583269119, -0.7478713616728783, 2.051893942989409, -1.4289645701646805, 1.259912684559822, 2.128490909934044]|  0.5165898799896240|      4.00000000|[301, 20, 0, 20]                                                           |  | used linear model with 33 points | actual_k=1
