k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-12.0, 10.0]                                                                   |100.9885487881180239|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-10.000308513641357, 9.964875519275665]                                        |100.9794692993164062|      2.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       2|[-6.673431873321533, 12.18566209077835]                                         |100.8878326416015625|      4.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[-2.9440155029296875, 10.739476025104523]                                       | 82.0510559082031250|      8.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[1.430708885192871, 4.041582405567169]                                          | 80.0707015991210938|     16.00000000|[33, 0, 0, 8]                                                              | | GPS sucess | actual_k=0
       5|[1.430708885192871, 4.041582405567169]                                          | 80.0707015991210938|      8.00000000|[41, 0, 0, 10]                                                             |  | used linear model with 5 points | actual_k=0
       6|[1.430708885192871, 4.041582405567169]                                          | 80.0707015991210938|      4.00000000|[49, 0, 0, 12]                                                             |  | used linear model with 5 points | actual_k=0
       7|[0.3121181726455688, 0.2011719346046448]                                        |  1.3862249851226807|      8.00000000|[57, 0, 0, 14]                                                             | | GPS sucess | actual_k=0
       8|[0.3121181726455688, 0.2011719346046448]                                        |  1.3862249851226807|      4.00000000|[65, 0, 0, 16]                                                             |  | used linear model with 5 points | actual_k=0
       9|[0.3121181726455688, 0.2011719346046448]                                        |  1.3862249851226807|      2.00000000|[73, 0, 1, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.3121181726455688, 0.2011719346046448]                                        |  1.3862249851226807|      1.00000000|[82, 0, 2, 22]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
