k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |2959.9411880000002384|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3773527145385742, 4.073930382728577]                                         |1429.3710937500000000|      2.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       2|[1.2928033471107483, 2.0757182836532593]                                        | 99.9484786987304688|      4.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[3.1642895340919495, -1.4594675302505493]                                       | 33.0879287719726562|      8.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[3.1642895340919495, -1.4594675302505493]                                       | 33.0879287719726562|      4.00000000|[33, 0, 1, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[3.1642895340919495, -1.4594675302505493]                                       | 33.0879287719726562|      2.00000000|[42, 0, 2, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[3.1642895340919495, -1.4594675302505493]                                       | 33.0879287719726562|      1.00000000|[51, 0, 3, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[2.1653056144714355, -1.4144020676612854]                                       | 23.1422157287597656|      2.00000000|[60, 0, 3, 17]                                                             | | GPS sucess | actual_k=0
       8|[-0.2263269424438477, 1.7918564677238464]                                       | 20.8322601318359375|      4.00000000|[68, 0, 3, 19]                                                             | | GPS sucess | actual_k=0
       9|[-0.2263269424438477, 1.7918564677238464]                                       | 20.8322601318359375|      2.00000000|[76, 0, 4, 22]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
