k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9885446624830365, -0.0081692934036255, -1.0356725491583347, -1.0085160499438643, -1.0343660116195679, -1.040093682706356, -1.045821350067854, -1.051549021154642, -1.05727668851614, -1.0630043596029282]|  3.2810542583465576|      2.00000000|[17, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[2.9812994794920087, -0.0309655852615833, -1.0869054272770882, -1.0465098721906543, -1.0799585953354836, -1.093285035341978, -1.1066114641726017, -1.119937900453806, -1.1332643330097198, -0.9903012737631798]|  3.0370750427246094|      4.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
       3|[2.9812994794920087, -0.0309655852615833, -1.0869054272770882, -1.0465098721906543, -1.0799585953354836, -1.093285035341978, -1.1066114641726017, -1.119937900453806, -1.1332643330097198, -0.9903012737631798]|  3.0370750427246094|      2.00000000|[49, 0, 1, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[2.9812994794920087, -0.0309655852615833, -1.0869054272770882, -1.0465098721906543, -1.0799585953354836, -1.093285035341978, -1.1066114641726017, -1.119937900453806, -1.1332643330097198, -0.9903012737631798]|  3.0370750427246094|      1.00000000|[66, 0, 2, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[2.969844141975045, 0.9608651213347912, -1.1098161023110151, -1.0751482164487243, -1.1143246069550514, -1.1333787180483341, -1.172622311860323, -1.171486921608448, -1.1905410215258598, -0.9489284232258797]|  1.9118107557296753|      2.00000000|[83, 0, 2, 7]                                                              | | GPS sucess | actual_k=0
       6|[2.969844141975045, 0.9608651213347912, -1.1098161023110151, -1.0751482164487243, -1.1143246069550514, -1.1333787180483341, -1.172622311860323, -1.171486921608448, -1.1905410215258598, -0.9489284232258797]|  1.9118107557296753|      1.00000000|[99, 0, 3, 9]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[3.9662215504795313, 0.93043720908463, -1.125013630837202, -1.0941451275721192, -1.1371208988130093, -1.1599743943661451, -1.2030173689126968, -1.20568136125803, -1.1650932226330042, -0.9907216243445873]|  1.5679600238800049|      2.00000000|[116, 0, 3, 10]                                                            | | GPS sucess | actual_k=0
       8|[3.9662215504795313, 0.93043720908463, -1.125013630837202, -1.0941451275721192, -1.1371208988130093, -1.1599743943661451, -1.2030173689126968, -1.20568136125803, -1.1650932226330042, -0.9907216243445873]|  1.5679600238800049|      1.00000000|[132, 0, 4, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       9|[3.9662215504795313, 0.93043720908463, -1.125013630837202, -1.0941451275721192, -1.1371208988130093, -1.1599743943661451, -1.2030173689126968, -1.20568136125803, -1.1650932226330042, -0.9907216243445873]|  1.5679600238800049|      0.50000000|[149, 0, 5, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[4.464410254731774, 0.9247381361201406, -1.1326123951002955, -1.1036435831338167, -1.1485190447419882, -1.1476110620424151, -1.2182148974388838, -1.222778581082821, -1.1840901337563992, -0.9692589025944471]|  0.4875376820564270|      1.00000000|[166, 0, 5, 15]                                                            | | GPS sucess | actual_k=0
      11|[4.43069495074451, 0.7894953908398747, -1.2994376895949244, -1.0071984995156527, -1.252671180292964, -0.7954186303541064, -1.295693902298808, -1.0765381529927254, -1.2415065802633762, -1.1361937951296568]|  0.2790589034557343|      2.00000000|[182, 0, 5, 16]                                                            | | GPS sucess | actual_k=0
      12|[4.43069495074451, 0.7894953908398747, -1.2994376895949244, -1.0071984995156527, -1.252671180292964, -0.7954186303541064, -1.295693902298808, -1.0765381529927254, -1.2415065802633762, -1.1361937951296568]|  0.2790589034557343|      1.00000000|[198, 0, 6, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[4.43069495074451, 0.7894953908398747, -1.2994376895949244, -1.0071984995156527, -1.252671180292964, -0.7954186303541064, -1.295693902298808, -1.0765381529927254, -1.2415065802633762, -1.1361937951296568]|  0.2790589034557343|      0.50000000|[215, 0, 7, 20]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[4.412753840908408, 0.7164208637550473, -1.358016769401729, -0.88508047349751, -1.3780406694859266, -0.7952360871859128, -1.2613831404596567, -0.9640801399946213, -1.3264515437185764, -1.0945201981812716]|  0.2364364713430405|      1.00000000|[232, 0, 7, 21]                                                            | | GPS sucess | actual_k=0
      15|[4.412753840908408, 0.7164208637550473, -1.358016769401729, -0.88508047349751, -1.3780406694859266, -0.7952360871859128, -1.2613831404596567, -0.9640801399946213, -1.3264515437185764, -1.0945201981812716]|  0.2364364713430405|      0.50000000|[248, 0, 8, 23]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[4.412753840908408, 0.7164208637550473, -1.358016769401729, -0.88508047349751, -1.3780406694859266, -0.7952360871859128, -1.2613831404596567, -0.9640801399946213, -1.3264515437185764, -1.0945201981812716]|  0.2364364713430405|      0.25000000|[265, 0, 9, 25]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[4.4008231069892645, 0.6985247610136867, -1.3818782372400165, -0.9149073101580143, -1.3090632241219282, -0.8369936559029156, -1.3091060761362314, -1.0177684463560581, -1.3354933625087142, -0.8735334742814302]|  0.0456232689321041|      0.50000000|[282, 0, 9, 26]                                                            | | GPS sucess | actual_k=0
      18|[4.4008231069892645, 0.6985247610136867, -1.3818782372400165, -0.9149073101580143, -1.3090632241219282, -0.8369936559029156, -1.3091060761362314, -1.0177684463560581, -1.3354933625087142, -0.8735334742814302]|  0.0456232689321041|      0.25000000|[298, 0, 10, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[4.375878455117345, 0.6845885682851076, -1.4004598269239068, -0.9167983931256458, -1.3369356095790863, -0.8695114392467076, -1.346269255504012, -0.7867918349802494, -1.3819473376497626, -0.9246328491717577]|  0.0275340881198645|      0.50000000|[315, 0, 10, 29]                                                           | | GPS sucess | actual_k=0
      20|[4.375878455117345, 0.6845885682851076, -1.4004598269239068, -0.9167983931256458, -1.3369356095790863, -0.8695114392467076, -1.346269255504012, -0.7867918349802494, -1.3819473376497626, -0.9246328491717577]|  0.0275340881198645|      0.25000000|[331, 0, 11, 31]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
