k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 2.0]                                                                      |  2.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8603190183639526, 1.5200107991695404]                                        | -0.6737817525863647|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.8603190183639526, 1.5200107991695404]                                        | -0.6737817525863647|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[1.047610118985176, 0.7131572067737579]                                         | -0.9108130931854248|      2.00000000|[14, 0, 1, 4]                                                              | | GPS sucess | actual_k=0
       4|[1.047610118985176, 0.7131572067737579]                                         | -0.9108130931854248|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[1.047610118985176, 0.7131572067737579]                                         | -0.9108130931854248|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[1.047610118985176, 0.7131572067737579]                                         | -0.9108130931854248|      0.25000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.9003137052059174, 0.8688150197267532]                                        | -0.9539690613746643|      0.50000000|[33, 0, 4, 11]                                                             | | GPS sucess | actual_k=0
       8|[0.9840235412120819, 0.9019496962428093]                                        | -0.9896245002746582|      1.00000000|[37, 0, 4, 12]                                                             | | GPS sucess | actual_k=0
       9|[0.9840235412120819, 0.9019496962428093]                                        | -0.9896245002746582|      0.50000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.9840235412120819, 0.9019496962428093]                                        | -0.9896245002746582|      0.25000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.9840235412120819, 0.9019496962428093]                                        | -0.9896245002746582|      0.12500000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.9727288335561752, 1.0231952220201492]                                        | -0.9972510933876038|      0.25000000|[56, 0, 7, 19]                                                             | | GPS sucess | actual_k=0
      13|[0.9727288335561752, 1.0231952220201492]                                        | -0.9972510933876038|      0.12500000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
