k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |370890.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0267061330378056, 4.861466333270073]                                         |294564.8125000000000000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.1469105817377567, 3.3665103167295456]                                        |43848.5859375000000000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[2.1469105817377567, 3.3665103167295456]                                        |43848.5859375000000000|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.3008271791040897, 3.022726371884346]                                         |4420.1596679687500000|      4.00000000|[18, 0, 1, 5]                                                              | | GPS sucess | actual_k=0
       5|[0.6055664457380772, 2.0595163255929947]                                        |  1.6146931648254395|      8.00000000|[22, 0, 1, 6]                                                              | | GPS sucess | actual_k=0
       6|[0.6055664457380772, 2.0595163255929947]                                        |  1.6146931648254395|      4.00000000|[26, 0, 2, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.6055664457380772, 2.0595163255929947]                                        |  1.6146931648254395|      2.00000000|[31, 0, 3, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.6055664457380772, 2.0595163255929947]                                        |  1.6146931648254395|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.6055664457380772, 2.0595163255929947]                                        |  1.6146931648254395|      0.50000000|[41, 0, 5, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.8858271278440952, 2.037882147356868]                                         |  0.5695710182189941|      1.00000000|[46, 0, 5, 15]                                                             | | GPS sucess | actual_k=0
      11|[0.8858271278440952, 2.037882147356868]                                         |  0.5695710182189941|      0.50000000|[50, 0, 6, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.6817893274128437, 2.0201283749192953]                                        |  0.4401679337024689|      1.00000000|[55, 0, 6, 18]                                                             | | GPS sucess | actual_k=0
      13|[0.6817893274128437, 2.0201283749192953]                                        |  0.4401679337024689|      0.50000000|[59, 0, 7, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
