k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7140470743179321, 0.7237562239170074, 1.1881010383367538, 1.1774125546216965, 0.773719847202301, 0.6169647574424744, 0.8865739852190018, 0.7196076214313507, 0.6346307992935181, 1.1372970640659332, 1.0347487889230251, 0.7130922377109528, 0.8524820804595947, 1.1617967188358307, 1.0796020105481148, 1.0783095806837082, 0.948179017752409, 1.02887281216681, 0.9253044500946999, 0.9188931062817574, 0.989054131321609, 1.3478927910327911]|  1.3708211183547974|      2.00000000|[207, 69, 0, 18]                                                           | | GPS sucess | actual_k=4
       2|[0.2401539087295532, 0.642077162861824, 0.4424756616353989, 1.0617359802126884, 0.2930979132652283, -0.4368919730186462, 0.5188186913728714, 0.8989923447370529, 0.5188072845339775, 1.3771316707134247, 0.4286155067384243, 0.0358500778675079, 0.813314713537693, 1.3974340707063675, 1.3027932867407799, 1.412290796637535, 0.4318228475749493, 0.9231978822499514, 0.4981583431363106, 1.208583988249302, 0.9327172031626105, 1.3940415494143963]|  1.0762336254119873|      4.00000000|[413, 138, 0, 36]                                                          | | GPS sucess | actual_k=4
       3|[-0.8314639329910278, 1.501648262143135, 0.5922467559576035, 0.7713663205504417, -0.3686391115188599, -0.8824780881404877, 0.6218879744410515, 0.0932087749242783, 0.0402856096625328, 0.3314375579357147, 0.7002282701432705, -2.431927412748337, 1.0832683816552162, 1.7447680681943893, 0.9797184094786644, 1.4902031496167183, 1.8062341921031475, 1.7681255508214235, 1.1097645238041878, 2.07563529163599, 1.7081723203882575, 1.8621738962829113]|  0.7272581458091736|      8.00000000|[619, 207, 0, 54]                                                          | | GPS sucess | actual_k=4
       4|[-1.540700614452362, -1.8931762427091599, -2.0246682316064835, -0.6061522141098976, -0.0377064049243927, -0.0014353692531586, -0.4088785126805305, -1.6130066066980362, -0.6595567241311073, -1.4625658094882965, 0.6603819616138935, -2.255414366722107, 1.3135913386940956, 2.262314960360527, -2.1068876162171364, 1.0786192193627357, 1.2179099433124065, 2.5551675725728273, 0.0737761929631233, 1.6271134987473488, 2.592101632617414, -1.0438636727631092]|  0.5912429094314575|     16.00000000|[825, 276, 0, 72]                                                          | | GPS sucess | actual_k=4
       5|[-1.540700614452362, -1.8931762427091599, -2.0246682316064835, -0.6061522141098976, -0.0377064049243927, -0.0014353692531586, -0.4088785126805305, -1.6130066066980362, -0.6595567241311073, -1.4625658094882965, 0.6603819616138935, -2.255414366722107, 1.3135913386940956, 2.262314960360527, -2.1068876162171364, 1.0786192193627357, 1.2179099433124065, 2.5551675725728273, 0.0737761929631233, 1.6271134987473488, 2.592101632617414, -1.0438636727631092]|  0.5912429094314575|      8.00000000|[1032, 344, 0, 90]                                                         |  | used quadratic model with 276 points | actual_k=4
       6|[0.3542757630348206, -2.63723187148571, -1.019253745675087, -1.0729328468441963, 0.8599312007427216, -0.4318761825561523, -0.5066614225506783, -3.218676581978798, 0.0844342336058617, -0.926771491765976, 1.1537835784256458, -5.3627341985702515, 2.6136191859841347, 0.1196154803037643, -1.8415027037262917, 2.058697558939457, -0.6839506514370441, 0.7388032842427492, 1.3884903863072395, 0.0845178738236427, 0.2910116305574775, 0.7315455488860607]|  0.5281348824501038|     16.00000000|[1238, 413, 0, 108]                                                        | | GPS sucess | actual_k=4
       7|[0.3542757630348206, -2.63723187148571, -1.019253745675087, -1.0729328468441963, 0.8599312007427216, -0.4318761825561523, -0.5066614225506783, -3.218676581978798, 0.0844342336058617, -0.926771491765976, 1.1537835784256458, -5.3627341985702515, 2.6136191859841347, 0.1196154803037643, -1.8415027037262917, 2.058697558939457, -0.6839506514370441, 0.7388032842427492, 1.3884903863072395, 0.0845178738236427, 0.2910116305574775, 0.7315455488860607]|  0.5281348824501038|      8.00000000|[1445, 481, 0, 126]                                                        |  | used quadratic model with 276 points | actual_k=4
       8|[-2.1980103850364685, -2.2364245802164078, 0.3609791845083237, -1.0111996605992317, 0.3236865103244781, -0.4925032109022141, -0.3346130028367043, -1.3933016210794449, -2.3571439161896706, -2.9346509873867035, 0.3069858737289906, -5.186530411243439, 4.528922654688358, 0.8172629922628403, 0.1169813498854637, 1.588983692228794, -2.167444694787264, -2.7758959364145994, 2.5677376464009285, -1.9358585700392723, -0.1407509753480554, -0.3572775311768055]|  0.5127621889114380|     16.00000000|[1651, 550, 0, 144]                                                        | | GPS sucess | actual_k=4
       9|[-2.1980103850364685, -2.2364245802164078, 0.3609791845083237, -1.0111996605992317, 0.3236865103244781, -0.4925032109022141, -0.3346130028367043, -1.3933016210794449, -2.3571439161896706, -2.9346509873867035, 0.3069858737289906, -5.186530411243439, 4.528922654688358, 0.8172629922628403, 0.1169813498854637, 1.588983692228794, -2.167444694787264, -2.7758959364145994, 2.5677376464009285, -1.9358585700392723, -0.1407509753480554, -0.3572775311768055]|  0.5127621889114380|      8.00000000|[1857, 619, 0, 162]                                                        |  | used quadratic model with 276 points | actual_k=4
      10|[-0.0931100249290466, -1.7441038936376572, -2.6433643251657486, -1.0362427979707718, -1.8222266137599945, -0.2735328823328018, -0.0739205554127693, -0.7691701203584671, -0.9610839262604713, -0.9915851056575775, -0.3865859322249889, -6.8047879338264465, 2.8169004693627357, 3.9300235360860825, 1.295283280313015, 2.113515295088291, -4.492425192147493, -4.225115759298205, 1.897928424179554, -2.545263431966305, -1.1391488024964929, -0.1153013147413731]|  0.4740619659423828|     16.00000000|[2064, 687, 0, 180]                                                        | | GPS sucess | actual_k=4
      11|[-0.0931100249290466, -1.7441038936376572, -2.6433643251657486, -1.0362427979707718, -1.8222266137599945, -0.2735328823328018, -0.0739205554127693, -0.7691701203584671, -0.9610839262604713, -0.9915851056575775, -0.3865859322249889, -6.8047879338264465, 2.8169004693627357, 3.9300235360860825, 1.295283280313015, 2.113515295088291, -4.492425192147493, -4.225115759298205, 1.897928424179554, -2.545263431966305, -1.1391488024964929, -0.1153013147413731]|  0.4740619659423828|      8.00000000|[2270, 756, 0, 198]                                                        |  | used quadratic model with 276 points | actual_k=4
