k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.1, 0.1]                                                                      |48401.1000000000858563|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1, 0.1]                                                                      |48401.1000000000858563|      0.50000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       2|[1.1, 0.1]                                                                      |48401.1000000000858563|      0.25000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.9756550550460816, 0.0073890298604965]                                        |2309.0686035156250000|      0.50000000|[15, 0, 2, 5]                                                              | | GPS sucess | actual_k=0
       4|[0.9756550550460816, 0.0073890298604965]                                        |2309.0686035156250000|      0.25000000|[19, 0, 3, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[0.9756550550460816, 0.0073890298604965]                                        |2309.0686035156250000|      0.12500000|[24, 0, 4, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[0.9756550550460816, 0.0073890298604965]                                        |2309.0686035156250000|      0.06250000|[29, 0, 5, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[1.016349980980158, 0.0523008801043034]                                         |1275.6966552734375000|      0.12500000|[34, 0, 5, 12]                                                             | | GPS sucess | actual_k=0
       8|[0.9803987689316274, 0.1657477267086506]                                        |129.7108612060546875|      0.25000000|[38, 0, 5, 13]                                                             | | GPS sucess | actual_k=0
       9|[0.9803987689316274, 0.1657477267086506]                                        |129.7108612060546875|      0.12500000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.9803987689316274, 0.1657477267086506]                                        |129.7108612060546875|      0.06250000|[47, 0, 7, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.9882977217435838, 0.118075205385685]                                         | 87.9599456787109375|      0.12500000|[52, 0, 7, 18]                                                             | | GPS sucess | actual_k=0
      12|[0.9882977217435838, 0.118075205385685]                                         | 87.9599456787109375|      0.06250000|[56, 0, 8, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
