k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7223757207393646, 0.769669309258461, 0.8504641950130463, 1.0023359251208603, 0.6686317026615143, 0.9296786263585091, 0.9037992432713509, 1.4151982367038727, 1.261058896780014, 0.887578621506691, 0.9256411269307137, 0.6626299619674683, 1.0234331730753183, 0.8183469921350479, 1.3105727434158325, 1.069895125925541, 1.2237501740455627, 1.0426668897271156, 1.165256068110466, 1.1557440161705017, 0.8639669567346573, 1.2079165279865265]|  1.4282597303390503|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[0.6350867673754692, 0.5573043674230576, 0.3622643053531647, 0.7115104985423386, 0.4706786572933197, 0.8599621281027794, 0.6310528293251991, 1.8097093999385834, 1.1990275010466576, 0.1290096193552017, 0.7201971784234047, -0.2576468586921692, 0.7209302429109812, 0.9106152355670929, 1.7111470699310303, 0.3971496596932411, 1.2201183754950762, 0.3394733443856239, 1.5563502758741379, 1.2209821790456772, 1.2656297832727432, 0.691867858171463]|  1.1287777423858643|      4.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[0.3905017748475075, 1.3713950961828232, -0.1475721299648285, -1.8812753367237747, 0.6439205259084702, 0.8163382485508919, 0.2176631465554237, 0.9108774363994598, 1.734681986272335, -0.6445546597242355, 0.2639576271176338, -0.553861141204834, -0.7618295904248953, 0.8583720810711384, 2.0426250398159027, -0.1014819964766502, 0.7503077406436205, 0.0327138379216194, 1.0980835407972336, 1.1419795230031013, 2.570967212319374, 0.3124780058860779]|  1.0301604270935059|      8.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[2.8466267958283424, 0.3182535022497177, -0.637582391500473, -2.015984501224011, -0.8044709116220474, -0.0264005586504936, 1.442094661295414, 1.3933619260787964, -1.291499949991703, 0.4776695519685745, 0.9049744084477425, -2.10334312915802, 2.312458062544465, -2.1109033934772015, 0.6635346114635468, 1.7927014008164406, 2.766229333356023, 0.7492975667119026, -1.0254210978746414, 1.6982692554593086, 0.464782252907753, 1.207327425479889]|  0.9112654924392700|     16.00000000|[121, 8, 0, 8]                                                             | | GPS sucess | actual_k=1
       5|[-1.8099355325102806, -2.1503026634454727, -4.572898238897324, -0.2293302672915161, -0.1148224622011185, -3.3836162015795708, -4.392082832753658, 1.0320935249328613, 2.747989796102047, -3.107367679476738, -3.001098208129406, -5.9777668714523315, 5.981593394652009, -1.431460153311491, -2.6472740471363068, 3.728792704641819, 2.1859615463763475, -1.2274396941065788, -1.6795849353075027, -3.274783246219158, 3.6641998440027237, 0.0470345616340637]|  0.7780826091766357|     32.00000000|[151, 10, 0, 10]                                                           | | GPS sucess | actual_k=1
       6|[-1.8099355325102806, -2.1503026634454727, -4.572898238897324, -0.2293302672915161, -0.1148224622011185, -3.3836162015795708, -4.392082832753658, 1.0320935249328613, 2.747989796102047, -3.107367679476738, -3.001098208129406, -5.9777668714523315, 5.981593394652009, -1.431460153311491, -2.6472740471363068, 3.728792704641819, 2.1859615463763475, -1.2274396941065788, -1.6795849353075027, -3.274783246219158, 3.6641998440027237, 0.0470345616340637]|  0.7780826091766357|     16.00000000|[181, 12, 0, 12]                                                           |  | used linear model with 33 points | actual_k=1
       7|[-1.8099355325102806, -2.1503026634454727, -4.572898238897324, -0.2293302672915161, -0.1148224622011185, -3.3836162015795708, -4.392082832753658, 1.0320935249328613, 2.747989796102047, -3.107367679476738, -3.001098208129406, -5.9777668714523315, 5.981593394652009, -1.431460153311491, -2.6472740471363068, 3.728792704641819, 2.1859615463763475, -1.2274396941065788, -1.6795849353075027, -3.274783246219158, 3.6641998440027237, 0.0470345616340637]|  0.7780826091766357|      8.00000000|[211, 14, 0, 14]                                                           |  | used linear model with 33 points | actual_k=1
       8|[-2.6390477642416954, -3.2588818222284317, -4.189372360706329, 0.1491898042149842, -0.3618320673704147, -6.454988710582256, -3.287544272840023, -0.502236008644104, 0.3752700313925743, -1.4493509978055954, -0.776657871901989, -5.07028466463089, 4.484297418966889, -1.8632758669555187, 0.074203222990036, 6.084564007818699, 3.615082325413823, -3.021908216178417, -3.17273111641407, -3.6240079626441, 3.7355212196707726, 1.9830335974693298]|  0.6351312398910522|     16.00000000|[241, 16, 0, 16]                                                           | | GPS sucess | actual_k=1
       9|[-2.6390477642416954, -3.2588818222284317, -4.189372360706329, 0.1491898042149842, -0.3618320673704147, -6.454988710582256, -3.287544272840023, -0.502236008644104, 0.3752700313925743, -1.4493509978055954, -0.776657871901989, -5.07028466463089, 4.484297418966889, -1.8632758669555187, 0.074203222990036, 6.084564007818699, 3.615082325413823, -3.021908216178417, -3.17273111641407, -3.6240079626441, 3.7355212196707726, 1.9830335974693298]|  0.6351312398910522|      8.00000000|[271, 18, 0, 18]                                                           |  | used linear model with 33 points | actual_k=1
      10|[-3.3169038519263268, -4.300052896142006, -2.5854355692863464, -0.4948047655634582, 0.6245246082544327, -7.129546634852886, -1.9519115909934044, 0.0467432141304016, 0.2456242963671684, -2.667671725153923, 1.2492522671818733, -3.896623909473419, 1.5891765598207712, 1.0904337354004383, -0.5748966634273529, 9.337307728827, 2.6747515220195055, -4.2067058607935905, -5.154867246747017, -1.745486281812191, 3.9871136769652367, 2.0136113557964563]|  0.5802308320999146|     16.00000000|[301, 20, 0, 20]                                                           | | GPS sucess | actual_k=1
