k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.5865200757980347, 0.2643285393714905]                                        |999996850176.0000000000000000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.3464651107788086, 0.2644449462459306]                                        |999995277312.0000000000000000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[5.156487464904785, -2.004315496487834]                                         |999989706752.0000000000000000|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[11.277629852294922, -5.285753131909587]                                        |999977451520.0000000000000000|     16.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       5|[21.03439998626709, -17.458989978833415]                                        |999958052864.0000000000000000|     32.00000000|[21, 0, 0, 5]                                                              | | GPS sucess | actual_k=0
       6|[37.93961811065674, -24.867983699841716]                                        |999925022720.0000000000000000|     64.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       7|[101.93222175869059, -23.89500973017795]                                        |999802088759.6363525390625000|    128.00000000|[29, 0, 1, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       8|[210.20872365799823, 44.37064148951838]                                         |999666586122.9765625000000000|    256.00000000|[34, 0, 2, 10]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       9|[210.20872365799823, 44.37064148951838]                                         |999666586122.9765625000000000|    128.00000000|[39, 0, 3, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[284.8172060188381, -45.96202300022772]                                         |999601864704.0000000000000000|    256.00000000|[44, 0, 3, 13]                                                             | | GPS sucess | actual_k=0
      11|[469.8308778938381, -8.816572408186701]                                         |999077707776.0000000000000000|    512.00000000|[48, 0, 3, 14]                                                             | | GPS sucess | actual_k=0
      12|[469.8308778938381, -8.816572408186701]                                         |999077707776.0000000000000000|    256.00000000|[52, 0, 4, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[469.8308778938381, -8.816572408186701]                                         |999077707776.0000000000000000|    128.00000000|[57, 0, 5, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[559.1026216682521, 20.6636464791424]                                           |999015514112.0000000000000000|    256.00000000|[62, 0, 5, 19]                                                             | | GPS sucess | actual_k=0
      15|[559.1026216682521, 20.6636464791424]                                           |999015514112.0000000000000000|    128.00000000|[66, 0, 6, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
