k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0155535284429789, 0.8904199227690697, 1.0938535556197166, 0.8440819084644318, 0.7483614385128021, 0.4950305819511414, 0.8968398496508598, 0.7006824016571045, 0.9234876707196236, 0.6802316904067993, 1.129191815853119, 0.9001843109726906, 0.7243744134902954, 0.7200342416763306, 0.883284255862236, 1.0960170328617096, 1.2500785887241364, 0.8229968994855881, 1.1352345496416092, 1.1918832212686539, 1.1538651138544083, 1.0688441097736359]|  1.3852304220199585|      2.00000000|[31, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[1.1462934855371714, 0.7890928015112877, 1.393235556781292, 0.7680667266249657, 0.4268716275691986, 0.3573029041290283, 0.2635809704661369, 0.9483289420604706, 0.3982550576329231, 0.3407872915267944, 1.333770900964737, 0.1150122061371803, 0.7629816569387913, 1.159126728773117, 0.5626771599054337, 1.1947641372680664, 1.9399071633815765, 0.2864512056112289, 1.2854044437408447, 0.5790136009454727, 1.251221016049385, 0.4402429163455963]|  1.1443393230438232|      4.00000000|[61, 4, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[1.1442574688699096, 1.4956398233771324, 0.0967972204089165, -0.2063625827431679, 0.78275927901268, 0.2056229412555695, -0.1597872152924538, 0.5459099411964417, -1.2295392081141472, -0.1326261460781097, 0.5117500722408295, -1.3221367225050926, 0.7273511439561844, 0.4307582676410675, 1.4586345106363297, 1.0349107682704926, 1.391071230173111, -0.5292007476091385, -0.3577969074249268, 0.4071454554796219, 0.3898579031229019, 1.336638182401657]|  0.7727504372596741|      8.00000000|[91, 6, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[-1.0788975527975708, -0.3734071031212807, 1.348472349345684, 0.6572816595435143, -0.0465652048587799, -1.3357214629650116, -0.5850509777665138, 3.060205042362213, 0.7156218960881233, -2.523416131734848, 1.513264149427414, -3.211715541779995, -1.9295564144849777, -1.2327878177165985, 1.5602233558893204, 1.1712410598993301, -1.2809077203273773, 0.3566218465566635, 0.3294479846954346, -0.0295834988355637, 1.2340333014726639, 0.2481610476970673]|  0.7495471239089966|     16.00000000|[121, 8, 0, 8]                                                             | | GPS sucess | actual_k=1
       5|[-1.0788975527975708, -0.3734071031212807, 1.348472349345684, 0.6572816595435143, -0.0465652048587799, -1.3357214629650116, -0.5850509777665138, 3.060205042362213, 0.7156218960881233, -2.523416131734848, 1.513264149427414, -3.211715541779995, -1.9295564144849777, -1.2327878177165985, 1.5602233558893204, 1.1712410598993301, -1.2809077203273773, 0.3566218465566635, 0.3294479846954346, -0.0295834988355637, 1.2340333014726639, 0.2481610476970673]|  0.7495471239089966|      8.00000000|[151, 10, 0, 10]                                                           |  | used linear model with 33 points | actual_k=1
       6|[-1.1287684275303036, -1.0458148494362831, 0.4638664647936821, -1.3407108560204506, -0.4572566747665405, -3.757146567106247, 2.7091976031661034, -0.6240949034690857, -2.8651154562830925, -1.6516363322734833, 1.620828539133072, -3.6625280901789665, -0.8636482208967209, -2.0422485172748566, 0.6941604763269424, 1.1146648414433002, -0.8308547735214233, 0.634437695145607, 0.9396179914474487, 0.0759540274739265, 2.0456579476594925, -1.8890281021595001]|  0.6627514958381653|     16.00000000|[181, 12, 0, 12]                                                           | | GPS sucess | actual_k=1
       7|[-1.1287684275303036, -1.0458148494362831, 0.4638664647936821, -1.3407108560204506, -0.4572566747665405, -3.757146567106247, 2.7091976031661034, -0.6240949034690857, -2.8651154562830925, -1.6516363322734833, 1.620828539133072, -3.6625280901789665, -0.8636482208967209, -2.0422485172748566, 0.6941604763269424, 1.1146648414433002, -0.8308547735214233, 0.634437695145607, 0.9396179914474487, 0.0759540274739265, 2.0456579476594925, -1.8890281021595001]|  0.6627514958381653|      8.00000000|[211, 14, 0, 14]                                                           |  | used linear model with 33 points | actual_k=1
       8|[-3.3172874285373837, -2.2264013066887856, 0.7749195322394371, -1.2232169061899185, -3.2494901418685913, -0.2701303660869598, 1.4458701238036156, -2.6197367310523987, -1.8051535412669182, -1.4129187017679214, 2.3575449883937836, -4.52834665030241, -0.992462694644928, -4.1066170036792755, -1.384535774588585, 0.7580735571682453, -1.2417321503162384, 1.6118416339159012, 0.4773854613304138, -3.8649074360728264, 3.062326028943062, -0.289895087480545]|  0.6201794147491455|     16.00000000|[241, 16, 0, 16]                                                           | | GPS sucess | actual_k=1
       9|[-3.3172874285373837, -2.2264013066887856, 0.7749195322394371, -1.2232169061899185, -3.2494901418685913, -0.2701303660869598, 1.4458701238036156, -2.6197367310523987, -1.8051535412669182, -1.4129187017679214, 2.3575449883937836, -4.52834665030241, -0.992462694644928, -4.1066170036792755, -1.384535774588585, 0.7580735571682453, -1.2417321503162384, 1.6118416339159012, 0.4773854613304138, -3.8649074360728264, 3.062326028943062, -0.289895087480545]|  0.6201794147491455|      8.00000000|[271, 18, 0, 18]                                                           |  | used linear model with 33 points | actual_k=1
      10|[-3.3172874285373837, -2.2264013066887856, 0.7749195322394371, -1.2232169061899185, -3.2494901418685913, -0.2701303660869598, 1.4458701238036156, -2.6197367310523987, -1.8051535412669182, -1.4129187017679214, 2.3575449883937836, -4.52834665030241, -0.992462694644928, -4.1066170036792755, -1.384535774588585, 0.7580735571682453, -1.2417321503162384, 1.6118416339159012, 0.4773854613304138, -3.8649074360728264, 3.062326028943062, -0.289895087480545]|  0.6201794147491455|      4.00000000|[301, 20, 0, 20]                                                           |  | used linear model with 33 points | actual_k=1
