k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8789917677640915, 0.9178726524114609, 0.9129003658890724, 0.8712172210216522, 0.8084167987108231, 0.7443034648895264, 0.6985015571117401, 0.6864891946315765, 0.7992173284292221, 0.7877591848373413, 0.8899183794856071, 1.0044051920995116, 1.107071653008461, 1.1723742187023163, 1.1787109673023224, 1.1145560815930367, 0.7993085384368896, 0.817294716835022, 0.6669622659683228, 0.6197233498096466, 0.792087122797966, 1.3271390199661255]|  1.3901771306991577|      2.00000000|[25, 8, 0, 2]                                                              | | GPS sucess | actual_k=4
       2|[0.827772680670023, 0.8232894018292427, 0.8023541793227196, -0.7102046310901642, 0.7646229341626167, 0.7628201432526112, 0.7712589874863625, 0.7824079394340515, 0.8696843832731247, 0.7775756418704987, 0.7516253665089607, 0.7128876363858581, 0.6707512885332108, 0.6373026669025421, 0.4730766713619232, 0.629661537706852, 0.4652581214904785, 0.669979989528656, 0.6740822163410485, 0.6812254823744297, 0.7923812052467838, 1.276749737560749]|  1.2283514738082886|      4.00000000|[49, 16, 0, 4]                                                             | | GPS sucess | actual_k=4
       3|[0.3437397517263889, 1.712535746395588, 0.4539556428790092, -1.2253357470035553, -0.001709870994091, -0.2599659971892834, -0.4347347840666771, -0.4716352820396423, -0.2642462998628616, -0.0713876187801361, 0.3112988844513893, 0.7305084047839046, 1.0990379005670547, 1.3267995417118073, 1.1879205405712128, 1.0878858640789986, 0.4048173353075981, -0.0608411431312561, -0.6580687197856605, -0.8398811183869839, 0.698553696856834, 2.585305817425251]|  0.9208343625068665|      8.00000000|[73, 24, 0, 6]                                                             | | GPS sucess | actual_k=4
       4|[0.0827373899519444, 1.3189184740185738, 0.0619822964072227, -1.4736999869346619, -0.0107809463515878, -0.0217088870704174, -0.046017549932003, -2.1262782216072083, -0.1930322647094727, -0.5072191655635834, -0.7777329310774803, -1.015281361527741, 2.637004867196083, 8.130376487970352, -0.9289031326770782, -0.3654930517077446, -0.1739783957600594, 0.1241261959075928, -0.1860605510883033, -0.7491244710981846, 0.1168959295609966, 2.620007324963808]|  0.8046793937683105|     16.00000000|[97, 32, 0, 8]                                                             | | GPS sucess | actual_k=4
       5|[-4.814476545900106, -3.4128630086779594, -4.417138911783695, -5.449062526226044, -3.1552249351516366, -2.0582522563636303, -0.8709667548537254, -1.892404854297638, 0.6732923984527588, 0.3519271314144135, -0.6461262479424477, -2.2297009648755193, -0.2444448322057724, 3.7187344133853912, 4.065026253461838, -5.378916494548321, -3.5872858241200447, -0.5848125219345093, 2.0599242416210473, 3.1266034208238125, 2.0406720793107525, 9.12012081220746]|  0.6427434086799622|     32.00000000|[121, 40, 0, 10]                                                           | | GPS sucess | actual_k=4
       6|[-4.814476545900106, -3.4128630086779594, -4.417138911783695, -5.449062526226044, -3.1552249351516366, -2.0582522563636303, -0.8709667548537254, -1.892404854297638, 0.6732923984527588, 0.3519271314144135, -0.6461262479424477, -2.2297009648755193, -0.2444448322057724, 3.7187344133853912, 4.065026253461838, -5.378916494548321, -3.5872858241200447, -0.5848125219345093, 2.0599242416210473, 3.1266034208238125, 2.0406720793107525, 9.12012081220746]|  0.6427434086799622|     16.00000000|[151, 50, 0, 13]                                                           |  | used linear model with 33 points | actual_k=4
       7|[-4.718340735882521, -2.334087960422039, -2.2818358913064003, -2.6212801337242126, -0.2867139736190438, 0.1269851513206959, 0.0482036247849464, -2.5254798531532288, -1.4404339790344238, -2.8575569689273834, -4.388676382601261, -5.95341317076236, -3.5949787944555283, 8.16008773446083, 1.2348601520061493, -8.572772018611431, -7.534812279045582, -5.275416254997253, -1.4817203315906227, -1.0673410333693027, -1.6763145768782124, 1.7251813896000385]|  0.6283578276634216|     32.00000000|[175, 58, 0, 15]                                                           | | GPS sucess | actual_k=4
       8|[-4.718340735882521, -2.334087960422039, -2.2818358913064003, -2.6212801337242126, -0.2867139736190438, 0.1269851513206959, 0.0482036247849464, -2.5254798531532288, -1.4404339790344238, -2.8575569689273834, -4.388676382601261, -5.95341317076236, -3.5949787944555283, 8.16008773446083, 1.2348601520061493, -8.572772018611431, -7.534812279045582, -5.275416254997253, -1.4817203315906227, -1.0673410333693027, -1.6763145768782124, 1.7251813896000385]|  0.6283578276634216|     16.00000000|[204, 69, 0, 18]                                                           |  | used linear model with 33 points | actual_k=4
       9|[-4.824486311525106, -2.677201084792614, -2.7945916429162025, -3.171786844730377, -0.7167120734229684, -0.045416709035635, 0.3775054886937141, -2.076807349920273, -0.8488926887512207, -2.3817495107650757, -4.356378294527531, -6.697460633702576, -5.370460495352745, 5.2649244368076324, -2.6239745914936066, 5.379555709660053, -11.729298420250416, -8.433727622032166, -2.867320421617478, -1.5593714751303196, -0.1799375856062397, 0.9586680419743061]|  0.6035866141319275|     32.00000000|[228, 77, 0, 20]                                                           | | GPS sucess | actual_k=4
      10|[-4.824486311525106, -2.677201084792614, -2.7945916429162025, -3.171786844730377, -0.7167120734229684, -0.045416709035635, 0.3775054886937141, -2.076807349920273, -0.8488926887512207, -2.3817495107650757, -4.356378294527531, -6.697460633702576, -5.370460495352745, 5.2649244368076324, -2.6239745914936066, 5.379555709660053, -11.729298420250416, -8.433727622032166, -2.867320421617478, -1.5593714751303196, -0.1799375856062397, 0.9586680419743061]|  0.6035866141319275|     16.00000000|[257, 88, 0, 23]                                                           |  | used linear model with 33 points | actual_k=4
