k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0131906021214415, -0.0244913244518429, -0.035595987107683, -0.0465045905525231, -0.0572171357196858, -0.0677336198132033, -0.078054046560366, -0.0881784122348836, -0.0981067205620463, -0.1078389687478864, -0.1173751595863716, -0.1267152874935666, -0.1358593580444067, -0.1448073712578919, -0.150224743399418, -0.1621152163195722, -0.1704750481777672, -0.1786388226786073, -0.1866065398420925, -0.1943781977855778, -0.2019537928037727, -0.209333332337258, -0.2165168126507433, -0.2235042300389382, -0.2302955882171332, -0.2368908909006184, -0.2432901306588134, -0.2494933149322986, -0.2555004399957839, -0.2613115021139789, -0.2669265087574642, -0.2723454524656591, -0.2775683406891444, -0.2825951696926297, -0.288801279421404, -0.2920606463643098, -0.2964992902972145, -0.3007418899212804, -0.304788415434185, -0.3086388817370897, -0.3122933037211555, -0.3157516516040602, -0.3190139477275454, -0.3220801846410307, -0.324950362344516, -0.3276244733874206, -0.3301025401214865, -0.3323845327443912, -0.3344704736078764, -0.3363603552613617, -0.3380541702542663, -0.3395519334877516, -0.3408536375112369, -0.3419592823247222, -0.3428688604776268, -0.3435823943216927, -0.3440998540545973, -0.3444212620280825, -0.3445466107915678, -0.3444758928944725, -0.3442091232479578, -0.3437462869308624, -0.3430874063049283, -0.3422324515678329, -0.3411814450713182, -0.3399343793648035, -0.3384912544482888, -0.3368520628811934, -0.3350168269952593, -0.3329855169981639, -0.3307581477910686, -0.3283347342851344, -0.3257152541086197, -0.3228997072715244, -0.319888101224429, -0.3166804508784948, -0.3132767413125607, -0.3096769576354654, -0.30588111475837, -0.3018892126612747, -0.2977012513541794, -0.2933172457482452, -0.2887371809223111, -0.2839610419952158, -0.2789888438481204, -0.2738206013921863, -0.2684562848350909, -0.2628959090579956, -0.2571394889820615, -0.2511870096871273, -0.245038456285032, -0.2386938436729366, -0.2321531718508413, -0.225416440818746, -0.218483680378973, -0.2113548309278777, -0.2040299222657823, -0.196508954394687, -0.1887919422137529, -0.1808788559227575]| 99.6630096435546875|      2.00000000|[37, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       2|[-0.0199658853761245, -0.0346542497995287, -0.0491465536170491, -0.0634427982235694, -0.0775429864150574, -0.09144710980761, -0.1051551795790981, -0.1186671845526507, -0.1319831359041388, -0.1451030252516591, -0.1580268609771149, -0.1707546263206998, -0.1832863380332201, -0.1956219961336759, -0.2044270094368821, -0.2197051235187165, -0.2314525928133014, -0.2430040084758218, -0.2543593705262776, -0.2655186733567333, -0.2764819058113182, -0.287249090231774, -0.2978202154322298, -0.3081952702568146, -0.3183742658713995, -0.3283572134418553, -0.3381440906364402, -0.347734919796896, -0.3571296897473518, -0.3663283893019367, -0.3753310408323924, -0.3841376219769773, -0.3927481550874331, -0.4011626289778889, -0.4107563686924726, -0.3699223055931116, -0.4252296618916435, -0.4328599213038411, -0.4402940768025551, -0.4475321730912691, -0.4545742548634666, -0.4614202327321806, -0.4975247924350344, -0.4745240555430922, -0.480781878133548, -0.4868436191622619, -0.4927093456844596, -0.4983789682931735, -0.5038525540436293, -0.509130080584085, -0.514211525562799, -0.5190969336832548, -0.5237862825937106, -0.5282795722941664, -0.5325767804328804, -0.536677974065078, -0.540583063783792, -0.5442921166442477, -0.5478051102947035, -0.5511220223834175, -0.5542428976238734, -0.5571676912925873, -0.5598964704547849, -0.5624291457034989, -0.5647657840939546, -0.5669063632744105, -0.5688508832448662, -0.5705993216635802, -0.5721517455657777, -0.5735080655544917, -0.5746683263332057, -0.5756325726154032, -0.5764007373258591, -0.5769728204745731, -0.577348844413287, -0.5775288538554846, -0.5775128040776822, -0.5773006503863962, -0.5768924374951101, -0.5762881653838241, -0.5754878340625381, -0.5744914882447357, -0.5732990832069333, -0.5719105742656473, -0.5703260061043612, -0.5685454234365588, -0.5665687368652728, -0.5643959910739869, -0.5620272307861844, -0.559462411279382, -0.5567014878630959, -0.55374450523681, -0.5505914634005239, -0.547242362354238, -0.5436972915049191, -0.539956072039633, -0.536018793363347, -0.531885455478061, -0.5275561030852586, -0.5230306467800726]| 99.2148895263671875|      4.00000000|[97, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       3|[-0.0199658853761245, -0.0346542497995287, -0.0491465536170491, -0.0634427982235694, -0.0775429864150574, -0.09144710980761, -0.1051551795790981, -0.1186671845526507, -0.1319831359041388, -0.1451030252516591, -0.1580268609771149, -0.1707546263206998, -0.1832863380332201, -0.1956219961336759, -0.2044270094368821, -0.2197051235187165, -0.2314525928133014, -0.2430040084758218, -0.2543593705262776, -0.2655186733567333, -0.2764819058113182, -0.287249090231774, -0.2978202154322298, -0.3081952702568146, -0.3183742658713995, -0.3283572134418553, -0.3381440906364402, -0.347734919796896, -0.3571296897473518, -0.3663283893019367, -0.3753310408323924, -0.3841376219769773, -0.3927481550874331, -0.4011626289778889, -0.4107563686924726, -0.3699223055931116, -0.4252296618916435, -0.4328599213038411, -0.4402940768025551, -0.4475321730912691, -0.4545742548634666, -0.4614202327321806, -0.4975247924350344, -0.4745240555430922, -0.480781878133548, -0.4868436191622619, -0.4927093456844596, -0.4983789682931735, -0.5038525540436293, -0.509130080584085, -0.514211525562799, -0.5190969336832548, -0.5237862825937106, -0.5282795722941664, -0.5325767804328804, -0.536677974065078, -0.540583063783792, -0.5442921166442477, -0.5478051102947035, -0.5511220223834175, -0.5542428976238734, -0.5571676912925873, -0.5598964704547849, -0.5624291457034989, -0.5647657840939546, -0.5669063632744105, -0.5688508832448662, -0.5705993216635802, -0.5721517455657777, -0.5735080655544917, -0.5746683263332057, -0.5756325726154032, -0.5764007373258591, -0.5769728204745731, -0.577348844413287, -0.5775288538554846, -0.5775128040776822, -0.5773006503863962, -0.5768924374951101, -0.5762881653838241, -0.5754878340625381, -0.5744914882447357, -0.5732990832069333, -0.5719105742656473, -0.5703260061043612, -0.5685454234365588, -0.5665687368652728, -0.5643959910739869, -0.5620272307861844, -0.559462411279382, -0.5567014878630959, -0.55374450523681, -0.5505914634005239, -0.547242362354238, -0.5436972915049191, -0.539956072039633, -0.536018793363347, -0.531885455478061, -0.5275561030852586, -0.5230306467800726]| 99.2148895263671875|      2.00000000|[218, 72, 2, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0199658853761245, -0.0346542497995287, -0.0491465536170491, -0.0634427982235694, -0.0775429864150574, -0.09144710980761, -0.1051551795790981, -0.1186671845526507, -0.1319831359041388, -0.1451030252516591, -0.1580268609771149, -0.1707546263206998, -0.1832863380332201, -0.1956219961336759, -0.2044270094368821, -0.2197051235187165, -0.2314525928133014, -0.2430040084758218, -0.2543593705262776, -0.2655186733567333, -0.2764819058113182, -0.287249090231774, -0.2978202154322298, -0.3081952702568146, -0.3183742658713995, -0.3283572134418553, -0.3381440906364402, -0.347734919796896, -0.3571296897473518, -0.3663283893019367, -0.3753310408323924, -0.3841376219769773, -0.3927481550874331, -0.4011626289778889, -0.4107563686924726, -0.3699223055931116, -0.4252296618916435, -0.4328599213038411, -0.4402940768025551, -0.4475321730912691, -0.4545742548634666, -0.4614202327321806, -0.4975247924350344, -0.4745240555430922, -0.480781878133548, -0.4868436191622619, -0.4927093456844596, -0.4983789682931735, -0.5038525540436293, -0.509130080584085, -0.514211525562799, -0.5190969336832548, -0.5237862825937106, -0.5282795722941664, -0.5325767804328804, -0.536677974065078, -0.540583063783792, -0.5442921166442477, -0.5478051102947035, -0.5511220223834175, -0.5542428976238734, -0.5571676912925873, -0.5598964704547849, -0.5624291457034989, -0.5647657840939546, -0.5669063632744105, -0.5688508832448662, -0.5705993216635802, -0.5721517455657777, -0.5735080655544917, -0.5746683263332057, -0.5756325726154032, -0.5764007373258591, -0.5769728204745731, -0.577348844413287, -0.5775288538554846, -0.5775128040776822, -0.5773006503863962, -0.5768924374951101, -0.5762881653838241, -0.5754878340625381, -0.5744914882447357, -0.5732990832069333, -0.5719105742656473, -0.5703260061043612, -0.5685454234365588, -0.5665687368652728, -0.5643959910739869, -0.5620272307861844, -0.559462411279382, -0.5567014878630959, -0.55374450523681, -0.5505914634005239, -0.547242362354238, -0.5436972915049191, -0.539956072039633, -0.536018793363347, -0.531885455478061, -0.5275561030852586, -0.5230306467800726]| 99.2148895263671875|      1.00000000|[339, 112, 2, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.0199658853761245, -0.0346542497995287, -0.0491465536170491, -0.0634427982235694, -0.0775429864150574, -0.09144710980761, -0.1051551795790981, -0.1186671845526507, -0.1319831359041388, -0.1451030252516591, -0.1580268609771149, -0.1707546263206998, -0.1832863380332201, -0.1956219961336759, -0.2044270094368821, -0.2197051235187165, -0.2314525928133014, -0.2430040084758218, -0.2543593705262776, -0.2655186733567333, -0.2764819058113182, -0.287249090231774, -0.2978202154322298, -0.3081952702568146, -0.3183742658713995, -0.3283572134418553, -0.3381440906364402, -0.347734919796896, -0.3571296897473518, -0.3663283893019367, -0.3753310408323924, -0.3841376219769773, -0.3927481550874331, -0.4011626289778889, -0.4107563686924726, -0.3699223055931116, -0.4252296618916435, -0.4328599213038411, -0.4402940768025551, -0.4475321730912691, -0.4545742548634666, -0.4614202327321806, -0.4975247924350344, -0.4745240555430922, -0.480781878133548, -0.4868436191622619, -0.4927093456844596, -0.4983789682931735, -0.5038525540436293, -0.509130080584085, -0.514211525562799, -0.5190969336832548, -0.5237862825937106, -0.5282795722941664, -0.5325767804328804, -0.536677974065078, -0.540583063783792, -0.5442921166442477, -0.5478051102947035, -0.5511220223834175, -0.5542428976238734, -0.5571676912925873, -0.5598964704547849, -0.5624291457034989, -0.5647657840939546, -0.5669063632744105, -0.5688508832448662, -0.5705993216635802, -0.5721517455657777, -0.5735080655544917, -0.5746683263332057, -0.5756325726154032, -0.5764007373258591, -0.5769728204745731, -0.577348844413287, -0.5775288538554846, -0.5775128040776822, -0.5773006503863962, -0.5768924374951101, -0.5762881653838241, -0.5754878340625381, -0.5744914882447357, -0.5732990832069333, -0.5719105742656473, -0.5703260061043612, -0.5685454234365588, -0.5665687368652728, -0.5643959910739869, -0.5620272307861844, -0.559462411279382, -0.5567014878630959, -0.55374450523681, -0.5505914634005239, -0.547242362354238, -0.5436972915049191, -0.539956072039633, -0.536018793363347, -0.531885455478061, -0.5275561030852586, -0.5230306467800726]| 99.2148895263671875|      0.50000000|[460, 152, 3, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.0199658853761245, -0.0346542497995287, -0.0491465536170491, -0.0634427982235694, -0.0775429864150574, -0.09144710980761, -0.1051551795790981, -0.1186671845526507, -0.1319831359041388, -0.1451030252516591, -0.1580268609771149, -0.1707546263206998, -0.1832863380332201, -0.1956219961336759, -0.2044270094368821, -0.2197051235187165, -0.2314525928133014, -0.2430040084758218, -0.2543593705262776, -0.2655186733567333, -0.2764819058113182, -0.287249090231774, -0.2978202154322298, -0.3081952702568146, -0.3183742658713995, -0.3283572134418553, -0.3381440906364402, -0.347734919796896, -0.3571296897473518, -0.3663283893019367, -0.3753310408323924, -0.3841376219769773, -0.3927481550874331, -0.4011626289778889, -0.4107563686924726, -0.3699223055931116, -0.4252296618916435, -0.4328599213038411, -0.4402940768025551, -0.4475321730912691, -0.4545742548634666, -0.4614202327321806, -0.4975247924350344, -0.4745240555430922, -0.480781878133548, -0.4868436191622619, -0.4927093456844596, -0.4983789682931735, -0.5038525540436293, -0.509130080584085, -0.514211525562799, -0.5190969336832548, -0.5237862825937106, -0.5282795722941664, -0.5325767804328804, -0.536677974065078, -0.540583063783792, -0.5442921166442477, -0.5478051102947035, -0.5511220223834175, -0.5542428976238734, -0.5571676912925873, -0.5598964704547849, -0.5624291457034989, -0.5647657840939546, -0.5669063632744105, -0.5688508832448662, -0.5705993216635802, -0.5721517455657777, -0.5735080655544917, -0.5746683263332057, -0.5756325726154032, -0.5764007373258591, -0.5769728204745731, -0.577348844413287, -0.5775288538554846, -0.5775128040776822, -0.5773006503863962, -0.5768924374951101, -0.5762881653838241, -0.5754878340625381, -0.5744914882447357, -0.5732990832069333, -0.5719105742656473, -0.5703260061043612, -0.5685454234365588, -0.5665687368652728, -0.5643959910739869, -0.5620272307861844, -0.559462411279382, -0.5567014878630959, -0.55374450523681, -0.5505914634005239, -0.547242362354238, -0.5436972915049191, -0.539956072039633, -0.536018793363347, -0.531885455478061, -0.5275561030852586, -0.5230306467800726]| 99.2148895263671875|      0.25000000|[583, 192, 7, 55]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.0208127957829599, -0.0359246154679894, -0.0508403744307198, -0.0655600741824502, -0.0800837177519789, -0.0944112960569109, -0.1085428212064396, -0.1224782810923716, -0.1362176878219003, -0.1497610323146307, -0.1631083236509578, -0.1762595436740914, -0.1892147105318218, -0.2019738242431489, -0.2112022926915652, -0.2452111524242274, -0.2390747858927432, -0.2510496567004736, -0.2628284743618007, -0.2744112328031277, -0.2857979199372614, -0.2969885599685885, -0.3079831407799156, -0.3187816502840492, -0.3293841005781828, -0.3397905037595099, -0.3500008356336436, -0.3600151204049706, -0.3698333459662977, -0.3794555002004314, -0.3888816073417585, -0.3981116431658921, -0.4071456318872192, -0.4159835613885463, -0.4260007548513562, -0.385590148294189, -0.4413209583409471, -0.4493746752266612, -0.4572322844736013, -0.4648938345105415, -0.4723593737562555, -0.4796288053731957, -0.5161568206869208, -0.4935795394058499, -0.500260817607177, -0.5067460123841171, -0.5130351963798312, -0.5191282727367713, -0.5250253140980984, -0.5307262962494255, -0.5362311949763656, -0.5415400587076927, -0.5466528632290198, -0.551569608540347, -0.5562902704272871, -0.5608149215330012, -0.5651434649999413, -0.5692759734712683, -0.5546458524878659, -0.5769527885695356, -0.5804971194208628, -0.5838453668378029, -0.5869976034735169, -0.5899537324704571, -0.5927138264717842, -0.5952778612631113, -0.5976458368444384, -0.5998177290113785, -0.6017936103870926, -0.6035733841240327, -0.6051570986509729, -0.6065448024066868, -0.607736422728014, -0.6087319596249542, -0.6095314373118943, -0.6101349042276083, -0.6105423119233224, -0.6107536119802626, -0.6107688528372026, -0.6105880344741428, -0.610211156901083, -0.609638268556797, -0.6088693209925111, -0.6079042657994512, -0.6067431513863913, -0.6053860261921054, -0.6038327933690455, -0.6020835013259858, -0.6001381985116998, -0.5979968364784138, -0.5956593668103539, -0.5931258379322941, -0.5903962498442342, -0.5874706025461744, -0.5843489928956623, -0.5810312271786024, -0.5775174022505426, -0.5738075181134827, -0.5699016231941968, -0.565799620637237]| 99.1780471801757812|      0.50000000|[633, 208, 9, 61]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       8|[-0.0225066165966307, -0.0384653468049109, -0.0542280160580613, -0.0697946261002117, -0.0851651804258218, -0.0779077440820183, -0.1153181044611226, -0.1301004741718134, -0.1446867916574235, -0.1590770464405739, -0.1732712489986436, -0.1872693783808747, -0.2010714555290251, -0.2146774804620948, -0.2247528592009312, -0.2596086292240135, -0.2543191720516268, -0.2671409531497772, -0.2797666820328469, -0.2921963516959166, -0.3044299481891478, -0.3164674994422175, -0.3283089914752872, -0.3399544103385183, -0.3514037699917494, -0.3626570843948191, -0.3680315852675519, -0.38457552162112, -0.3952406584041897, -0.4057097219974208, -0.4159827403604905, -0.4260596855437216, -0.4359405854867914, -0.4456254262098611, -0.4564895271691233, -0.416925833696344, -0.4735035512395544, -0.4824041830723014, -0.4911086998156938, -0.4996171573490863, -0.5079296115418332, -0.5160459506552257, -0.5534208771906935, -0.5316905071313652, -0.539218696554435, -0.5465507988278274, -0.5536868977705744, -0.5606268816239669, -0.5673708342070366, -0.5739187275801063, -0.5802705338034988, -0.5864263087565685, -0.5923860244996383, -0.598149681032708, -0.6037172504161005, -0.6090888164688475, -0.6142642674322399, -0.6192436871253096, -0.6054604773636498, -0.6286143209417718, -0.6330055630148417, -0.6372007179282341, -0.6411998695109811, -0.6450029060043736, -0.6486099112274433, -0.6520208572405131, -0.6552357440435828, -0.6582545437069752, -0.6610773400297222, -0.6637040212631147, -0.6661346432865072, -0.6683692619892541, -0.6704077935323238, -0.6722502379257164, -0.6738966231091088, -0.6753470049718557, -0.6766013276146028, -0.6776595351679953, -0.6785216835213876, -0.6791877726547801, -0.6796578025781727, -0.6799318291809197, -0.6800097965636667, -0.6798916488670591, -0.6795774419504516, -0.6790672317031985, -0.678360906376591, -0.6774585218299836, -0.6763601339627305, -0.6750656868764775, -0.6735751247048699, -0.6718885033232624, -0.6700058227316549, -0.6679270829300474, -0.6656523956771488, -0.6631815374565413, -0.6605146200249338, -0.6576516433843262, -0.6545926634120732, -0.6513375683515658]| 99.1097717285156250|      1.00000000|[731, 240, 10, 70]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       9|[-0.0225066165966307, -0.0384653468049109, -0.0542280160580613, -0.0697946261002117, -0.0851651804258218, -0.0779077440820183, -0.1153181044611226, -0.1301004741718134, -0.1446867916574235, -0.1590770464405739, -0.1732712489986436, -0.1872693783808747, -0.2010714555290251, -0.2146774804620948, -0.2247528592009312, -0.2596086292240135, -0.2543191720516268, -0.2671409531497772, -0.2797666820328469, -0.2921963516959166, -0.3044299481891478, -0.3164674994422175, -0.3283089914752872, -0.3399544103385183, -0.3514037699917494, -0.3626570843948191, -0.3680315852675519, -0.38457552162112, -0.3952406584041897, -0.4057097219974208, -0.4159827403604905, -0.4260596855437216, -0.4359405854867914, -0.4456254262098611, -0.4564895271691233, -0.416925833696344, -0.4735035512395544, -0.4824041830723014, -0.4911086998156938, -0.4996171573490863, -0.5079296115418332, -0.5160459506552257, -0.5534208771906935, -0.5316905071313652, -0.539218696554435, -0.5465507988278274, -0.5536868977705744, -0.5606268816239669, -0.5673708342070366, -0.5739187275801063, -0.5802705338034988, -0.5864263087565685, -0.5923860244996383, -0.598149681032708, -0.6037172504161005, -0.6090888164688475, -0.6142642674322399, -0.6192436871253096, -0.6054604773636498, -0.6286143209417718, -0.6330055630148417, -0.6372007179282341, -0.6411998695109811, -0.6450029060043736, -0.6486099112274433, -0.6520208572405131, -0.6552357440435828, -0.6582545437069752, -0.6610773400297222, -0.6637040212631147, -0.6661346432865072, -0.6683692619892541, -0.6704077935323238, -0.6722502379257164, -0.6738966231091088, -0.6753470049718557, -0.6766013276146028, -0.6776595351679953, -0.6785216835213876, -0.6791877726547801, -0.6796578025781727, -0.6799318291809197, -0.6800097965636667, -0.6798916488670591, -0.6795774419504516, -0.6790672317031985, -0.678360906376591, -0.6774585218299836, -0.6763601339627305, -0.6750656868764775, -0.6735751247048699, -0.6718885033232624, -0.6700058227316549, -0.6679270829300474, -0.6656523956771488, -0.6631815374565413, -0.6605146200249338, -0.6576516433843262, -0.6545926634120732, -0.6513375683515658]| 99.1097717285156250|      0.50000000|[854, 280, 13, 83]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.0225066165966307, -0.0384653468049109, -0.0542280160580613, -0.0697946261002117, -0.0851651804258218, -0.0779077440820183, -0.1153181044611226, -0.1301004741718134, -0.1446867916574235, -0.1590770464405739, -0.1732712489986436, -0.1872693783808747, -0.2010714555290251, -0.2146774804620948, -0.2247528592009312, -0.2596086292240135, -0.2543191720516268, -0.2671409531497772, -0.2797666820328469, -0.2921963516959166, -0.3044299481891478, -0.3164674994422175, -0.3283089914752872, -0.3399544103385183, -0.3514037699917494, -0.3626570843948191, -0.3680315852675519, -0.38457552162112, -0.3952406584041897, -0.4057097219974208, -0.4159827403604905, -0.4260596855437216, -0.4359405854867914, -0.4456254262098611, -0.4564895271691233, -0.416925833696344, -0.4735035512395544, -0.4824041830723014, -0.4911086998156938, -0.4996171573490863, -0.5079296115418332, -0.5160459506552257, -0.5534208771906935, -0.5316905071313652, -0.539218696554435, -0.5465507988278274, -0.5536868977705744, -0.5606268816239669, -0.5673708342070366, -0.5739187275801063, -0.5802705338034988, -0.5864263087565685, -0.5923860244996383, -0.598149681032708, -0.6037172504161005, -0.6090888164688475, -0.6142642674322399, -0.6192436871253096, -0.6054604773636498, -0.6286143209417718, -0.6330055630148417, -0.6372007179282341, -0.6411998695109811, -0.6450029060043736, -0.6486099112274433, -0.6520208572405131, -0.6552357440435828, -0.6582545437069752, -0.6610773400297222, -0.6637040212631147, -0.6661346432865072, -0.6683692619892541, -0.6704077935323238, -0.6722502379257164, -0.6738966231091088, -0.6753470049718557, -0.6766013276146028, -0.6776595351679953, -0.6785216835213876, -0.6791877726547801, -0.6796578025781727, -0.6799318291809197, -0.6800097965636667, -0.6798916488670591, -0.6795774419504516, -0.6790672317031985, -0.678360906376591, -0.6774585218299836, -0.6763601339627305, -0.6750656868764775, -0.6735751247048699, -0.6718885033232624, -0.6700058227316549, -0.6679270829300474, -0.6656523956771488, -0.6631815374565413, -0.6605146200249338, -0.6576516433843262, -0.6545926634120732, -0.6513375683515658]| 99.1097717285156250|      0.25000000|[975, 320, 14, 94]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
