k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647177934647, 1.1034224778413773, 1.1868470013141632, 0.6918935179710388, 0.8994680494070053, 0.8061300367116928, 0.925543837249279, 0.5652575492858887, 0.9842645060271025, 0.6621399521827698, 0.7686031758785248, 0.6821156442165375, 0.8699545413255692, 0.863540306687355, 1.1394546031951904, 1.364743322134018, 0.773713156580925, 0.9193959534168243, 0.8771094232797623, 1.2283921986818314, 0.9172437638044357, 0.8448733240365982]|  1.3757127523422241|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[0.2934522181749344, 0.8135595768690109, 0.6061364710330963, 0.4271750152111053, 0.4846511334180832, 0.8728765770792961, 0.5940878912806511, 0.5754378223791718, 0.5470916461199522, 0.6149893701076508, 1.0344186127185822, 0.2843026220798492, 0.5868285149335861, 0.4299661964178085, 0.9914746135473251, 2.516902893781662, 0.6045456230640411, 0.9978105425834656, 1.092083528637886, 1.345206841826439, 0.5938656181097031, 0.0881048589944839]|  1.1045566797256470|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
       3|[-1.1418064087629318, 0.0041783303022385, 0.108330637216568, 1.1459250152111053, 0.3882043659687042, 0.8650132147595286, -0.0600606873631477, -0.2701543187722564, 0.353937117382884, 0.4484693706035614, 2.2296747267246246, -1.6647405326366425, 0.2272368222475052, -0.0951720625162125, 2.3669227212667465, 2.918194591999054, 0.7337818145751953, 1.3250176310539246, 0.1900593787431717, 1.311989963054657, -1.0197405964136124, -0.1867952197790146]|  0.7514827251434326|      8.00000000|[193, 0, 0, 3]                                                             | | GPS sucess | actual_k=0
       4|[-1.5733733028173447, 0.3657569736242294, 2.1460980474948883, 3.1197687089443207, -0.0763522684574127, 0.6006733505055308, -0.0157474391162395, 0.3914779806509614, -0.5903812367469072, -1.5199425518512726, 0.963712602853775, -5.01123520731926, -1.7320567816495895, -0.2733319699764252, 1.5417213886976242, 3.7267285585403442, -1.8430888652801514, -1.3118789792060852, 1.044479861855507, 0.4719637632369995, 3.0561728328466415, 0.5157006531953812]|  0.6658090949058533|     16.00000000|[257, 0, 0, 4]                                                             | | GPS sucess | actual_k=0
       5|[-1.5733733028173447, 0.3657569736242294, 2.1460980474948883, 3.1197687089443207, -0.0763522684574127, 0.6006733505055308, -0.0157474391162395, 0.3914779806509614, -0.5903812367469072, -1.5199425518512726, 0.963712602853775, -5.01123520731926, -1.7320567816495895, -0.2733319699764252, 1.5417213886976242, 3.7267285585403442, -1.8430888652801514, -1.3118789792060852, 1.044479861855507, 0.4719637632369995, 3.0561728328466415, 0.5157006531953812]|  0.6658090949058533|      8.00000000|[321, 0, 0, 5]                                                             |  | used linear model with 65 points | actual_k=0
       6|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|     16.00000000|[385, 0, 0, 6]                                                             | | GPS sucess | actual_k=0
       7|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|      8.00000000|[449, 0, 0, 7]                                                             |  | used linear model with 65 points | actual_k=0
       8|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|      4.00000000|[513, 0, 0, 8]                                                             |  | used linear model with 65 points | actual_k=0
       9|[-2.5072609037160873, 0.209651991724968, 0.2776108086109161, -1.6521202623844147, -0.8261888921260834, -2.094384920783341, -0.9055611602962017, -0.1194555079564452, -1.0660068709403276, -0.1814706027507782, -0.2540470063686371, -5.017719812691212, -0.0348153859376907, -4.774255096912384, 2.6651425659656525, 2.5405028462409973, -1.3738197684288025, -1.860015332698822, 3.5876804143190384, 0.9348276257514954, 3.003741666674614, 2.3356965333223343]|  0.5134409666061401|      8.00000000|[577, 0, 0, 9]                                                             | | GPS sucess | actual_k=0
      10|[-2.5072609037160873, 0.209651991724968, 0.2776108086109161, -1.6521202623844147, -0.8261888921260834, -2.094384920783341, -0.9055611602962017, -0.1194555079564452, -1.0660068709403276, -0.1814706027507782, -0.2540470063686371, -5.017719812691212, -0.0348153859376907, -4.774255096912384, 2.6651425659656525, 2.5405028462409973, -1.3738197684288025, -1.860015332698822, 3.5876804143190384, 0.9348276257514954, 3.003741666674614, 2.3356965333223343]|  0.5134409666061401|      4.00000000|[641, 0, 0, 10]                                                            |  | used linear model with 65 points | actual_k=0
      11|[-2.857077643275261, -0.3677894622087479, -1.2077334821224213, -0.1993066370487213, 0.3291845619678497, -1.7512617828324437, -1.268686842173338, -1.5835423981770873, -1.3918191213160753, -0.489204615354538, -0.4361871331930161, -5.126161135733128, -0.2065918296575546, -3.5279346108436584, 1.2903362810611725, 2.5747766606509686, -2.093093454837799, -0.6712453961372375, 2.64071424305439, 0.9020849466323853, 3.849377378821373, 2.8214153200387955]|  0.4983383417129517|      8.00000000|[705, 0, 0, 11]                                                            | | GPS sucess | actual_k=0
      12|[-2.857077643275261, -0.3677894622087479, -1.2077334821224213, -0.1993066370487213, 0.3291845619678497, -1.7512617828324437, -1.268686842173338, -1.5835423981770873, -1.3918191213160753, -0.489204615354538, -0.4361871331930161, -5.126161135733128, -0.2065918296575546, -3.5279346108436584, 1.2903362810611725, 2.5747766606509686, -2.093093454837799, -0.6712453961372375, 2.64071424305439, 0.9020849466323853, 3.849377378821373, 2.8214153200387955]|  0.4983383417129517|      4.00000000|[769, 0, 0, 12]                                                            |  | used linear model with 65 points | actual_k=0
      13|[-2.7477933019399643, -0.9538810402154922, -2.3362030684947968, -0.6241641044616699, -1.1120055615901947, -0.9185330988839269, -1.435249399393797, -1.3365618800744414, 0.2897053938359022, -1.1310384571552277, 0.1109041124582291, -4.383378066122532, -0.3578623086214066, -2.3713110089302063, 1.1059221476316452, 1.927074920386076, -0.9441215395927429, -2.0831703543663025, 2.008573606610298, 0.1758873462677002, 3.46317882835865, 1.8031222969293594]|  0.4588147103786469|      8.00000000|[833, 0, 0, 13]                                                            | | GPS sucess | actual_k=0
      14|[-2.7477933019399643, -0.9538810402154922, -2.3362030684947968, -0.6241641044616699, -1.1120055615901947, -0.9185330988839269, -1.435249399393797, -1.3365618800744414, 0.2897053938359022, -1.1310384571552277, 0.1109041124582291, -4.383378066122532, -0.3578623086214066, -2.3713110089302063, 1.1059221476316452, 1.927074920386076, -0.9441215395927429, -2.0831703543663025, 2.008573606610298, 0.1758873462677002, 3.46317882835865, 1.8031222969293594]|  0.4588147103786469|      4.00000000|[897, 0, 0, 14]                                                            |  | used linear model with 65 points | actual_k=0
      15|[-2.0423383563756943, -1.3809478133916855, -2.443464517593384, -0.5569956973195076, -0.7411513030529022, -1.5839958908036351, -1.9939426891505718, -1.4082900350913405, -0.9254550952464342, -2.193677932024002, -0.651433989405632, -3.643625296652317, -0.1059423238039017, -2.3978986218571663, 0.3668672293424606, 0.2401293627917767, -0.0703659057617188, -3.568887412548065, 0.233330562710762, -0.8401806354522705, 3.4005229473114014, 2.0424814224243164]|  0.4285454452037811|      8.00000000|[961, 0, 0, 15]                                                            | | GPS sucess | actual_k=0
      16|[-2.0423383563756943, -1.3809478133916855, -2.443464517593384, -0.5569956973195076, -0.7411513030529022, -1.5839958908036351, -1.9939426891505718, -1.4082900350913405, -0.9254550952464342, -2.193677932024002, -0.651433989405632, -3.643625296652317, -0.1059423238039017, -2.3978986218571663, 0.3668672293424606, 0.2401293627917767, -0.0703659057617188, -3.568887412548065, 0.233330562710762, -0.8401806354522705, 3.4005229473114014, 2.0424814224243164]|  0.4285454452037811|      4.00000000|[1025, 0, 0, 16]                                                           |  | used linear model with 65 points | actual_k=0
      17|[-1.3959637731313705, -1.699612632393837, -3.0025721192359924, -0.0602323487401009, -2.6006878316402435, -2.19763542432338, -0.9914167635142803, -1.2025113021954894, -0.7349780816584826, -1.5027051866054535, 0.0155891329050064, -2.2183192148804665, -0.163777731359005, -2.212106339633465, -0.4042596369981766, -0.2490783520042896, 0.4652939438819885, -5.258590042591095, -0.3559830039739609, 0.321854829788208, 4.166267693042755, 2.9093544483184814]|  0.4263266324996948|      8.00000000|[1089, 0, 0, 17]                                                           | | GPS sucess | actual_k=0
      18|[-1.3959637731313705, -1.699612632393837, -3.0025721192359924, -0.0602323487401009, -2.6006878316402435, -2.19763542432338, -0.9914167635142803, -1.2025113021954894, -0.7349780816584826, -1.5027051866054535, 0.0155891329050064, -2.2183192148804665, -0.163777731359005, -2.212106339633465, -0.4042596369981766, -0.2490783520042896, 0.4652939438819885, -5.258590042591095, -0.3559830039739609, 0.321854829788208, 4.166267693042755, 2.9093544483184814]|  0.4263266324996948|      4.00000000|[1153, 0, 0, 18]                                                           |  | used linear model with 65 points | actual_k=0
      19|[-2.5799237340688705, -2.9154722839593887, -1.8657366633415222, -1.497496671974659, -2.4573367536067963, -2.439846438355744, -1.0822165049612522, -2.246473423205316, 0.1915738563984632, -0.8056049644947052, -0.5759323090314865, -3.1252056136727333, 0.1451977267861366, -3.0737007781863213, 0.0996585339307785, -1.282159049063921, -0.6942561268806458, -5.566559582948685, -1.4161486476659775, -0.2725803256034851, 3.817691534757614, 1.976357102394104]|  0.4251819849014282|      8.00000000|[1217, 0, 0, 19]                                                           | | GPS sucess | actual_k=0
