k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |2959.9411880000002384|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.5637872815132141, 4.351282179355621]                                         |1900.7910156250000000|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.060760498046875, 4.17613910138607]                                           |1792.2137451171875000|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[2.552061051130295, 1.2559130042791367]                                         | 75.0610198974609375|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[2.552061051130295, 1.2559130042791367]                                         | 75.0610198974609375|      4.00000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[1.9020672738552094, -0.8009464889764786]                                       | 27.4587097167968750|      8.00000000|[22, 0, 1, 6]                                                              | | GPS sucess | actual_k=0
       6|[1.9020672738552094, -0.8009464889764786]                                       | 27.4587097167968750|      4.00000000|[26, 0, 2, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      8.00000000|[31, 0, 2, 9]                                                              | | GPS sucess | actual_k=0
       8|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      4.00000000|[35, 0, 3, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      2.00000000|[40, 0, 4, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      1.00000000|[45, 0, 5, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      0.50000000|[50, 0, 6, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[2.430022209882736, -0.6202439516782761]                                        | 20.7957954406738281|      0.25000000|[55, 0, 7, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[2.489664774388075, -0.6684587672352791]                                        | 20.7382774353027344|      0.50000000|[60, 0, 7, 20]                                                             | | GPS sucess | actual_k=0
