k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647177934647, 1.1034224778413773, 1.1868470013141632, 0.6918935179710388, 0.8994680494070053, 0.8061300367116928, 0.925543837249279, 0.5652575492858887, 0.9842645060271025, 0.6621399521827698, 0.7686031758785248, 0.6821156442165375, 0.8699545413255692, 0.863540306687355, 1.1394546031951904, 1.364743322134018, 0.773713156580925, 0.9193959534168243, 0.8771094232797623, 1.2283921986818314, 0.9172437638044357, 0.8448733240365982]|  1.3757127523422241|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
       2|[0.2934522181749344, 0.8135595768690109, 0.6061364710330963, 0.4271750152111053, 0.4846511334180832, 0.8728765770792961, 0.5940878912806511, 0.5754378223791718, 0.5470916461199522, 0.6149893701076508, 1.0344186127185822, 0.2843026220798492, 0.5868285149335861, 0.4299661964178085, 0.9914746135473251, 2.516902893781662, 0.6045456230640411, 0.9978105425834656, 1.092083528637886, 1.345206841826439, 0.5938656181097031, 0.0881048589944839]|  1.1045566797256470|      4.00000000|[113, 16, 0, 2]                                                            | | GPS sucess | actual_k=8
       3|[-1.1418064087629318, 0.0041783303022385, 0.108330637216568, 1.1459250152111053, 0.3882043659687042, 0.8650132147595286, -0.0600606873631477, -0.2701543187722564, 0.353937117382884, 0.4484693706035614, 2.2296747267246246, -1.6647405326366425, 0.2272368222475052, -0.0951720625162125, 2.3669227212667465, 2.918194591999054, 0.7337818145751953, 1.3250176310539246, 0.1900593787431717, 1.311989963054657, -1.0197405964136124, -0.1867952197790146]|  0.7514827251434326|      8.00000000|[169, 24, 0, 3]                                                            | | GPS sucess | actual_k=8
       4|[-1.5733733028173447, 0.3657569736242294, 2.1460980474948883, 3.1197687089443207, -0.0763522684574127, 0.6006733505055308, -0.0157474391162395, 0.3914779806509614, -0.5903812367469072, -1.5199425518512726, 0.963712602853775, -5.01123520731926, -1.7320567816495895, -0.2733319699764252, 1.5417213886976242, 3.7267285585403442, -1.8430888652801514, -1.3118789792060852, 1.044479861855507, 0.4719637632369995, 3.0561728328466415, 0.5157006531953812]|  0.6658090949058533|     16.00000000|[225, 32, 0, 4]                                                            | | GPS sucess | actual_k=8
       5|[-1.5733733028173447, 0.3657569736242294, 2.1460980474948883, 3.1197687089443207, -0.0763522684574127, 0.6006733505055308, -0.0157474391162395, 0.3914779806509614, -0.5903812367469072, -1.5199425518512726, 0.963712602853775, -5.01123520731926, -1.7320567816495895, -0.2733319699764252, 1.5417213886976242, 3.7267285585403442, -1.8430888652801514, -1.3118789792060852, 1.044479861855507, 0.4719637632369995, 3.0561728328466415, 0.5157006531953812]|  0.6658090949058533|      8.00000000|[281, 40, 0, 5]                                                            |  | used linear model with 65 points | actual_k=8
       6|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|     16.00000000|[337, 48, 0, 6]                                                            | | GPS sucess | actual_k=8
       7|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|      8.00000000|[393, 56, 0, 7]                                                            |  | used linear model with 65 points | actual_k=8
       8|[-3.2284787744283676, 0.8976582735776901, -0.6135223805904388, -0.2500723898410797, 0.5526687204837799, -1.8665593536570668, -1.1727411858737469, 0.0827420735731721, 0.4265803378075361, -0.8797570168972015, 0.8009234964847565, -4.942379519343376, 0.2764607220888138, -4.4170101583004, 1.739660531282425, 2.0088186264038086, -0.8485696315765381, -0.0723323225975037, 2.655925527215004, 0.1786054968833923, 2.741853967308998, 2.27991683781147]|  0.5451909899711609|      4.00000000|[449, 64, 0, 8]                                                            |  | used linear model with 65 points | actual_k=8
       9|[-2.5072609037160873, 0.209651991724968, 0.2776108086109161, -1.6521202623844147, -0.8261888921260834, -2.094384920783341, -0.9055611602962017, -0.1194555079564452, -1.0660068709403276, -0.1814706027507782, -0.2540470063686371, -5.017719812691212, -0.0348153859376907, -4.774255096912384, 2.6651425659656525, 2.5405028462409973, -1.3738197684288025, -1.860015332698822, 3.5876804143190384, 0.9348276257514954, 3.003741666674614, 2.3356965333223343]|  0.5134409666061401|      8.00000000|[505, 72, 0, 9]                                                            | | GPS sucess | actual_k=8
      10|[-2.5072609037160873, 0.209651991724968, 0.2776108086109161, -1.6521202623844147, -0.8261888921260834, -2.094384920783341, -0.9055611602962017, -0.1194555079564452, -1.0660068709403276, -0.1814706027507782, -0.2540470063686371, -5.017719812691212, -0.0348153859376907, -4.774255096912384, 2.6651425659656525, 2.5405028462409973, -1.3738197684288025, -1.860015332698822, 3.5876804143190384, 0.9348276257514954, 3.003741666674614, 2.3356965333223343]|  0.5134409666061401|      4.00000000|[561, 80, 0, 10]                                                           |  | used linear model with 65 points | actual_k=8
