k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.25000000|[58, 8, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.12500000|[87, 12, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.06250000|[116, 16, 4, 12]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.03125000|[145, 20, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       6|[-0.0011801285436377, -0.018003923818469, -0.0118449432775378, 0.0033048547338694, -0.0019686613231897, 0.0034591008443385, 0.0006137363379821, 0.0029093320481479, -0.0070380158722401, -0.0142039833590388, -0.0004816888831556, 0.0018132124096155, -0.0100899338722229, 0.0085497563704848, 1.0067387125454843]|2108.0026855468750000|      0.06250000|[174, 24, 5, 17]                                                           | | GPS sucess | actual_k=2
       7|[-0.0011801285436377, -0.018003923818469, -0.0118449432775378, 0.0033048547338694, -0.0019686613231897, 0.0034591008443385, 0.0006137363379821, 0.0029093320481479, -0.0070380158722401, -0.0142039833590388, -0.0004816888831556, 0.0018132124096155, -0.0100899338722229, 0.0085497563704848, 1.0067387125454843]|2108.0026855468750000|      0.03125000|[202, 28, 6, 20]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       8|[-0.0011801285436377, -0.018003923818469, -0.0118449432775378, 0.0033048547338694, -0.0019686613231897, 0.0034591008443385, 0.0006137363379821, 0.0029093320481479, -0.0070380158722401, -0.0142039833590388, -0.0004816888831556, 0.0018132124096155, -0.0100899338722229, 0.0085497563704848, 1.0067387125454843]|2108.0026855468750000|      0.01562500|[231, 32, 7, 23]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       9|[-0.0019181131501682, -0.0225373581051826, -0.0117228711460484, -0.0016864507924765, -0.003402685164474, 0.0030712568550371, -0.0007381341420114, -0.003047910053283, -0.0072982931451406, -0.0170492650941014, 0.0028159730136395, -0.005275207106024, -0.0103702364722267, 0.0123330957721919, 0.9980832519941032]|2107.3671875000000000|      0.03125000|[260, 36, 7, 25]                                                           | | GPS sucess | actual_k=2
