k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9833881761878729, 1.0800376534461975, 1.3323702216148376, 0.8313803523778915, 0.7059257328510284, 1.09112948179245, 0.5263647139072418, 0.9999405213493446, 0.8682099878787994, 0.8725747466087341, 1.224927470088005, 0.6260699033737183, 0.7675614953041077, 0.8398623317480087, 1.0995870381593704, 1.0355458967387676, 0.9468490220606327, 0.6944215297698975, 0.8923411220312119, 1.0013059028424323, 1.2863977551460266, 1.0777931734919548]|  1.3878617286682129|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
       2|[0.3509433176368475, 1.0431305915117264, 0.222200334072113, 0.8563617952167988, 0.1940020024776459, 0.9470143467187881, 0.488188061863184, 0.6714074977535347, 0.7191270291805267, 0.5910797119140625, 2.0343426316976547, 0.5707202665507793, 0.3767674267292023, 0.965485692024231, 0.5351070314645767, 0.903087105602026, 1.2820299305021763, 0.7119444832205772, 1.2927019745111465, 1.0307567552663386, 1.2538801245391369, 0.4456685110926628]|  1.1772247552871704|      4.00000000|[113, 16, 0, 2]                                                            | | GPS sucess | actual_k=8
       3|[0.9592603947967291, 1.2433990091085434, -0.3520964980125427, 0.5384382493793964, -0.9986136257648468, 1.2399367839097977, 0.2427963353693485, -0.1669186583858391, 0.0039133727550507, -1.3377797603607178, 2.6225417107343674, -0.4001285918056965, 1.3021498620510101, -0.5208145380020142, 0.6112571135163307, 0.0418082140386105, 0.7158883847296238, 2.1126394495368004, 1.3064217986539006, 0.8125070468522608, 1.0560886673629284, 1.1791562959551811]|  0.9286700487136841|      8.00000000|[169, 24, 0, 3]                                                            | | GPS sucess | actual_k=8
       4|[1.0932004805654287, 1.0853611677885056, -0.9817163944244385, -0.4047019593417645, -0.7430649399757385, 0.6937706619501114, -1.5198642872273922, -2.7519630423885246, 0.1691780388355255, -1.9214354753494263, 5.13242344558239, -5.373152483254671, 2.278763860464096, -0.0971567034721375, 2.800821579992771, 1.5789687298238277, -1.1146124564111233, 1.9097378477454185, -0.757283884100616, 0.9701096103526652, -0.753334779292345, 0.9763752445578575]|  0.7103103399276733|     16.00000000|[225, 32, 0, 4]                                                            | | GPS sucess | actual_k=8
       5|[1.0932004805654287, 1.0853611677885056, -0.9817163944244385, -0.4047019593417645, -0.7430649399757385, 0.6937706619501114, -1.5198642872273922, -2.7519630423885246, 0.1691780388355255, -1.9214354753494263, 5.13242344558239, -5.373152483254671, 2.278763860464096, -0.0971567034721375, 2.800821579992771, 1.5789687298238277, -1.1146124564111233, 1.9097378477454185, -0.757283884100616, 0.9701096103526652, -0.753334779292345, 0.9763752445578575]|  0.7103103399276733|      8.00000000|[281, 40, 0, 5]                                                            |  | used linear model with 65 points | actual_k=8
       6|[0.7968281265348196, -3.05398590862751, -0.1956199407577515, -1.0565457455813885, 0.2518467307090759, 0.606128066778183, -2.083944048732519, -2.1514277688365837, -0.3001338839530945, -1.0359237790107727, 4.399027809500694, -7.529745567589998, 3.8997521102428436, 1.0535529255867004, 2.7550205178558826, -0.9420154429972172, -1.2397870682179928, 0.7472360357642174, -4.91208382230252, 0.09633698919788, -0.6414701230823994, 0.6461911723017693]|  0.6209645867347717|     16.00000000|[337, 48, 0, 6]                                                            | | GPS sucess | actual_k=8
       7|[0.7968281265348196, -3.05398590862751, -0.1956199407577515, -1.0565457455813885, 0.2518467307090759, 0.606128066778183, -2.083944048732519, -2.1514277688365837, -0.3001338839530945, -1.0359237790107727, 4.399027809500694, -7.529745567589998, 3.8997521102428436, 1.0535529255867004, 2.7550205178558826, -0.9420154429972172, -1.2397870682179928, 0.7472360357642174, -4.91208382230252, 0.09633698919788, -0.6414701230823994, 0.6461911723017693]|  0.6209645867347717|      8.00000000|[393, 56, 0, 7]                                                            |  | used linear model with 65 points | actual_k=8
       8|[1.2882053311914206, -2.8063896894454956, -1.571484088897705, 0.2610530741512775, 0.0638489276170731, 0.8658909797668457, -0.5000089071691036, -1.968100928435888, -1.009070336818695, 0.5753458142280579, 1.986307367682457, -6.1096776612102985, -1.2625046074390411, 2.499723255634308, 1.5465945191681385, 0.0410663746297359, -1.9618113301694393, 0.5829086527228355, -6.682433444075286, -0.5529625727795064, 2.0831840746104717, -0.0553847029805183]|  0.5708618164062500|     16.00000000|[449, 64, 0, 8]                                                            | | GPS sucess | actual_k=8
       9|[1.2882053311914206, -2.8063896894454956, -1.571484088897705, 0.2610530741512775, 0.0638489276170731, 0.8658909797668457, -0.5000089071691036, -1.968100928435888, -1.009070336818695, 0.5753458142280579, 1.986307367682457, -6.1096776612102985, -1.2625046074390411, 2.499723255634308, 1.5465945191681385, 0.0410663746297359, -1.9618113301694393, 0.5829086527228355, -6.682433444075286, -0.5529625727795064, 2.0831840746104717, -0.0553847029805183]|  0.5708618164062500|      8.00000000|[505, 72, 0, 9]                                                            |  | used linear model with 65 points | actual_k=8
      10|[1.2882053311914206, -2.8063896894454956, -1.571484088897705, 0.2610530741512775, 0.0638489276170731, 0.8658909797668457, -0.5000089071691036, -1.968100928435888, -1.009070336818695, 0.5753458142280579, 1.986307367682457, -6.1096776612102985, -1.2625046074390411, 2.499723255634308, 1.5465945191681385, 0.0410663746297359, -1.9618113301694393, 0.5829086527228355, -6.682433444075286, -0.5529625727795064, 2.0831840746104717, -0.0553847029805183]|  0.5708618164062500|      4.00000000|[561, 80, 0, 10]                                                           |  | used linear model with 65 points | actual_k=8
      11|[0.4895168002694845, -1.6287671327590942, -0.4228856563568115, -0.9523402564227581, -0.4765801876783371, -0.6276369094848633, -0.5256635211408138, -2.63481392777976, -0.7770150452852249, 1.073430359363556, 2.277810588479042, -6.322611723095179, 0.2273666560649872, 2.5508487559854984, 1.721974391490221, -0.127396035939455, -2.9010888002812862, 0.0483542904257774, -6.181529778055847, -1.019403429236263, 3.7077874653041363, 0.585628978908062]|  0.5114833712577820|      8.00000000|[617, 88, 0, 11]                                                           | | GPS sucess | actual_k=8
      12|[-0.8149592224508524, -1.5140904560685158, -1.618479609489441, -3.015443455427885, 0.0804350525140762, -2.993344306945801, -0.5876346752047539, -0.487446927199926, -3.9324281960725784, 1.6642583012580872, 0.1085190922021866, -5.299389753490686, 3.4079792201519012, 1.7669371701776981, 2.4750937409698963, 0.2869791798293591, -4.4170794151723385, -1.4310984387993813, -5.175046223215759, -0.140034110751003, 1.5191049091517925, -0.8227344825863838]|  0.4963961541652679|     16.00000000|[673, 96, 0, 12]                                                           | | GPS sucess | actual_k=8
      13|[-4.307601863518357, -2.0253101363778114, -2.1194458603858948, 0.1395047791302204, -2.437951311469078, -0.7666010856628418, -2.8491316959261894, -3.689072035918798, -2.298185780644417, -0.8022701144218445, 0.1472107730805874, -6.087143931537867, -1.923136979341507, 1.481630090624094, 2.2660652734339237, 2.2547262720763683, -5.919706668704748, -8.6003994718194, -8.12452198844403, -1.7429988696239889, -5.790832091122866, 3.144090287387371]|  0.4668788313865662|     32.00000000|[729, 104, 0, 13]                                                          | | GPS sucess | actual_k=8
      14|[-4.307601863518357, -2.0253101363778114, -2.1194458603858948, 0.1395047791302204, -2.437951311469078, -0.7666010856628418, -2.8491316959261894, -3.689072035918798, -2.298185780644417, -0.8022701144218445, 0.1472107730805874, -6.087143931537867, -1.923136979341507, 1.481630090624094, 2.2660652734339237, 2.2547262720763683, -5.919706668704748, -8.6003994718194, -8.12452198844403, -1.7429988696239889, -5.790832091122866, 3.144090287387371]|  0.4668788313865662|     16.00000000|[785, 112, 0, 14]                                                          |  | used linear model with 65 points | actual_k=8
