k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     | 24.1999999999999957|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1678751081228256, 1.2853409051895142]                                       |  5.3173427581787109|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-1.1678751081228256, 1.2853409051895142]                                       |  5.3173427581787109|      1.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[-0.8838887184858322, 0.8877304792404175]                                       |  4.6826486587524414|      2.00000000|[14, 0, 1, 4]                                                              | | GPS sucess | actual_k=0
       4|[-0.8838887184858322, 0.8877304792404175]                                       |  4.6826486587524414|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[-0.8838887184858322, 0.8877304792404175]                                       |  4.6826486587524414|      0.50000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[-0.9278710007667541, 0.856402225792408]                                        |  3.7187500000000000|      1.00000000|[28, 0, 3, 9]                                                              | | GPS sucess | actual_k=0
       7|[-0.9278710007667541, 0.856402225792408]                                        |  3.7187500000000000|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[-0.9278710007667541, 0.856402225792408]                                        |  3.7187500000000000|      0.25000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[-0.9278710007667541, 0.856402225792408]                                        |  3.7187500000000000|      0.12500000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[-0.9145829005166888, 0.8431394193321466]                                       |  3.6700866222381592|      0.25000000|[47, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[-0.9145829005166888, 0.8431394193321466]                                       |  3.6700866222381592|      0.12500000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[-0.8787716588005423, 0.7420071680098772]                                       |  3.6211831569671631|      0.25000000|[56, 0, 7, 19]                                                             | | GPS sucess | actual_k=0
      13|[-0.8787716588005423, 0.7420071680098772]                                       |  3.6211831569671631|      0.12500000|[60, 0, 8, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
