k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 1.0]                                                                      |217.3621226801203932|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.8335956782102585, 0.7575888484716415]                                        |181.2604064941406250|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[1.3133619278669357, 0.890129491686821]                                         |121.2872619628906250|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[1.3133619278669357, 0.890129491686821]                                         |121.2872619628906250|      2.00000000|[13, 0, 1, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[1.3133619278669357, 0.890129491686821]                                         |121.2872619628906250|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[1.1553581761380372, -0.0973090200391459]                                       | 86.8336201133633381|      2.00000000|[23, 0, 3, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       6|[1.1553581761380372, -0.0973090200391459]                                       | 86.8336201133633381|      1.00000000|[28, 0, 4, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.4979896949788269, 0.1405060471329046]                                        | 70.0717773437500000|      2.00000000|[33, 0, 4, 11]                                                             | | GPS sucess | actual_k=0
       8|[0.4979896949788269, 0.1405060471329046]                                        | 70.0717773437500000|      1.00000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[0.1238475548287568, 0.2782199413809133]                                        | 32.3477401733398438|      2.00000000|[42, 0, 5, 14]                                                             | | GPS sucess | actual_k=0
      10|[0.1238475548287568, 0.2782199413809133]                                        | 32.3477401733398438|      1.00000000|[46, 0, 6, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.1238475548287568, 0.2782199413809133]                                        | 32.3477401733398438|      0.50000000|[51, 0, 7, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[0.1238475548287568, 0.2782199413809133]                                        | 32.3477401733398438|      0.25000000|[56, 0, 8, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
