k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-12.0, 10.0]                                                                   |100.9885487881180239|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-11.992569085210562, 10.750951170921326]                                       |100.9884643554687500|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[-10.646399732679129, 9.516608953475952]                                        |100.9834060668945312|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[-8.656277414411306, 6.7139997482299805]                                        |100.9679031372070312|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[-3.8249466381967068, 6.904718637466431]                                        | 99.3109130859375000|     16.00000000|[17, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       5|[-3.8249466381967068, 6.904718637466431]                                        | 99.3109130859375000|      8.00000000|[21, 0, 0, 5]                                                              |  | used linear model with 5 points | actual_k=0
       6|[-2.334565158933401, 0.0997822284698486]                                        | 97.5421752929687500|     16.00000000|[25, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       7|[-3.3341044150292873, 8.026346445083618]                                        | 91.4685516357421875|     32.00000000|[29, 0, 0, 7]                                                              | | GPS sucess | actual_k=0
       8|[-3.3341044150292873, 8.026346445083618]                                        | 91.4685516357421875|     16.00000000|[33, 0, 0, 8]                                                              |  | used linear model with 5 points | actual_k=0
       9|[-3.3341044150292873, 8.026346445083618]                                        | 91.4685516357421875|      8.00000000|[37, 0, 0, 9]                                                              |  | used linear model with 5 points | actual_k=0
      10|[-3.3341044150292873, 8.026346445083618]                                        | 91.4685516357421875|      4.00000000|[41, 0, 0, 10]                                                             |  | used linear model with 5 points | actual_k=0
      11|[-2.2672047343345536, 4.171255645720589]                                        | 49.3383547460021177|      8.00000000|[45, 0, 1, 12]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
      12|[-2.2672047343345536, 4.171255645720589]                                        | 49.3383547460021177|      4.00000000|[50, 0, 2, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[-2.0281701412292374, 3.6173583244963767]                                       | 20.6532783508300781|      8.00000000|[55, 0, 2, 15]                                                             | | GPS sucess | actual_k=0
      14|[-2.0281701412292374, 3.6173583244963767]                                       | 20.6532783508300781|      4.00000000|[59, 0, 3, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      15|[-2.0281701412292374, 3.6173583244963767]                                       | 20.6532783508300781|      2.00000000|[64, 0, 4, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      16|[-2.0281701412292374, 3.6173583244963767]                                       | 20.6532783508300781|      1.00000000|[69, 0, 5, 21]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
