k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647177934647, 1.1034224778413773, 1.1868470013141632, 0.6918935179710388, 0.8994680494070053, 0.8061300367116928, 0.925543837249279, 0.5652575492858887, 0.9842645060271025, 0.6621399521827698, 0.7686031758785248, 0.6821156442165375, 0.8699545413255692, 0.863540306687355, 1.1394546031951904, 1.364743322134018, 0.773713156580925, 0.9193959534168243, 0.8771094232797623, 1.2283921986818314, 0.9172437638044357, 0.8448733240365982]|  1.3757127523422241|      2.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
       2|[1.3151767700910568, 0.7344137281179428, 0.2538611590862274, 0.6369437165558338, 0.6125845462083817, 0.5029997378587723, 0.5386713370680809, 0.3862864971160889, 0.5559108387678862, 1.2012487053871155, 1.0733832716941833, -0.0631607472896576, 1.083988979458809, 1.0386562943458557, 1.4346294701099396, 1.60742549598217, 0.5623440891504288, 0.6379871368408203, 1.767482116818428, 1.6754519194364548, 0.7503873705863953, 0.8464571862714365]|  1.1160535812377930|      4.00000000|[65, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[0.3345152586698532, -0.3202589899301529, 0.0303693115711212, 1.0356300957500935, 1.0895055383443832, -0.0642430633306503, 1.4373182281851768, -0.4057504534721375, -0.4619582761079073, 0.4394237995147705, 1.1606254577636719, -2.299473613500595, 0.8932364284992218, 1.1178123205900192, 1.016822338104248, 1.2375409752130508, 1.7764867693185806, 0.2759954035282135, 2.8990928679704666, 0.9063923209905624, -0.2773891091346741, 1.3158056169049814]|  0.7614849805831909|      8.00000000|[97, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[0.9315954893827438, -3.001028433442116, -1.920011729001999, 0.8490116186439991, -1.3682660013437271, -0.1314402893185616, 0.1358540281653404, 0.256083071231842, -0.7090889681130648, -1.941711664199829, -0.9546923637390137, -2.637221872806549, 2.401934891939163, 0.1875743120908737, 1.2888420522212982, 0.5216592699289322, 0.2608705908060074, 1.3907900154590607, 3.2064490765333176, -0.8821669965982437, 1.7772998213768005, -3.0817654699785635]|  0.6965377926826477|     16.00000000|[129, 0, 0, 8]                                                             | | GPS sucess | actual_k=0
       5|[0.9315954893827438, -3.001028433442116, -1.920011729001999, 0.8490116186439991, -1.3682660013437271, -0.1314402893185616, 0.1358540281653404, 0.256083071231842, -0.7090889681130648, -1.941711664199829, -0.9546923637390137, -2.637221872806549, 2.401934891939163, 0.1875743120908737, 1.2888420522212982, 0.5216592699289322, 0.2608705908060074, 1.3907900154590607, 3.2064490765333176, -0.8821669965982437, 1.7772998213768005, -3.0817654699785635]|  0.6965377926826477|      8.00000000|[161, 0, 0, 10]                                                            |  | used linear model with 33 points | actual_k=0
       6|[-0.6167026311159134, -4.899097576737404, -0.0893438756465912, 0.3711111731827259, 0.1062018722295761, 0.9606929942965508, -0.9397178664803505, -0.6552796363830566, -0.5154255051165819, -1.3791672587394714, 0.1211287975311279, -2.0790751576423645, -1.3691780269145966, 1.2224150151014328, 0.8021566867828369, 0.8556933552026749, 0.1239311695098877, 3.0114515125751495, 2.8180203586816788, 3.0716460794210434, -1.4923208355903625, -1.505888041923754]|  0.6808567643165588|     16.00000000|[193, 0, 0, 12]                                                            | | GPS sucess | actual_k=0
       7|[-0.6167026311159134, -4.899097576737404, -0.0893438756465912, 0.3711111731827259, 0.1062018722295761, 0.9606929942965508, -0.9397178664803505, -0.6552796363830566, -0.5154255051165819, -1.3791672587394714, 0.1211287975311279, -2.0790751576423645, -1.3691780269145966, 1.2224150151014328, 0.8021566867828369, 0.8556933552026749, 0.1239311695098877, 3.0114515125751495, 2.8180203586816788, 3.0716460794210434, -1.4923208355903625, -1.505888041923754]|  0.6808567643165588|      8.00000000|[225, 0, 0, 14]                                                            |  | used linear model with 33 points | actual_k=0
       8|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|     16.00000000|[257, 0, 0, 16]                                                            | | GPS sucess | actual_k=0
       9|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|      8.00000000|[289, 0, 0, 18]                                                            |  | used linear model with 33 points | actual_k=0
      10|[-2.068046286702156, -1.7654227167367935, -0.7399360835552216, 1.3486454673111439, 0.8075097650289536, 0.7525982186198235, -1.5490285530686378, -0.7578708305954933, -0.6524395812302828, 0.1526841521263123, 0.0310248285531998, -4.687359631061554, 2.484921008348465, 1.6846752017736435, 1.9610306024551392, 0.8449434312060475, -0.7064668536186218, -0.556913822889328, 0.8945937305688858, 2.2596359699964523, 1.0337969660758972, -1.3402172893984243]|  0.5334780216217041|      4.00000000|[321, 0, 0, 20]                                                            |  | used linear model with 33 points | actual_k=0
      11|[-1.3923057466745377, -1.0382504016160965, -1.9987019002437592, 0.2994345612823963, 1.0060389190912247, 0.2216392681002617, 0.1299595460295677, -0.6820937246084213, -2.0261847842484713, -0.2715261876583099, 0.2018514275550842, -5.949964940547943, 3.617821365594864, 1.2406559139490128, 2.8824836015701294, 0.5415499778464437, -0.510460615158081, -0.727127730846405, 0.1901734620332718, 3.402795121073723, 1.9958017468452454, -0.8157176942331716]|  0.4759604036808014|      8.00000000|[353, 0, 0, 22]                                                            | | GPS sucess | actual_k=0
      12|[-1.3923057466745377, -1.0382504016160965, -1.9987019002437592, 0.2994345612823963, 1.0060389190912247, 0.2216392681002617, 0.1299595460295677, -0.6820937246084213, -2.0261847842484713, -0.2715261876583099, 0.2018514275550842, -5.949964940547943, 3.617821365594864, 1.2406559139490128, 2.8824836015701294, 0.5415499778464437, -0.510460615158081, -0.727127730846405, 0.1901734620332718, 3.402795121073723, 1.9958017468452454, -0.8157176942331716]|  0.4759604036808014|      4.00000000|[385, 0, 0, 24]                                                            |  | used linear model with 33 points | actual_k=0
      13|[-1.7455796152353287, -1.3421799689531326, -1.8012940138578415, 0.1844671554863453, 0.262012854218483, -0.4246199801564217, -1.3439710512757301, -2.7195674031972885, -1.1403781045228243, -0.1962390244007111, -0.2621113061904907, -5.837978966534138, 3.388176366686821, 1.425612986087799, 2.377794563770294, 0.0232529016211629, -0.6774262487888336, -1.5709425210952759, -0.4295817464590073, 5.686857506632805, 2.6381348967552185, -1.0474468589527532]|  0.4603919088840485|      8.00000000|[417, 0, 0, 26]                                                            | | GPS sucess | actual_k=0
      14|[-1.7455796152353287, -1.3421799689531326, -1.8012940138578415, 0.1844671554863453, 0.262012854218483, -0.4246199801564217, -1.3439710512757301, -2.7195674031972885, -1.1403781045228243, -0.1962390244007111, -0.2621113061904907, -5.837978966534138, 3.388176366686821, 1.425612986087799, 2.377794563770294, 0.0232529016211629, -0.6774262487888336, -1.5709425210952759, -0.4295817464590073, 5.686857506632805, 2.6381348967552185, -1.0474468589527532]|  0.4603919088840485|      4.00000000|[449, 0, 0, 28]                                                            |  | used linear model with 33 points | actual_k=0
      15|[-1.7455796152353287, -1.3421799689531326, -1.8012940138578415, 0.1844671554863453, 0.262012854218483, -0.4246199801564217, -1.3439710512757301, -2.7195674031972885, -1.1403781045228243, -0.1962390244007111, -0.2621113061904907, -5.837978966534138, 3.388176366686821, 1.425612986087799, 2.377794563770294, 0.0232529016211629, -0.6774262487888336, -1.5709425210952759, -0.4295817464590073, 5.686857506632805, 2.6381348967552185, -1.0474468589527532]|  0.4603919088840485|      2.00000000|[481, 0, 0, 30]                                                            |  | used linear model with 33 points | actual_k=0
      16|[-1.1447858959436417, -1.2663928419351578, -1.789016081020236, 0.6793784685432911, 0.5504320412874222, -1.0390845611691475, -1.3222602605819702, -2.259120300412178, -0.9980695117264986, -0.3848339021205902, 0.5927141904830933, -5.3170702531933784, 3.010367229580879, 1.031658947467804, 2.5896687358617783, -0.0936203254386783, -1.1888300478458405, -1.6765502914786339, -0.0388940423727036, 5.386577799916267, 1.7619509100914001, -1.1793881178600714]|  0.4547925889492035|      4.00000000|[513, 0, 0, 32]                                                            | | GPS sucess | actual_k=0
      17|[-0.7000971585512161, -0.0732940584421158, -2.390051020309329, -0.1745088510215282, -0.0064958781003952, -1.891743190586567, -0.2413146495819092, -3.3950331956148148, -0.687727140262723, -0.3284726999700069, 0.4146460294723511, -5.248454138636589, 3.447499707341194, -0.4492672085762024, 3.4243409484624863, -0.7131247175857425, -0.6311682164669037, -2.0681715831160545, -1.0207252353429794, 4.154947474598885, 0.3022412657737732, -0.1230467081768438]|  0.4364347755908966|      8.00000000|[545, 0, 0, 34]                                                            | | GPS sucess | actual_k=0
      18|[-0.7000971585512161, -0.0732940584421158, -2.390051020309329, -0.1745088510215282, -0.0064958781003952, -1.891743190586567, -0.2413146495819092, -3.3950331956148148, -0.687727140262723, -0.3284726999700069, 0.4146460294723511, -5.248454138636589, 3.447499707341194, -0.4492672085762024, 3.4243409484624863, -0.7131247175857425, -0.6311682164669037, -2.0681715831160545, -1.0207252353429794, 4.154947474598885, 0.3022412657737732, -0.1230467081768438]|  0.4364347755908966|      4.00000000|[577, 0, 0, 36]                                                            |  | used linear model with 33 points | actual_k=0
      19|[-0.7000971585512161, -0.0732940584421158, -2.390051020309329, -0.1745088510215282, -0.0064958781003952, -1.891743190586567, -0.2413146495819092, -3.3950331956148148, -0.687727140262723, -0.3284726999700069, 0.4146460294723511, -5.248454138636589, 3.447499707341194, -0.4492672085762024, 3.4243409484624863, -0.7131247175857425, -0.6311682164669037, -2.0681715831160545, -1.0207252353429794, 4.154947474598885, 0.3022412657737732, -0.1230467081768438]|  0.4364347755908966|      2.00000000|[609, 0, 0, 38]                                                            |  | used linear model with 33 points | actual_k=0
      20|[-0.1534986644983292, -0.4956338554620743, -1.924939228221774, -0.2579935826361179, 0.1523615121841431, -1.2895338609814644, -0.3104561045765877, -4.048790231347084, -0.0795116890221834, -0.9036518596112728, 0.159727931022644, -5.044893532991409, 3.1329477578401566, -0.21721051633358, 3.2104523926973343, -0.679007968865335, -0.6545188445597887, -2.9135816916823387, -1.7067491263151169, 3.7324990183115005, 0.3849627748131752, -0.4414953709347174]|  0.4215762317180634|      4.00000000|[641, 0, 0, 40]                                                            | | GPS sucess | actual_k=0
      21|[-0.1534986644983292, -0.4956338554620743, -1.924939228221774, -0.2579935826361179, 0.1523615121841431, -1.2895338609814644, -0.3104561045765877, -4.048790231347084, -0.0795116890221834, -0.9036518596112728, 0.159727931022644, -5.044893532991409, 3.1329477578401566, -0.21721051633358, 3.2104523926973343, -0.679007968865335, -0.6545188445597887, -2.9135816916823387, -1.7067491263151169, 3.7324990183115005, 0.3849627748131752, -0.4414953709347174]|  0.4215762317180634|      2.00000000|[673, 0, 0, 42]                                                            |  | used linear model with 33 points | actual_k=0
      22|[-0.6608750373125076, -0.5587890073657036, -2.0354464557021856, -0.2182494923472404, 0.1552859696093947, -1.8574576452374458, -0.9783980920910835, -3.3500049859285355, -0.3782920110970736, -1.2968597672879696, 0.2039689533412457, -5.682407945394516, 3.3390901535749435, -0.175268080085516, 3.0258787870407104, 0.2475025439634919, -0.5483600292354822, -3.072789840400219, -1.1907148212194443, 3.8078071027994156, 0.9196407571434975, 0.0917302846210077]|  0.4195298254489899|      4.00000000|[705, 0, 0, 44]                                                            | | GPS sucess | actual_k=0
      23|[-0.6608750373125076, -0.5587890073657036, -2.0354464557021856, -0.2182494923472404, 0.1552859696093947, -1.8574576452374458, -0.9783980920910835, -3.3500049859285355, -0.3782920110970736, -1.2968597672879696, 0.2039689533412457, -5.682407945394516, 3.3390901535749435, -0.175268080085516, 3.0258787870407104, 0.2475025439634919, -0.5483600292354822, -3.072789840400219, -1.1907148212194443, 3.8078071027994156, 0.9196407571434975, 0.0917302846210077]|  0.4195298254489899|      2.00000000|[737, 0, 0, 46]                                                            |  | used linear model with 33 points | actual_k=0
      24|[-0.5399426817893982, -1.25647883862257, -2.356919577345252, 0.0312782302498817, -0.2384494689758867, -1.5433007553219795, -0.4844652488827705, -2.619145706295967, -0.5145144630223513, -1.6278313361108303, -0.0167828537523746, -5.504337772727013, 3.370379962027073, 0.1177936531603336, 3.621561110019684, -0.1300262426957488, -1.280045846477151, -3.412649653851986, -0.7447902709245682, 3.4833042472600937, 0.1785002127289772, 0.1555315285222605]|  0.4131059646606445|      4.00000000|[769, 0, 0, 48]                                                            | | GPS sucess | actual_k=0
      25|[-0.5399426817893982, -1.25647883862257, -2.356919577345252, 0.0312782302498817, -0.2384494689758867, -1.5433007553219795, -0.4844652488827705, -2.619145706295967, -0.5145144630223513, -1.6278313361108303, -0.0167828537523746, -5.504337772727013, 3.370379962027073, 0.1177936531603336, 3.621561110019684, -0.1300262426957488, -1.280045846477151, -3.412649653851986, -0.7447902709245682, 3.4833042472600937, 0.1785002127289772, 0.1555315285222605]|  0.4131059646606445|      2.00000000|[801, 0, 0, 50]                                                            |  | used linear model with 33 points | actual_k=0
      26|[-0.5732612051069736, -0.8982502445578575, -1.5827838685363531, 0.1071464866399765, -0.0355470476206392, -1.5649653356522322, -0.2984024211764336, -2.6652433462440968, 0.020470542833209, -0.8886353336274624, -0.3100324608385563, -5.903510496020317, 2.4886269345879555, 0.3807630874216557, 3.446131721138954, 0.6041325116530061, -1.173781493678689, -3.992284916341305, -0.7609206270426512, 3.44693136587739, 0.6728269532322884, -0.1600098580820486]|  0.4056392014026642|      4.00000000|[833, 0, 0, 52]                                                            | | GPS sucess | actual_k=0
      27|[-0.5732612051069736, -0.8982502445578575, -1.5827838685363531, 0.1071464866399765, -0.0355470476206392, -1.5649653356522322, -0.2984024211764336, -2.6652433462440968, 0.020470542833209, -0.8886353336274624, -0.3100324608385563, -5.903510496020317, 2.4886269345879555, 0.3807630874216557, 3.446131721138954, 0.6041325116530061, -1.173781493678689, -3.992284916341305, -0.7609206270426512, 3.44693136587739, 0.6728269532322884, -0.1600098580820486]|  0.4056392014026642|      2.00000000|[865, 0, 0, 54]                                                            |  | used linear model with 33 points | actual_k=0
      28|[-0.8165157325565815, -1.4792356714606285, -1.7153861578553915, 0.0708773471415043, -0.288686036830768, -1.6833184715360403, -0.3672481775283813, -1.7944120950996876, 0.0292742131277919, -0.3884668312966824, -0.0972804613411427, -5.519264683127403, 2.172319807112217, 0.1170167662203312, 4.029283657670021, 0.4291538381949067, -1.2470417711883783, -4.436275623738766, -1.6139240693300962, 2.6742937602102757, 0.7949142977595329, 0.3066559463040903]|  0.3907544612884521|      4.00000000|[897, 0, 0, 56]                                                            | | GPS sucess | actual_k=0
      29|[-0.8165157325565815, -1.4792356714606285, -1.7153861578553915, 0.0708773471415043, -0.288686036830768, -1.6833184715360403, -0.3672481775283813, -1.7944120950996876, 0.0292742131277919, -0.3884668312966824, -0.0972804613411427, -5.519264683127403, 2.172319807112217, 0.1170167662203312, 4.029283657670021, 0.4291538381949067, -1.2470417711883783, -4.436275623738766, -1.6139240693300962, 2.6742937602102757, 0.7949142977595329, 0.3066559463040903]|  0.3907544612884521|      2.00000000|[929, 0, 0, 58]                                                            |  | used linear model with 33 points | actual_k=0
      30|[-0.8165157325565815, -1.4792356714606285, -1.7153861578553915, 0.0708773471415043, -0.288686036830768, -1.6833184715360403, -0.3672481775283813, -1.7944120950996876, 0.0292742131277919, -0.3884668312966824, -0.0972804613411427, -5.519264683127403, 2.172319807112217, 0.1170167662203312, 4.029283657670021, 0.4291538381949067, -1.2470417711883783, -4.436275623738766, -1.6139240693300962, 2.6742937602102757, 0.7949142977595329, 0.3066559463040903]|  0.3907544612884521|      1.00000000|[961, 0, 0, 60]                                                            |  | used linear model with 33 points | actual_k=0
