k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2448352724313736, 0.3872537612915039, 0.2828100621700287, 0.3712550103664398, 0.1224735453724861, 0.0393442288041115, 0.2516691982746124, 0.1572694182395935, 0.2128448784351349, -0.3235227763652802, 0.1371797770261765, -0.1368472427129745, -0.1620981246232986, -0.1951719522476196, -0.0334464311599731, 0.0809113159775734, -0.1140742301940918, -0.1133063137531281, -0.1925361305475235, -0.3300361931324005, 0.0446071177721024, 0.1031841635704041]| 13.9634017944335938|      2.00000000|[263, 17, 0, 18]                                                           | | GPS sucess | actual_k=1
       2|[0.9512174278497696, 0.5535336434841156, -0.4025979936122894, 1.4005930125713348, 0.120339784771204, -0.0042888931930065, 0.604471743106842, 0.426056832075119, 0.370538592338562, -0.6412269473075867, 0.0879211015999317, -0.2487645894289017, 0.0763009488582611, -0.2915006056427956, -0.0084783583879471, 0.0556914787739515, -0.4230048656463623, 0.1612802147865295, 0.2408167272806168, -0.2055052444338799, 0.4548321217298508, -0.0863606780767441]| 12.4584178924560547|      4.00000000|[525, 34, 0, 36]                                                           | | GPS sucess | actual_k=1
       3|[0.8665188550949097, 0.8495217561721802, 1.4260129034519196, 2.149785429239273, -1.3218221329152584, 0.3161007948219776, 2.06298166513443, -0.0460137128829956, 0.6591260135173798, -0.7472214475274086, 1.1248198337852955, 0.2508897334337234, -0.1532098203897476, -0.9274390116333961, 0.7797480076551437, -0.2718414086848497, 0.9414538145065308, -0.0078191608190536, 0.6480065137147903, -0.4077361449599266, -0.1096002012491226, -0.0537087954580784]| 12.1436758041381836|      8.00000000|[787, 51, 0, 54]                                                           | | GPS sucess | actual_k=1
       4|[-1.1449223756790161, 0.1433013081550598, 2.4993670284748077, 3.634918361902237, -0.0309768579900265, -1.1315998248755932, 2.6464697122573853, -0.574608325958252, 1.6613092124462128, -3.4382076039910316, 0.5967681594192982, 1.4321435242891312, -2.8949581533670425, 0.6705820187926292, 3.3235266655683517, -0.3155936915427446, 1.2502016425132751, 0.6116959005594254, 1.2055044919252396, -0.7712365314364433, 1.2962524741888046, -3.4318964518606663]| 12.1380376815795898|     16.00000000|[1048, 69, 0, 72]                                                          | | GPS sucess | actual_k=1
       5|[-4.214849591255188, -1.14639812707901, 1.421512395143509, 6.401014715433121, -2.884298410266638, 0.5954281874001026, 2.0844825506210327, 2.5532243251800537, 1.0062603652477264, 2.6075496897101402, 0.0371321029961109, 0.9278251081705093, -5.953675642609596, 0.527018778026104, -4.364892199635506, -2.474330874159932, 4.0705618262290955, -2.6382356733083725, -3.5047454088926315, -3.7482484504580498, 4.973136410117149, -4.4720169343054295]| 12.1330709457397461|     32.00000000|[1310, 86, 0, 90]                                                          | | GPS sucess | actual_k=1
       6|[-7.801685214042664, -15.004973948001862, -6.724111765623093, 11.346235662698746, 9.97825900092721, -1.0319872312247753, 1.4468870162963867, 4.7072813510894775, 1.972991794347763, 3.3370571956038475, -5.5183521918952465, 3.263175144791603, 1.9002505391836166, 2.986486427485943, -15.19095154106617, 0.8786859791725874, 8.194616258144379, 2.8749903589487076, 3.9819589406251907, 4.225424416363239, -3.989557757973671, -3.2050287760794163]| 12.1156644821166992|     64.00000000|[1571, 104, 0, 108]                                                        | | GPS sucess | actual_k=1
       7|[-7.801685214042664, -15.004973948001862, -6.724111765623093, 11.346235662698746, 9.97825900092721, -1.0319872312247753, 1.4468870162963867, 4.7072813510894775, 1.972991794347763, 3.3370571956038475, -5.5183521918952465, 3.263175144791603, 1.9002505391836166, 2.986486427485943, -15.19095154106617, 0.8786859791725874, 8.194616258144379, 2.8749903589487076, 3.9819589406251907, 4.225424416363239, -3.989557757973671, -3.2050287760794163]| 12.1156644821166992|     32.00000000|[1833, 121, 0, 126]                                                        |  | used quadratic model with 280 points | actual_k=1
       8|[-16.658879160881042, -10.00807386636734, 2.8425386250019073, 16.320030122995377, 8.018058214336634, -1.1657001338899136, 15.507226943969727, 4.360798180103302, -6.502251774072647, 3.501468501985073, 5.638267833739519, -0.792038306593895, 2.32820962369442, 9.52307366579771, -23.619273379445076, -3.7174133975058794, 16.94995015859604, -4.17012320458889, 3.776803031563759, 5.177158184349537, -6.212746635079384, -12.24044156447053]| 12.0951175689697266|     64.00000000|[2095, 138, 0, 144]                                                        | | GPS sucess | actual_k=1
       9|[-15.510131359100342, -41.036926329135895, 17.49404314160347, 15.163988500833511, 13.59398165717721, -0.66358208283782, 2.464223861694336, 17.854324638843536, 12.500208705663681, -3.565470851957798, 10.4624069519341, 6.948356285691261, -5.901119485497475, 28.677042476832867, -29.346250250935555, 23.493840722367167, 12.929752767086029, -5.032990679144859, 17.889625564217567, 12.297944374382496, -13.358318820595741, -23.422842267900705]| 12.0776004791259766|    128.00000000|[2357, 155, 0, 162]                                                        | | GPS sucess | actual_k=1
      10|[-15.510131359100342, -41.036926329135895, 17.49404314160347, 15.163988500833511, 13.59398165717721, -0.66358208283782, 2.464223861694336, 17.854324638843536, 12.500208705663681, -3.565470851957798, 10.4624069519341, 6.948356285691261, -5.901119485497475, 28.677042476832867, -29.346250250935555, 23.493840722367167, 12.929752767086029, -5.032990679144859, 17.889625564217567, 12.297944374382496, -13.358318820595741, -23.422842267900705]| 12.0776004791259766|     64.00000000|[2619, 172, 0, 180]                                                        |  | used quadratic model with 280 points | actual_k=1
      11|[-31.222755908966064, -46.679843962192535, 14.410321742296219, 28.025677114725113, 36.772723112255335, 14.306601289659739, -6.993133544921875, 17.412695825099945, -3.5392047464847565, 7.123822055757046, 19.19183238223195, 7.060182452201843, -3.2565484195947647, 29.169581554830074, -44.99368925392628, 21.521582512184978, 0.3674015402793884, 15.027664914727211, 25.399956241250038, 0.3044875338673592, 10.07270573079586, -46.33331323042512]| 12.0468273162841797|    128.00000000|[2881, 189, 0, 198]                                                        | | GPS sucess | actual_k=1
