k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7337294220924377, 0.8331093192100525, 1.0346278734505177, 0.7847706377506256, 1.1636468172073364, 0.9165835231542587, 1.1611715406179428, 0.880596898496151, 1.0809602811932564, 1.014937431551516, 1.1115553751587868, 0.5595269203186035, 1.2915508449077606, 1.1347666084766388, 1.0877358987927437, 0.9677399732172489, 1.1732937693595886, 0.6940705478191376, 0.6675773561000824, 0.7470285296440125, 0.6381467878818512, 1.1372788399457932]|  1.3974525928497314|      2.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
       2|[0.6389351189136505, 0.6968705654144287, 1.339561928063631, 1.0211687982082367, 1.1089664660394192, 0.5545178204774857, 1.212834682315588, 0.6065043434500694, 0.2020379975438118, 0.8267639884725213, 1.338230438530445, 0.2145112156867981, 1.0168071389198303, 1.2991660982370377, 1.413634218275547, 0.883487980812788, 0.9015977382659912, -0.0977348387241364, 0.2683468759059906, -0.2780463099479675, 0.7299543172121048, 1.401087537407875]|  1.2189607620239258|      4.00000000|[65, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[1.2247669994831085, 0.6948760696686804, 0.1966801770031452, 0.2360979616641998, 0.7256132327020168, -0.917769119143486, 1.022262331098318, 1.5816962346434593, -0.5035762712359428, 1.3526803264394403, 0.0068337395787239, -0.7303193211555481, 1.0674410611391068, 2.9473478943109512, 0.727982260286808, 1.0133523158729076, 0.7209658622741699, -0.5045291185379028, 0.7286832928657532, -1.480768620967865, 0.3773526698350906, 1.3221402019262314]|  1.0226953029632568|      8.00000000|[97, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[1.2247669994831085, 0.6948760696686804, 0.1966801770031452, 0.2360979616641998, 0.7256132327020168, -0.917769119143486, 1.022262331098318, 1.5816962346434593, -0.5035762712359428, 1.3526803264394403, 0.0068337395787239, -0.7303193211555481, 1.0674410611391068, 2.9473478943109512, 0.727982260286808, 1.0133523158729076, 0.7209658622741699, -0.5045291185379028, 0.7286832928657532, -1.480768620967865, 0.3773526698350906, 1.3221402019262314]|  1.0226953029632568|      4.00000000|[129, 0, 0, 8]                                                             |  | used linear model with 33 points | actual_k=0
       5|[0.2618535459041595, -0.5411579660139978, 0.5180871076881886, -0.1013060808181763, 0.177797969430685, -0.3182383626699448, 1.0732598155736923, 1.2900074049830437, -1.82610534876585, 1.2308535957708955, -0.1958854123950005, -2.140363872051239, 1.213103026151657, 2.4027719646692276, 0.4478580430150032, 1.6452405266463757, 1.5119590163230896, 1.2419296503067017, 1.606548011302948, -0.2403421998023987, -0.4914890974760056, 0.2675357908010483]|  0.7763075232505798|      8.00000000|[161, 0, 0, 10]                                                            | | GPS sucess | actual_k=0
       6|[0.2618535459041595, -0.5411579660139978, 0.5180871076881886, -0.1013060808181763, 0.177797969430685, -0.3182383626699448, 1.0732598155736923, 1.2900074049830437, -1.82610534876585, 1.2308535957708955, -0.1958854123950005, -2.140363872051239, 1.213103026151657, 2.4027719646692276, 0.4478580430150032, 1.6452405266463757, 1.5119590163230896, 1.2419296503067017, 1.606548011302948, -0.2403421998023987, -0.4914890974760056, 0.2675357908010483]|  0.7763075232505798|      4.00000000|[193, 0, 0, 12]                                                            |  | used linear model with 33 points | actual_k=0
       7|[0.1547387167811394, -0.2472018352709711, 0.4746791794896126, -0.3037185966968536, -0.3958345092833042, -0.6092306822538376, 1.0157278552651405, 1.135275848209858, -0.6908723041415215, -0.590474090538919, 0.1542092636227608, -1.634531855583191, 0.1490704715251923, 3.1836308985948563, 0.1968302205204964, 1.2981527261435986, 0.3403939604759216, -0.8756991624832153, 2.0061163902282715, 0.044827401638031, -1.2136035412549973, 0.8334202021360397]|  0.6907235980033875|      8.00000000|[225, 0, 0, 14]                                                            | | GPS sucess | actual_k=0
       8|[0.1547387167811394, -0.2472018352709711, 0.4746791794896126, -0.3037185966968536, -0.3958345092833042, -0.6092306822538376, 1.0157278552651405, 1.135275848209858, -0.6908723041415215, -0.590474090538919, 0.1542092636227608, -1.634531855583191, 0.1490704715251923, 3.1836308985948563, 0.1968302205204964, 1.2981527261435986, 0.3403939604759216, -0.8756991624832153, 2.0061163902282715, 0.044827401638031, -1.2136035412549973, 0.8334202021360397]|  0.6907235980033875|      4.00000000|[257, 0, 0, 16]                                                            |  | used linear model with 33 points | actual_k=0
       9|[0.0723133459687233, 0.4232781180180609, -1.210306577384472, -0.0819696038961411, -1.4359952844679356, 0.4710535556077957, 0.5226301625370979, -0.2376880571246147, -1.9635715410113335, -1.0520863151177764, 1.0752252414822578, -2.8128427267074585, -0.066342830657959, 2.6667419224977493, -1.0200768038630486, 0.9447492472827435, -0.3114701509475708, -0.2705885171890259, 1.7022493481636047, -0.5360143780708313, -0.4950185865163803, 1.374535247683525]|  0.5260068774223328|      8.00000000|[289, 0, 0, 18]                                                            | | GPS sucess | actual_k=0
      10|[0.0723133459687233, 0.4232781180180609, -1.210306577384472, -0.0819696038961411, -1.4359952844679356, 0.4710535556077957, 0.5226301625370979, -0.2376880571246147, -1.9635715410113335, -1.0520863151177764, 1.0752252414822578, -2.8128427267074585, -0.066342830657959, 2.6667419224977493, -1.0200768038630486, 0.9447492472827435, -0.3114701509475708, -0.2705885171890259, 1.7022493481636047, -0.5360143780708313, -0.4950185865163803, 1.374535247683525]|  0.5260068774223328|      4.00000000|[321, 0, 0, 20]                                                            |  | used linear model with 33 points | actual_k=0
