k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0]                                                                    | 17.1523467319888496|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.42550802230835, 9.42691832780838]                                            | 14.2519721984863281|      2.00000000|[5, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[9.755630761384964, 8.548738837242126]                                          | 14.2052965164184570|      4.00000000|[9, 0, 0, 2]                                                               | | GPS sucess | actual_k=0
       3|[10.47670790553093, 7.7489553689956665]                                         | 14.0446577072143555|      8.00000000|[13, 0, 0, 3]                                                              | | GPS sucess | actual_k=0
       4|[10.47670790553093, 7.7489553689956665]                                         | 14.0446577072143555|      4.00000000|[17, 0, 1, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[10.47670790553093, 7.7489553689956665]                                         | 14.0446577072143555|      2.00000000|[22, 0, 2, 7]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[11.286689072847366, 6.562764286994934]                                         | 13.9784765243530273|      4.00000000|[27, 0, 2, 8]                                                              | | GPS sucess | actual_k=0
       7|[11.286689072847366, 6.562764286994934]                                         | 13.9784765243530273|      2.00000000|[31, 0, 3, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[11.286689072847366, 6.562764286994934]                                         | 13.9784765243530273|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[11.064617440104485, 6.564413609798066]                                         | 13.9600429534912109|      2.00000000|[41, 0, 4, 13]                                                             | | GPS sucess | actual_k=0
      10|[11.064617440104485, 6.564413609798066]                                         | 13.9600429534912109|      1.00000000|[45, 0, 5, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[11.098816704005003, 6.7218152162386104]                                        | 13.9520463943481445|      2.00000000|[50, 0, 5, 16]                                                             | | GPS sucess | actual_k=0
      12|[11.098816704005003, 6.7218152162386104]                                        | 13.9520463943481445|      1.00000000|[54, 0, 6, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[11.098816704005003, 6.7218152162386104]                                        | 13.9520463943481445|      0.50000000|[59, 0, 7, 20]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
