k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[17, 1, 1, 3]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.25000000|[34, 2, 2, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.12500000|[51, 3, 3, 9]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.06250000|[68, 4, 4, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[-0.0013762209564447, -0.0006160464836285, -0.0008213952532969, 0.0620021261274815, -0.0012320929672569, -0.0014374416787177, -0.0016427905065939, 0.0013001181650907, -0.0020534882787615, -0.0022588369902223, -0.0024641859345138, -0.0026695346459746, -0.0028748833574355, -0.0030802320688963, 0.9967144189868122]|2124.2207031250000000|      0.12500000|[84, 5, 4, 13]                                                             | | GPS sucess | actual_k=1
       6|[-0.0021976162097417, -0.0018481394508854, -0.0024641857598908, 0.1860063783824444, 0.0031844035256654, -0.0043123250361532, -0.0049283715197816, -0.0023961605038494, -0.0061604648362845, 0.0003824031446129, -0.0073925578035414, -0.0080086039379239, -0.0086246500723064, -0.0092406962066889, 0.9901432569604367]|2111.8999023437500000|      0.25000000|[99, 6, 4, 14]                                                             | | GPS sucess | actual_k=1
       7|[-0.0021976162097417, -0.0018481394508854, -0.0024641857598908, 0.1860063783824444, 0.0031844035256654, -0.0043123250361532, -0.0049283715197816, -0.0023961605038494, -0.0061604648362845, 0.0003824031446129, -0.0073925578035414, -0.0080086039379239, -0.0086246500723064, -0.0092406962066889, 0.9901432569604367]|2111.8999023437500000|      0.12500000|[115, 7, 5, 17]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[-0.0021976162097417, -0.0018481394508854, -0.0024641857598908, 0.1860063783824444, 0.0031844035256654, -0.0043123250361532, -0.0049283715197816, -0.0023961605038494, -0.0061604648362845, 0.0003824031446129, -0.0073925578035414, -0.0080086039379239, -0.0086246500723064, -0.0092406962066889, 0.9901432569604367]|2111.8999023437500000|      0.06250000|[132, 8, 6, 20]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[-0.0031321603455581, -0.0032499557128176, -0.0043332740315236, 0.1836700178682804, 0.0003807710018009, -0.0019121645018458, -0.0086665480630472, -0.0066016090568155, -0.0009862629231066, 0.060434432933107, -0.0129998228512704, -0.0140831409953535, -0.0151664591394365, -0.0162497772835195, 0.9826669038739055]|2097.6345214843750000|      0.12500000|[148, 9, 6, 21]                                                            | | GPS sucess | actual_k=1
      10|[-0.0031321603455581, -0.0032499557128176, -0.0043332740315236, 0.1836700178682804, 0.0003807710018009, -0.0019121645018458, -0.0086665480630472, -0.0066016090568155, -0.0009862629231066, 0.060434432933107, -0.0129998228512704, -0.0140831409953535, -0.0151664591394365, -0.0162497772835195, 0.9826669038739055]|2097.6345214843750000|      0.06250000|[164, 10, 7, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[-0.0031321603455581, -0.0032499557128176, -0.0043332740315236, 0.1836700178682804, 0.0003807710018009, -0.0019121645018458, -0.0086665480630472, -0.0066016090568155, -0.0009862629231066, 0.060434432933107, -0.0129998228512704, -0.0140831409953535, -0.0151664591394365, -0.0162497772835195, 0.9826669038739055]|2097.6345214843750000|      0.03125000|[181, 11, 8, 27]                                                           |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[-0.0031321603455581, -0.0032499557128176, -0.0043332740315236, 0.1836700178682804, 0.0003807710018009, -0.0019121645018458, -0.0086665480630472, -0.0066016090568155, -0.0009862629231066, 0.060434432933107, -0.0129998228512704, -0.0140831409953535, -0.0151664591394365, -0.0162497772835195, 0.9826669038739055]|2097.6345214843750000|      0.01562500|[198, 12, 9, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[-0.0031321603455581, -0.0032499557128176, -0.0043332740315236, 0.1836700178682804, 0.0003807710018009, -0.0019121645018458, -0.0086665480630472, -0.0066016090568155, -0.0009862629231066, 0.060434432933107, -0.0129998228512704, -0.0140831409953535, -0.0151664591394365, -0.0162497772835195, 0.9826669038739055]|2097.6345214843750000|      0.00781250|[215, 13, 10, 33]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[-0.0032489783625351, -0.0034251827455591, -0.0045669100654777, 0.1833779728040099, 3.03169363178e-05, -0.0015241166984197, -0.0091338201309554, -0.0071272901259363, -0.0003881415468641, 0.0679409366566688, -0.0137007309822366, -0.0148424581275322, -0.0159841852728277, -0.0171259124181233, 0.9817323597380891]|2097.2321777343750000|      0.01562500|[231, 14, 10, 34]                                                          | | GPS sucess | actual_k=1
