k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1159169524908066, -0.1880708783864975, -0.2382090985774994, 0.8740733861923218, -0.2362662255764008, -0.1882171928882599, -0.1238998994231224, -0.0593002587556839, -0.0073590190149844, 0.0163300205022097, 0.0151395425200462, -0.0068678087554872, -0.0369792878627777, -0.0595408231019974, -0.0614902451634407, -0.0384309366345406, -0.0056644096039236, 0.0332339443266392, 0.0303912274539471, -0.0219681411981583, -0.0834110006690025, 0.0078400066122413]| 13.8329296112060547|      2.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[1.7240661531686783, -0.6171133667230606, -0.6374370157718658, 1.0896133929491043, -0.4446559697389603, -0.2702922224998474, -0.089367613196373, 0.0610932931303978, 0.1539303450845182, 0.1693991292268038, 0.1180812940001488, 0.0214651473797858, -0.0838020183146, -0.1575809866189957, -0.3226361647248268, -0.1103538125753403, -0.0117666074074805, 0.0896973572671413, 0.1048620156943798, 0.001674473285675, -0.1407195664942265, 0.0156811866909266]| 12.3631372451782227|      4.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[1.7481001056730747, 0.2059872001409531, -0.1036112606525421, 1.796558991074562, 0.2724717706441879, 0.2760171294212341, 0.140424981713295, -0.0971754565834999, -0.3745012492872775, -0.6329718958586454, -0.8175562396645546, -0.9094629040919244, -0.921435508877039, -0.8935565501451492, -1.030177690088749, -0.9088176935911179, -0.9986482211388648, -1.0829535759985447, -1.1096931286156178, -1.0468116402626038, 0.367944922298193, -1.833053668960929]| 12.1453323364257812|      8.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       4|[1.7481001056730747, 0.2059872001409531, -0.1036112606525421, 1.796558991074562, 0.2724717706441879, 0.2760171294212341, 0.140424981713295, -0.0971754565834999, -0.3745012492872775, -0.6329718958586454, -0.8175562396645546, -0.9094629040919244, -0.921435508877039, -0.8935565501451492, -1.030177690088749, -0.9088176935911179, -0.9986482211388648, -1.0829535759985447, -1.1096931286156178, -1.0468116402626038, 0.367944922298193, -1.833053668960929]| 12.1453323364257812|      4.00000000|[117, 16, 0, 9]                                                            |  | used linear model with 33 points | actual_k=2
       5|[1.7481001056730747, 0.2059872001409531, -0.1036112606525421, 1.796558991074562, 0.2724717706441879, 0.2760171294212341, 0.140424981713295, -0.0971754565834999, -0.3745012492872775, -0.6329718958586454, -0.8175562396645546, -0.9094629040919244, -0.921435508877039, -0.8935565501451492, -1.030177690088749, -0.9088176935911179, -0.9986482211388648, -1.0829535759985447, -1.1096931286156178, -1.0468116402626038, 0.367944922298193, -1.833053668960929]| 12.1453323364257812|      2.00000000|[149, 20, 0, 12]                                                           |  | used linear model with 33 points | actual_k=2
       6|[1.2351326383650303, 0.2121720537543297, 0.2496167719364166, 2.1228295117616653, 0.5800884813070297, 0.5805752575397491, 0.4540442675352097, 0.2256700024008751, -0.0585437924601138, -0.3556176256388426, -0.6206759586930275, -0.836107914801687, -1.0053442381322384, -1.1495529562234879, -1.4477494731545448, -1.450371727347374, -1.6023366996087134, -1.6673981584608555, -1.5742620415985584, -1.256177619099617, 0.6325649879872799, -0.6846558656543493]| 12.1441068649291992|      4.00000000|[177, 24, 0, 14]                                                           | | GPS sucess | actual_k=2
       7|[1.2351326383650303, 0.2121720537543297, 0.2496167719364166, 2.1228295117616653, 0.5800884813070297, 0.5805752575397491, 0.4540442675352097, 0.2256700024008751, -0.0585437924601138, -0.3556176256388426, -0.6206759586930275, -0.836107914801687, -1.0053442381322384, -1.1495529562234879, -1.4477494731545448, -1.450371727347374, -1.6023366996087134, -1.6673981584608555, -1.5742620415985584, -1.256177619099617, 0.6325649879872799, -0.6846558656543493]| 12.1441068649291992|      2.00000000|[209, 28, 0, 17]                                                           |  | used linear model with 33 points | actual_k=2
       8|[1.2351326383650303, 0.2121720537543297, 0.2496167719364166, 2.1228295117616653, 0.5800884813070297, 0.5805752575397491, 0.4540442675352097, 0.2256700024008751, -0.0585437924601138, -0.3556176256388426, -0.6206759586930275, -0.836107914801687, -1.0053442381322384, -1.1495529562234879, -1.4477494731545448, -1.450371727347374, -1.6023366996087134, -1.6673981584608555, -1.5742620415985584, -1.256177619099617, 0.6325649879872799, -0.6846558656543493]| 12.1441068649291992|      1.00000000|[241, 32, 0, 20]                                                           |  | used linear model with 33 points | actual_k=2
       9|[1.0045890100300312, 0.2795954942703247, 0.3830732107162476, 2.29956591129303, 0.7593704164028168, 0.7171525955200195, 0.5114924162626266, 0.1861028149724007, -0.1906516910530627, -0.5562103819102049, -0.8545853421092033, -1.0688399276696146, -1.2147526107728481, -1.3335468471050262, -1.6246348544955254, -1.6499876976013184, -1.8490571030415595, -1.960560891777277, -1.8779008276760578, -1.5182991474866867, 0.6617959197610617, -1.1468395795673132]| 12.1435480117797852|      2.00000000|[269, 36, 0, 22]                                                           | | GPS sucess | actual_k=2
      10|[0.9834344852715731, 0.2586182542145252, 0.3720611641183496, 2.3045578841120005, 0.7796570099890232, 0.7446850575506687, 0.4898521192371845, 0.1854851139360107, -0.2172804144211113, -0.609555697068572, -0.9199161008000374, -1.1203247769735754, -1.223291091620922, -1.280628189444542, -1.5203245654702187, -1.5502445548772812, -1.8636791235767305, -2.238026026636362, -2.547085452824831, 0.0241615325212479, -0.346059137955308, -0.9390256907790899]| 12.1434659957885742|      4.00000000|[297, 40, 0, 24]                                                           | | GPS sucess | actual_k=2
      11|[0.970141570083797, 0.2166637741029263, 0.3500370709225535, 2.314541829749942, 0.8202301971614361, 0.7997499816119671, 0.5329998806118965, 0.189091591455508, -0.2705378611572087, -0.7162463273853064, -1.0505776181817055, -1.230851301457733, -1.24036805331707, -1.1747908741235733, -1.3117039874196053, -1.3507582694292068, -1.8929231646470726, -2.7929562963545322, -3.8854547031223774, 3.109082892537117, -2.361769253388047, -0.5233979132026434]| 12.1434431076049805|      8.00000000|[325, 44, 0, 26]                                                           | | GPS sucess | actual_k=2
      12|[0.970141570083797, 0.2166637741029263, 0.3500370709225535, 2.314541829749942, 0.8202301971614361, 0.7997499816119671, 0.5329998806118965, 0.189091591455508, -0.2705378611572087, -0.7162463273853064, -1.0505776181817055, -1.230851301457733, -1.24036805331707, -1.1747908741235733, -1.3117039874196053, -1.3507582694292068, -1.8929231646470726, -2.7929562963545322, -3.8854547031223774, 3.109082892537117, -2.361769253388047, -0.5233979132026434]| 12.1434431076049805|      4.00000000|[356, 49, 0, 29]                                                           |  | used linear model with 33 points | actual_k=2
      13|[0.970141570083797, 0.2166637741029263, 0.3500370709225535, 2.314541829749942, 0.8202301971614361, 0.7997499816119671, 0.5329998806118965, 0.189091591455508, -0.2705378611572087, -0.7162463273853064, -1.0505776181817055, -1.230851301457733, -1.24036805331707, -1.1747908741235733, -1.3117039874196053, -1.3507582694292068, -1.8929231646470726, -2.7929562963545322, -3.8854547031223774, 3.109082892537117, -2.361769253388047, -0.5233979132026434]| 12.1434431076049805|      2.00000000|[388, 53, 0, 32]                                                           |  | used linear model with 33 points | actual_k=2
