k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8206274509429932, 0.5714634656906128]                                        |  3.6024022102355957|      2.00000000|[3, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.8206274509429932, 0.5714634656906128]                                        |  3.6024022102355957|      1.00000000|[5, 0, 1, 3]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       3|[0.8206274509429932, 0.5714634656906128]                                        |  3.6024022102355957|      0.50000000|[8, 0, 2, 5]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       4|[0.3452989459037781, 0.7265852242708206]                                        |  1.4253443479537964|      1.00000000|[11, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[0.3452989459037781, 0.7265852242708206]                                        |  1.4253443479537964|      0.50000000|[13, 0, 3, 8]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       6|[0.3452989459037781, 0.7265852242708206]                                        |  1.4253443479537964|      0.25000000|[16, 0, 4, 10]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       7|[0.3452989459037781, 0.7265852242708206]                                        |  1.4253443479537964|      0.12500000|[19, 0, 5, 12]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       8|[0.4673476964235306, 0.7535871788859367]                                        |  0.5730207562446594|      0.25000000|[22, 0, 5, 13]                                                             | | GPS sucess | actual_k=0
       9|[0.4673476964235306, 0.7535871788859367]                                        |  0.5730207562446594|      0.12500000|[24, 0, 6, 15]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      10|[0.4673476964235306, 0.7535871788859367]                                        |  0.5730207562446594|      0.06250000|[27, 0, 7, 17]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      11|[0.5046597346663475, 0.7034467570483685]                                        |  0.4173230826854706|      0.12500000|[30, 0, 7, 18]                                                             | | GPS sucess | actual_k=0
      12|[0.5046597346663475, 0.7034467570483685]                                        |  0.4173230826854706|      0.06250000|[32, 0, 8, 20]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
