k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.802182525396347, 0.8357610553503036, 1.1616076081991196, 0.8668233901262283, 1.1239865496754646, 0.9567684903740883, 0.752023458480835, 1.372929960489273, 1.0327247492969036, 0.8185872733592987, 1.2333413362503052, 0.8498566299676895, 1.1786242127418518, 0.707716554403305, 1.2085548341274261, 0.8624353557825089, 0.8555909991264343, 0.7249710857868195, 0.8958381116390228, 0.9817754682153463, 1.0148600479587913, 1.18374402821064]|  1.4632754325866699|      2.00000000|[23, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
       2|[0.8410595282912254, 0.4935669749975204, 1.1158235594630241, 1.0878474116325378, 1.4750889614224434, 0.8793957829475403, 0.6544548645615578, 0.604084700345993, 0.6476183049380779, 0.9573746174573898, 1.4410717189311981, -0.1260563582181931, 1.1573042534291744, 1.0689870715141296, 1.8077867329120636, 1.0928892642259598, 0.520391583442688, 1.1539672017097473, 1.6809071600437164, 0.4403508957475424, 0.8217624416574836, 1.2846416234970093]|  1.2314851284027100|      4.00000000|[49, 4, 0, 2]                                                              | | GPS sucess | actual_k=4
       3|[-0.657354511320591, 0.3692256808280945, 1.2729031518101692, 1.4512062966823578, 1.204007126390934, -0.4068732857704163, 0.24862290173769, 1.5079626142978668, 0.9696189276874065, 1.2229768186807632, 0.8649494349956512, -2.4877545088529587, 2.757034506648779, 0.790637195110321, 1.5526409149169922, 1.4559162706136703, 0.8270139992237091, 1.196116168051958, 1.8736710399389267, 0.0304743405431509, 1.1507117440924048, 0.6023058295249939]|  0.9183133840560913|      8.00000000|[71, 8, 0, 3]                                                              | | GPS sucess | actual_k=4
       4|[-0.657354511320591, 0.3692256808280945, 1.2729031518101692, 1.4512062966823578, 1.204007126390934, -0.4068732857704163, 0.24862290173769, 1.5079626142978668, 0.9696189276874065, 1.2229768186807632, 0.8649494349956512, -2.4877545088529587, 2.757034506648779, 0.790637195110321, 1.5526409149169922, 1.4559162706136703, 0.8270139992237091, 1.196116168051958, 1.8736710399389267, 0.0304743405431509, 1.1507117440924048, 0.6023058295249939]|  0.9183133840560913|      4.00000000|[96, 9, 0, 4]                                                              |  | used linear model with 27 points | actual_k=4
       5|[-0.9349362328648567, -1.1077287793159485, 1.7527197673916817, -0.075878769159317, 1.917596973478794, -0.2904852405190468, 0.7939322665333748, 0.9637701213359833, 0.6697171740233898, 0.0273897796869278, 0.9903989881277084, -3.2205381840467453, 2.297770705074072, 0.3570663034915924, 0.3036715984344482, 0.7148056477308273, 1.3627179563045502, 1.0813631229102612, 3.442483887076378, -0.3462822679430246, 1.275114736519754, 1.291074275970459]|  0.7800362706184387|      8.00000000|[119, 12, 0, 5]                                                            | | GPS sucess | actual_k=4
       6|[-0.7547263875603676, -2.126472294330597, 0.0456643179059029, -3.6904243528842926, 2.1967648938298225, -0.7047127857804298, -0.6351669356226921, 0.763056606054306, -0.6054139323532581, -0.8818766325712204, -0.3517381101846695, -4.703464314341545, 3.4484525583684444, -0.5320165455341339, 0.9070895314216614, 2.343940421938896, -0.9338509142398834, 0.1153122000396252, 5.039082869887352, 1.2050519939512014, 0.1166284894570708, 4.553456783294678]|  0.6322651505470276|     16.00000000|[142, 15, 0, 6]                                                            | | GPS sucess | actual_k=4
       7|[-0.7547263875603676, -2.126472294330597, 0.0456643179059029, -3.6904243528842926, 2.1967648938298225, -0.7047127857804298, -0.6351669356226921, 0.763056606054306, -0.6054139323532581, -0.8818766325712204, -0.3517381101846695, -4.703464314341545, 3.4484525583684444, -0.5320165455341339, 0.9070895314216614, 2.343940421938896, -0.9338509142398834, 0.1153122000396252, 5.039082869887352, 1.2050519939512014, 0.1166284894570708, 4.553456783294678]|  0.6322651505470276|      8.00000000|[166, 17, 0, 7]                                                            |  | used linear model with 27 points | actual_k=4
       8|[-0.7547263875603676, -2.126472294330597, 0.0456643179059029, -3.6904243528842926, 2.1967648938298225, -0.7047127857804298, -0.6351669356226921, 0.763056606054306, -0.6054139323532581, -0.8818766325712204, -0.3517381101846695, -4.703464314341545, 3.4484525583684444, -0.5320165455341339, 0.9070895314216614, 2.343940421938896, -0.9338509142398834, 0.1153122000396252, 5.039082869887352, 1.2050519939512014, 0.1166284894570708, 4.553456783294678]|  0.6322651505470276|      4.00000000|[190, 19, 0, 8]                                                            |  | used linear model with 27 points | actual_k=4
       9|[-0.0058726444840431, -0.3970627188682556, -0.2594677731394768, -2.81111678481102, 2.0560786351561546, -0.2646010592579842, -1.1849465891718864, -0.0938148200511932, -1.032521802932024, -1.0529595911502838, -0.0834959596395493, -5.522480055689812, 4.632597412914038, -1.3233701884746552, 0.4890901744365692, 2.906193658709526, -1.4169746935367584, -0.9788364358246326, 5.304401442408562, 2.03817824088037, 1.1900539016351104, 4.019817113876343]|  0.5643130540847778|      8.00000000|[215, 20, 0, 9]                                                            | | GPS sucess | actual_k=4
      10|[0.4916307851672173, -0.6797690093517303, 0.479205496609211, -0.6422451436519623, 1.4563603028655052, -2.158712573349476, -1.523483656346798, -4.49100586771965, -1.8345812745392323, -0.949245385825634, 0.2449652105569839, -7.110536620020866, 2.3273865841329098, -0.8966732323169708, -0.4369025528430939, -0.2389484196901321, -0.5344935953617096, -2.1189817376434803, 4.586261376738548, 1.4914785977452993, 2.3544311141595244, 2.083595037460327]|  0.5472059249877930|     16.00000000|[239, 22, 0, 10]                                                           | | GPS sucess | actual_k=4
