k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9695815294981003, 0.9543722942471504, 0.9391630589962006, 0.9239538237452507, 0.9087445884943008, 0.893535353243351, 0.8783261179924011, 0.8631168901920319, 1.0698171481490135, 0.8326984196901321, 0.8174891769886017, 0.8022799491882324, 0.787070706486702, 0.7718614786863327, 0.7566522359848022, 0.741443008184433, 0.6947040855884552, 0.7110245227813721, 0.6958152949810028, 0.6806060671806335, 0.6653968393802643, 0.6501875817775726]|  1.4076011180877686|      2.00000000|[33, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
       2|[0.9087445884943008, 0.8631168827414513, 0.8174891769886017, 1.4328275248408318, 0.7262337654829025, 0.680606059730053, 0.6349783539772034, 0.5893506705760956, 0.7656324431300163, 0.4980952590703964, 0.4524675309658051, 0.4068398475646973, 0.3612121194601059, 0.3155844360589981, 0.7890895120799541, 0.224329024553299, 0.1471716463565826, 0.1330735683441162, 0.0874458849430084, 0.0418182015419006, -0.0038094818592072, -0.0494372546672821]|  1.2056590318679810|      4.00000000|[65, 0, 0, 4]                                                              | | GPS sucess | actual_k=0
       3|[-1.3612091392278671, -0.3340304866433144, -0.649008721113205, 0.851825587451458, 1.4336442798376083, -0.6754065230488777, -0.5316841006278992, 0.4150628298521042, -2.260810561478138, 1.8789212554693222, 1.7418306767940521, -1.9367749691009521, 1.6983266919851303, -1.6159242242574692, 1.5236594788730145, 3.106779605150223, 0.3049177378416061, -1.3902642726898193, -1.4204778373241425, -0.7609781622886658, -2.462110072374344, 2.6525156795978546]|  0.8382753729820251|      8.00000000|[97, 0, 0, 6]                                                              | | GPS sucess | actual_k=0
       4|[-1.6045569032430649, -0.699052132666111, -1.1357042491436005, 0.2434561774134636, 0.7036009877920151, -1.5271236971020699, -1.5050751566886902, 0.2229044437408447, -3.4775493815541267, 0.5405086129903793, 0.2817440927028656, -3.5185353755950928, 3.7142459005117416, -3.4410323947668076, -0.4231226332485676, 1.0383236706256866, -1.885212019085884, -3.7020680904388428, -3.85395547747612, -3.3161296248435974, -5.13893535733223, -0.1459836661815643]|  0.6316060423851013|     16.00000000|[129, 0, 0, 8]                                                             | | GPS sucess | actual_k=0
       5|[-1.7747372388839722, -0.9543226435780525, -1.476064920425415, -0.1819946840405464, 0.193059965968132, -2.122754879295826, -2.1857964992523193, -0.5429071187973022, -4.328451104462147, -0.3954833298921585, -0.7393379509449005, -4.624707579612732, 2.5229835361242294, -4.717385038733482, 0.850685965269804, -0.4082092940807343, -3.416835144162178, -5.31878137588501, -5.55575892329216, -5.1030232310295105, 9.967498511075974, 1.8692276775836945]|  0.5592395067214966|     32.00000000|[161, 0, 0, 10]                                                            | | GPS sucess | actual_k=0
       6|[-1.7747372388839722, -0.9543226435780525, -1.476064920425415, -0.1819946840405464, 0.193059965968132, -2.122754879295826, -2.1857964992523193, -0.5429071187973022, -4.328451104462147, -0.3954833298921585, -0.7393379509449005, -4.624707579612732, 2.5229835361242294, -4.717385038733482, 0.850685965269804, -0.4082092940807343, -3.416835144162178, -5.31878137588501, -5.55575892329216, -5.1030232310295105, 9.967498511075974, 1.8692276775836945]|  0.5592395067214966|     16.00000000|[193, 0, 0, 12]                                                            |  | used linear model with 33 points | actual_k=0
       7|[-1.936280146241188, -1.196637012064457, -1.7991507351398468, -0.5858519449830055, -0.2915687710046768, -2.688155122101307, -2.831968128681183, -1.269850254058838, -5.136165626347065, -1.2839693576097488, -1.7085954248905182, -5.674736499786377, 4.168900474905968, -4.5235468447208405, -0.441657293587923, -1.7813241183757782, -4.870721414685249, -6.853438973426819, -7.1711879670619965, 10.084923088550568, 8.190526455640793, 0.011484295129776]|  0.4604299664497375|     32.00000000|[225, 0, 0, 14]                                                            | | GPS sucess | actual_k=0
       8|[-1.936280146241188, -1.196637012064457, -1.7991507351398468, -0.5858519449830055, -0.2915687710046768, -2.688155122101307, -2.831968128681183, -1.269850254058838, -5.136165626347065, -1.2839693576097488, -1.7085954248905182, -5.674736499786377, 4.168900474905968, -4.5235468447208405, -0.441657293587923, -1.7813241183757782, -4.870721414685249, -6.853438973426819, -7.1711879670619965, 10.084923088550568, 8.190526455640793, 0.011484295129776]|  0.4604299664497375|     16.00000000|[257, 0, 0, 16]                                                            |  | used linear model with 33 points | actual_k=0
       9|[-1.936280146241188, -1.196637012064457, -1.7991507351398468, -0.5858519449830055, -0.2915687710046768, -2.688155122101307, -2.831968128681183, -1.269850254058838, -5.136165626347065, -1.2839693576097488, -1.7085954248905182, -5.674736499786377, 4.168900474905968, -4.5235468447208405, -0.441657293587923, -1.7813241183757782, -4.870721414685249, -6.853438973426819, -7.1711879670619965, 10.084923088550568, 8.190526455640793, 0.011484295129776]|  0.4604299664497375|      8.00000000|[289, 0, 0, 18]                                                            |  | used linear model with 33 points | actual_k=0
      10|[-1.936280146241188, -1.196637012064457, -1.7991507351398468, -0.5858519449830055, -0.2915687710046768, -2.688155122101307, -2.831968128681183, -1.269850254058838, -5.136165626347065, -1.2839693576097488, -1.7085954248905182, -5.674736499786377, 4.168900474905968, -4.5235468447208405, -0.441657293587923, -1.7813241183757782, -4.870721414685249, -6.853438973426819, -7.1711879670619965, 10.084923088550568, 8.190526455640793, 0.011484295129776]|  0.4604299664497375|      4.00000000|[321, 0, 0, 20]                                                            |  | used linear model with 33 points | actual_k=0
