k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8409776598242584, -0.9598879753073553, -0.7172424501621526, -0.8467642074672779, -0.98665765229705, -0.966998070626733, -0.6805345791328022, -0.8606236458943071, -0.824779026266176, -0.9042144862236231, -0.8302518259205095, -0.8084539248280317, -0.8013784999512555, -0.891937045879842, -1.0759478275256802, -0.8630391663086178, -0.9491507119463348, -0.8783083269278635, -0.7921230970854787, -0.8277738667520971, -1.0288047512831429, -0.8752183796716577, -0.7578486825090393, -0.8820947657128124, -0.9526488841675063, -0.9357179165389977, -0.7639741820950433, -0.7375704975019581, -0.7940934516097284, -0.8950772619967358, -0.7866047772650988, -0.8222200336688273, -0.756867405280525, -0.8606269902774701, -0.9023845816622117, -0.6742362487956925, -0.9583116308437976, -0.6311422770090747, -0.8773795524277995, -0.7492739208852773, -0.7223708744559149, -0.7455977729018946, -0.8783911825162655, -0.71029227523577, -0.8778291551075921, -0.8493553030129506, -0.7373739950578486, -0.7409677302498776, -0.9243702991035533, -0.8511234704184831, -0.8364699789494836, -0.9610424541499434, -0.6737204576072393, -0.7686890663045948, -0.8354545580142125, -0.9520586334041926, -0.922938213583258, -0.7722744378900351, -0.8465448995361244, -0.8601518653638659, -0.9221821182309062, -0.9026018886232511, -0.7758238469746117, -0.7371286901020324, -0.8665156833712793, -0.8710100109268202, -0.7649987167078267, -0.6870341184644742, -0.6544869395231735, -0.875771619660163, -0.9899179332927931, -0.9056039647470233, -0.7406938552777504, -0.9087361259838058, -0.9094237518503167, -0.8831774482840344, -0.8294294432491286, -0.7954843308191971, -0.7411575612187177, -0.8037496504189838, -0.9243707832530722, -0.7895903960949954, -0.8736295346341358, -0.6834493942872754, -0.6741581529173845, -0.7906084623607613, -1.089119339516813, -0.8612439533938008, -0.7206241082206045, -0.7065548728948564, -0.7943576979585659, -0.8334935743067109, -0.9060507918863314, -0.9450494789661963, -0.8437078303996425, -0.7619835466016769, -0.9453608600266559, -0.695996719474598, -0.8138773336862772, -0.8156421974153173]|625.7224731445312500|      2.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
       2|[-0.8409776598242584, -0.9598879753073553, -0.7172424501621526, -0.8467642074672779, -0.98665765229705, -0.966998070626733, -0.6805345791328022, -0.8606236458943071, -0.824779026266176, -0.9042144862236231, -0.8302518259205095, -0.8084539248280317, -0.8013784999512555, -0.891937045879842, -1.0759478275256802, -0.8630391663086178, -0.9491507119463348, -0.8783083269278635, -0.7921230970854787, -0.8277738667520971, -1.0288047512831429, -0.8752183796716577, -0.7578486825090393, -0.8820947657128124, -0.9526488841675063, -0.9357179165389977, -0.7639741820950433, -0.7375704975019581, -0.7940934516097284, -0.8950772619967358, -0.7866047772650988, -0.8222200336688273, -0.756867405280525, -0.8606269902774701, -0.9023845816622117, -0.6742362487956925, -0.9583116308437976, -0.6311422770090747, -0.8773795524277995, -0.7492739208852773, -0.7223708744559149, -0.7455977729018946, -0.8783911825162655, -0.71029227523577, -0.8778291551075921, -0.8493553030129506, -0.7373739950578486, -0.7409677302498776, -0.9243702991035533, -0.8511234704184831, -0.8364699789494836, -0.9610424541499434, -0.6737204576072393, -0.7686890663045948, -0.8354545580142125, -0.9520586334041926, -0.922938213583258, -0.7722744378900351, -0.8465448995361244, -0.8601518653638659, -0.9221821182309062, -0.9026018886232511, -0.7758238469746117, -0.7371286901020324, -0.8665156833712793, -0.8710100109268202, -0.7649987167078267, -0.6870341184644742, -0.6544869395231735, -0.875771619660163, -0.9899179332927931, -0.9056039647470233, -0.7406938552777504, -0.9087361259838058, -0.9094237518503167, -0.8831774482840344, -0.8294294432491286, -0.7954843308191971, -0.7411575612187177, -0.8037496504189838, -0.9243707832530722, -0.7895903960949954, -0.8736295346341358, -0.6834493942872754, -0.6741581529173845, -0.7906084623607613, -1.089119339516813, -0.8612439533938008, -0.7206241082206045, -0.7065548728948564, -0.7943576979585659, -0.8334935743067109, -0.9060507918863314, -0.9450494789661963, -0.8437078303996425, -0.7619835466016769, -0.9453608600266559, -0.695996719474598, -0.8138773336862772, -0.8156421974153173]|625.7224731445312500|      1.00000000|[177, 0, 0, 11]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.7777307944967728, -0.8773233148263593, -0.8001509933177545, -0.9556021752154688, -0.9887525759023206, -0.9555057424825761, -0.8773405787668493, -0.9324882500337638, -0.7463641865908339, -0.979374168466725, -0.7581321026099209, -0.8911039744696293, -0.7601009852922049, -0.8969009719421411, -0.943285282306395, -0.8042566906948565, -1.0305640827917724, -0.8259107802652592, -0.8881517119868916, -0.8726435360913721, -1.0981219441064258, -0.8683455031854239, -0.8300882910953619, -0.9835529902446314, -0.9040173072626485, -1.029554267760692, -0.8352677995043433, -0.5786963483214882, -0.8921090990363912, -0.8974602327887546, -0.8542699770396872, -0.9181358631555218, -0.7482786344244827, -0.8269670910150031, -0.9113634027258688, -0.7670479390731724, -1.0525111140921979, -0.9585264906194717, -0.7702488714865825, -0.8847255860560335, -0.7101128918023076, -0.8040973153621092, -0.8222266517853708, -0.7873303448517667, -0.9303689031014059, -0.7318818999823357, -0.6560104799142159, -0.6934880798475136, -0.6917683655337592, -0.9272676300810113, -0.714263019483459, -0.9406566063261051, -0.8569059694364808, -0.7305584584949834, -0.9812048844923007, -0.9241025816543235, -1.112059185338769, -0.8059035676757094, -0.7557975789468733, -0.8530478036909549, -0.9449511531627357, -0.9837863441323437, -0.6631748952447988, -0.7878884587941637, -0.8117353333902324, -0.7573020937839084, -0.9414913552188281, -0.7292766107746371, -0.8231944346281265, -0.9436876890718683, -1.0223800542319255, -0.9705612331475479, -0.6488928766782593, -0.9532614248044113, -0.7652794596281817, -0.8053991109174367, -1.0431547604403986, -0.785553366190898, -0.6974204533877226, -0.8364264046181076, -0.9431426202163256, -0.8682900301449084, -0.9379623821440319, -0.7027664478854847, -0.7023708100813997, -0.8638025855214877, -1.1461830562390014, -0.7875297327649963, -0.9083482712211748, -0.8129772256009654, -0.8564723520833153, -0.9110013551817134, -0.8681432448382583, -0.7689335543727849, -0.7312956210362217, -0.7289528538916035, -0.9436663818165612, -0.9212229954284121, -0.6548143230726816, -0.8654786495934419]|620.4453735351562500|      2.00000000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
       4|[-0.7777307944967728, -0.8773233148263593, -0.8001509933177545, -0.9556021752154688, -0.9887525759023206, -0.9555057424825761, -0.8773405787668493, -0.9324882500337638, -0.7463641865908339, -0.979374168466725, -0.7581321026099209, -0.8911039744696293, -0.7601009852922049, -0.8969009719421411, -0.943285282306395, -0.8042566906948565, -1.0305640827917724, -0.8259107802652592, -0.8881517119868916, -0.8726435360913721, -1.0981219441064258, -0.8683455031854239, -0.8300882910953619, -0.9835529902446314, -0.9040173072626485, -1.029554267760692, -0.8352677995043433, -0.5786963483214882, -0.8921090990363912, -0.8974602327887546, -0.8542699770396872, -0.9181358631555218, -0.7482786344244827, -0.8269670910150031, -0.9113634027258688, -0.7670479390731724, -1.0525111140921979, -0.9585264906194717, -0.7702488714865825, -0.8847255860560335, -0.7101128918023076, -0.8040973153621092, -0.8222266517853708, -0.7873303448517667, -0.9303689031014059, -0.7318818999823357, -0.6560104799142159, -0.6934880798475136, -0.6917683655337592, -0.9272676300810113, -0.714263019483459, -0.9406566063261051, -0.8569059694364808, -0.7305584584949834, -0.9812048844923007, -0.9241025816543235, -1.112059185338769, -0.8059035676757094, -0.7557975789468733, -0.8530478036909549, -0.9449511531627357, -0.9837863441323437, -0.6631748952447988, -0.7878884587941637, -0.8117353333902324, -0.7573020937839084, -0.9414913552188281, -0.7292766107746371, -0.8231944346281265, -0.9436876890718683, -1.0223800542319255, -0.9705612331475479, -0.6488928766782593, -0.9532614248044113, -0.7652794596281817, -0.8053991109174367, -1.0431547604403986, -0.785553366190898, -0.6974204533877226, -0.8364264046181076, -0.9431426202163256, -0.8682900301449084, -0.9379623821440319, -0.7027664478854847, -0.7023708100813997, -0.8638025855214877, -1.1461830562390014, -0.7875297327649963, -0.9083482712211748, -0.8129772256009654, -0.8564723520833153, -0.9110013551817134, -0.8681432448382583, -0.7689335543727849, -0.7312956210362217, -0.7289528538916035, -0.9436663818165612, -0.9212229954284121, -0.6548143230726816, -0.8654786495934419]|620.4453735351562500|      1.00000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.6820553909054582, -0.8874082615028008, -0.830316083390611, -0.8034367228115455, -0.9233127807797566, -0.9938094025816947, -0.9654287342931981, -1.2329802126100957, -0.956150172735115, -0.9937434130027067, -0.8235211248348322, -0.9860791244656067, -0.9146850928271779, -0.8855200519179188, -1.0027010256738582, -0.8755055633503516, -0.9272150829673041, -0.9197168031761029, -0.7537892255927046, -0.929053200854033, -1.1003201640749625, -0.8840181288835159, -0.9143501954524413, -0.971142705722691, -0.8958779557979509, -1.0530749400148616, -0.8123165173091056, -0.6956725853120914, -0.8655201864577169, -0.8054112197506555, -0.8182261386141638, -1.0029233175985515, -0.8651665804964841, -0.7913914413405354, -0.9952622629785159, -0.9342277460878687, -1.005645392510667, -0.9116058461459452, -0.8284702120861858, -0.9928680696165261, -0.7241315141888988, -0.986796714467649, -0.8872262102106405, -0.9283509034517542, -1.165791046411632, -0.8708637329804909, -0.7471456210991271, -0.8016071310878422, -0.8174209164689138, -0.8313545897783274, -0.8210477110423413, -1.0254567138826207, -0.798362426264032, -0.7445720596831545, -1.014093914097823, -1.0681031556851668, -1.0711747752527705, -0.8147597736596355, -0.8183025977859918, -1.054834320219722, -0.9574811056816789, -0.9433495805408757, -0.7444284097259068, -0.6736475058228983, -0.8237075249992636, -0.883859723742803, -0.8556548264195116, -0.8191897270320571, -0.824003698034249, -0.9383056608386205, -1.1665898768072744, -0.8176684622981216, -0.7116290621629664, -0.7594270345970153, -0.7641842747741058, -0.9045059442081037, -1.119814358208032, -0.783469951841147, -0.6030231852605313, -0.8046429215761239, -0.9817691389992593, -0.951813686032004, -0.8771343842098324, -0.6403061463117032, -0.7653510946765821, -0.7362963039816663, -1.1742161522968013, -0.8962884020744197, -0.9690135354575399, -0.831659112781135, -0.9283914239956863, -1.0169267590064974, -0.776036927892832, -0.8465363442750766, -0.8779247131487644, -0.9862325745437264, -1.037089944942932, -0.8877582540720622, -0.7252489943487417, -0.929216587436566]|571.8318481445312500|      2.00000000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[-0.6820553909054582, -0.8874082615028008, -0.830316083390611, -0.8034367228115455, -0.9233127807797566, -0.9938094025816947, -0.9654287342931981, -1.2329802126100957, -0.956150172735115, -0.9937434130027067, -0.8235211248348322, -0.9860791244656067, -0.9146850928271779, -0.8855200519179188, -1.0027010256738582, -0.8755055633503516, -0.9272150829673041, -0.9197168031761029, -0.7537892255927046, -0.929053200854033, -1.1003201640749625, -0.8840181288835159, -0.9143501954524413, -0.971142705722691, -0.8958779557979509, -1.0530749400148616, -0.8123165173091056, -0.6956725853120914, -0.8655201864577169, -0.8054112197506555, -0.8182261386141638, -1.0029233175985515, -0.8651665804964841, -0.7913914413405354, -0.9952622629785159, -0.9342277460878687, -1.005645392510667, -0.9116058461459452, -0.8284702120861858, -0.9928680696165261, -0.7241315141888988, -0.986796714467649, -0.8872262102106405, -0.9283509034517542, -1.165791046411632, -0.8708637329804909, -0.7471456210991271, -0.8016071310878422, -0.8174209164689138, -0.8313545897783274, -0.8210477110423413, -1.0254567138826207, -0.798362426264032, -0.7445720596831545, -1.014093914097823, -1.0681031556851668, -1.0711747752527705, -0.8147597736596355, -0.8183025977859918, -1.054834320219722, -0.9574811056816789, -0.9433495805408757, -0.7444284097259068, -0.6736475058228983, -0.8237075249992636, -0.883859723742803, -0.8556548264195116, -0.8191897270320571, -0.824003698034249, -0.9383056608386205, -1.1665898768072744, -0.8176684622981216, -0.7116290621629664, -0.7594270345970153, -0.7641842747741058, -0.9045059442081037, -1.119814358208032, -0.783469951841147, -0.6030231852605313, -0.8046429215761239, -0.9817691389992593, -0.951813686032004, -0.8771343842098324, -0.6403061463117032, -0.7653510946765821, -0.7362963039816663, -1.1742161522968013, -0.8962884020744197, -0.9690135354575399, -0.831659112781135, -0.9283914239956863, -1.0169267590064974, -0.776036927892832, -0.8465363442750766, -0.8779247131487644, -0.9862325745437264, -1.037089944942932, -0.8877582540720622, -0.7252489943487417, -0.929216587436566]|571.8318481445312500|      1.00000000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.707728772334195, -0.9437462307144047, -0.9340219217784003, -0.7944133746371228, -0.9804720753321093, -0.9253115319695135, -1.0345955702851808, -1.139922395355958, -1.1524981556366407, -0.8301852867347541, -0.6289918316038251, -0.9075467718025706, -0.981139126470385, -0.908004750126217, -0.9533167742814338, -0.9575947966661376, -0.9876259393682958, -0.8418135917084355, -0.6827370453756252, -0.7060610943937088, -1.1084208150696313, -0.9824989510807678, -0.9919484108629755, -0.9946714572060852, -0.9878073860619689, -0.9915262721435263, -0.7954668571749586, -0.777580588558179, -0.8380921253453533, -0.6881125940025684, -0.9650406919397618, -1.0971539594368345, -0.8527373651934713, -0.8755481711644941, -1.0672377529256796, -1.0009078956091464, -1.106060790429305, -0.8728988957040585, -0.9360687729349538, -0.9656379337585907, -0.852267172294725, -0.9424009794538787, -0.8964242920170071, -0.9065483298606624, -1.1736773056153247, -0.8334832935106761, -0.6622544550156433, -1.0050214606155823, -0.8324191993130776, -0.8922750502469133, -0.7120387804106199, -1.0393383187233607, -0.7947237556802025, -0.7027745753374981, -0.8197925091700997, -1.0869849598931491, -0.77805820665299, -0.9022613522547634, -0.7621993528032588, -1.057141417241646, -0.8395828269628633, -1.0610084437812337, -0.8588837668420604, -0.8173556536747528, -0.9206334954826568, -0.9578954163543336, -0.8484419244635347, -0.8574070638783787, -0.9863048007642695, -0.9730633834614336, -1.0171081435063534, -0.9855585390551695, -0.7907124066783078, -0.7037937864226791, -0.9819901720483131, -0.9684065979203494, -1.2373908691874105, -0.7439603216953563, -0.6767799053042667, -0.8192510001355539, -0.9193439063739205, -0.9691946587012202, -0.9530479665188234, -0.7679933922526365, -0.8837668174857947, -0.7551607224197083, -1.2096426859783316, -0.8675394968857661, -1.2061681243601197, -0.9207502411378705, -1.018328856661453, -1.0485457724999518, -0.8857995696533933, -0.9420680209804321, -0.9047761269227692, -0.9176310954480517, -1.0383171623503866, -0.9541641482427238, -0.9443831343315867, -0.9137541833551739]|570.2935791015625000|      2.00000000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
       8|[-0.707728772334195, -0.9437462307144047, -0.9340219217784003, -0.7944133746371228, -0.9804720753321093, -0.9253115319695135, -1.0345955702851808, -1.139922395355958, -1.1524981556366407, -0.8301852867347541, -0.6289918316038251, -0.9075467718025706, -0.981139126470385, -0.908004750126217, -0.9533167742814338, -0.9575947966661376, -0.9876259393682958, -0.8418135917084355, -0.6827370453756252, -0.7060610943937088, -1.1084208150696313, -0.9824989510807678, -0.9919484108629755, -0.9946714572060852, -0.9878073860619689, -0.9915262721435263, -0.7954668571749586, -0.777580588558179, -0.8380921253453533, -0.6881125940025684, -0.9650406919397618, -1.0971539594368345, -0.8527373651934713, -0.8755481711644941, -1.0672377529256796, -1.0009078956091464, -1.106060790429305, -0.8728988957040585, -0.9360687729349538, -0.9656379337585907, -0.852267172294725, -0.9424009794538787, -0.8964242920170071, -0.9065483298606624, -1.1736773056153247, -0.8334832935106761, -0.6622544550156433, -1.0050214606155823, -0.8324191993130776, -0.8922750502469133, -0.7120387804106199, -1.0393383187233607, -0.7947237556802025, -0.7027745753374981, -0.8197925091700997, -1.0869849598931491, -0.77805820665299, -0.9022613522547634, -0.7621993528032588, -1.057141417241646, -0.8395828269628633, -1.0610084437812337, -0.8588837668420604, -0.8173556536747528, -0.9206334954826568, -0.9578954163543336, -0.8484419244635347, -0.8574070638783787, -0.9863048007642695, -0.9730633834614336, -1.0171081435063534, -0.9855585390551695, -0.7907124066783078, -0.7037937864226791, -0.9819901720483131, -0.9684065979203494, -1.2373908691874105, -0.7439603216953563, -0.6767799053042667, -0.8192510001355539, -0.9193439063739205, -0.9691946587012202, -0.9530479665188234, -0.7679933922526365, -0.8837668174857947, -0.7551607224197083, -1.2096426859783316, -0.8675394968857661, -1.2061681243601197, -0.9207502411378705, -1.018328856661453, -1.0485457724999518, -0.8857995696533933, -0.9420680209804321, -0.9047761269227692, -0.9176310954480517, -1.0383171623503866, -0.9541641482427238, -0.9443831343315867, -0.9137541833551739]|570.2935791015625000|      1.00000000|[721, 0, 0, 45]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.805564071171247, -1.0589516927627463, -1.0185386085591113, -1.0718614996358087, -1.003154653135348, -0.8541073682655677, -0.9887184813705815, -1.1961377812004108, -0.9067276597789805, -0.8825106843832328, -0.820658673329852, -0.9066854654671715, -1.0685724117786908, -1.0004640920223329, -0.8808391538585298, -1.0411800531398565, -0.9738018194075171, -0.9989774820803046, -0.5500121825490357, -0.7144816775461924, -1.1936205925132544, -1.0551265648578654, -1.1708154880866521, -0.8763241609014908, -0.8431704468641383, -0.8653752602530052, -0.7383611546085663, -0.9225687954631949, -0.7538161394773184, -0.6381067341176305, -0.9663530509499995, -1.1536195471750066, -0.8839335291801469, -0.919243401950534, -1.2033915986188686, -0.9368842440303211, -0.9457035500299833, -0.8868022456861272, -0.8641013077339597, -0.959080043439633, -0.8739922938537674, -0.8115690337700194, -1.004886925955302, -0.8519622800043309, -1.134396186805754, -1.0087490295134325, -0.8453693091310811, -1.0840589049425406, -0.8867116936786245, -0.9549799509845496, -0.8236676213180174, -1.0976052571611503, -0.8545863097267611, -0.6513979708967317, -0.7631339583480777, -1.1165628884174303, -0.8455609336161559, -1.0166264554513023, -0.7772487333898602, -0.8923428687476571, -0.8579915471678382, -0.9470909301178501, -0.9883804919663571, -0.9134321166547898, -0.9084855955023529, -0.912144224136126, -0.9286010644281419, -0.8474709347341319, -0.8965489244987572, -1.0110486679902648, -0.938303352048054, -0.8717223380875072, -0.8434312645651726, -0.8204500062298257, -0.8086136743291498, -1.0142781045291922, -1.1201769361769287, -0.8756542931742987, -0.6456517902569151, -0.8173243726115135, -0.9161613572208407, -1.0742122995410757, -0.9326798493641141, -0.9238057370298158, -1.0656933011410485, -1.0151260510852693, -1.2064490336596074, -0.7666504886218893, -1.1707831529420727, -0.9387233800035159, -0.9918128285468993, -1.1279600843858455, -0.809882137600664, -0.9788492653368792, -0.9683012530036309, -0.8124897186448707, -0.972885731548149, -0.9536675175744614, -0.9177832895875258, -0.9080455970290476]|561.1978759765625000|      2.00000000|[785, 0, 0, 49]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
      10|[-0.805564071171247, -1.0589516927627463, -1.0185386085591113, -1.0718614996358087, -1.003154653135348, -0.8541073682655677, -0.9887184813705815, -1.1961377812004108, -0.9067276597789805, -0.8825106843832328, -0.820658673329852, -0.9066854654671715, -1.0685724117786908, -1.0004640920223329, -0.8808391538585298, -1.0411800531398565, -0.9738018194075171, -0.9989774820803046, -0.5500121825490357, -0.7144816775461924, -1.1936205925132544, -1.0551265648578654, -1.1708154880866521, -0.8763241609014908, -0.8431704468641383, -0.8653752602530052, -0.7383611546085663, -0.9225687954631949, -0.7538161394773184, -0.6381067341176305, -0.9663530509499995, -1.1536195471750066, -0.8839335291801469, -0.919243401950534, -1.2033915986188686, -0.9368842440303211, -0.9457035500299833, -0.8868022456861272, -0.8641013077339597, -0.959080043439633, -0.8739922938537674, -0.8115690337700194, -1.004886925955302, -0.8519622800043309, -1.134396186805754, -1.0087490295134325, -0.8453693091310811, -1.0840589049425406, -0.8867116936786245, -0.9549799509845496, -0.8236676213180174, -1.0976052571611503, -0.8545863097267611, -0.6513979708967317, -0.7631339583480777, -1.1165628884174303, -0.8455609336161559, -1.0166264554513023, -0.7772487333898602, -0.8923428687476571, -0.8579915471678382, -0.9470909301178501, -0.9883804919663571, -0.9134321166547898, -0.9084855955023529, -0.912144224136126, -0.9286010644281419, -0.8474709347341319, -0.8965489244987572, -1.0110486679902648, -0.938303352048054, -0.8717223380875072, -0.8434312645651726, -0.8204500062298257, -0.8086136743291498, -1.0142781045291922, -1.1201769361769287, -0.8756542931742987, -0.6456517902569151, -0.8173243726115135, -0.9161613572208407, -1.0742122995410757, -0.9326798493641141, -0.9238057370298158, -1.0656933011410485, -1.0151260510852693, -1.2064490336596074, -0.7666504886218893, -1.1707831529420727, -0.9387233800035159, -0.9918128285468993, -1.1279600843858455, -0.809882137600664, -0.9788492653368792, -0.9683012530036309, -0.8124897186448707, -0.972885731548149, -0.9536675175744614, -0.9177832895875258, -0.9080455970290476]|561.1978759765625000|      1.00000000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
