k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0797436609864235, 0.5825514495372772, 0.6116141676902771, 1.056545540690422, 0.7050902545452118, 1.0637977197766304, 0.9335227608680725, 0.7160389423370361, 0.7506760954856873, 0.7446882128715515, 0.8761513978242874, 0.7161913216114044, 1.012668645940721, 1.222461923956871, 0.8479563295841217, 0.9877479299902916, 0.6395451128482819, 1.0445559695363045, 0.9837488010525703, 0.9119816571474075, 0.9994737903471105, 0.8597419112920761]|  1.3444287776947021|      2.00000000|[241, 35, 0, 5]                                                            | | GPS sucess | actual_k=8
       2|[1.0519097298383713, 0.3666491508483887, 0.3968467116355896, 0.3229081481695175, 0.7586336880922318, 1.0517495786771178, 0.7564999014139175, 0.2444664537906647, 0.8200703635811806, 0.8756045550107956, 1.0470290780067444, -0.127995640039444, 1.3031892543658614, 0.6024276465177536, 1.3841696679592133, 0.8450272157788277, 1.122549444437027, 1.3318171575665474, 0.4933780208230019, 1.1743123680353165, 0.4554373423452489, 0.1810266822576523]|  1.0893965959548950|      4.00000000|[482, 69, 0, 10]                                                           | | GPS sucess | actual_k=8
       3|[0.7657128423452377, 0.7928702235221863, 0.4791003316640854, -0.0140848606824875, 0.6522033959627151, 0.7269252454861999, -1.250135526061058, -0.2223113477230072, 0.5322674587368965, -1.0738226920366287, 0.2163763642311096, -1.4337343275547028, 0.9885842567309737, 0.2822851687669754, 0.4078188240528107, 2.04536259919405, 0.3708877861499786, 1.656799592077732, 0.0593708828091621, 1.4633045047521591, 0.8621238569612615, -0.7409193068742752]|  0.7502681016921997|      8.00000000|[722, 104, 0, 15]                                                          | | GPS sucess | actual_k=8
       4|[-0.3282051235437393, 1.8749536871910095, -0.6649081856012344, -1.7539419382810593, -0.3089464157819748, 0.9018364315852523, -1.0156915038824081, 0.0401069819927216, -1.8915740177035332, -2.8976920396089554, -0.5981005430221558, -5.23065248131752, -1.1924660438671708, 0.8323491364717484, -0.0234566926956177, -2.39954125136137, -1.3865233361721039, 0.6923520937561989, 0.9773003533482552, 0.8326029628515244, 1.1686562995309941, -0.2266242057085037]|  0.5822128653526306|     16.00000000|[962, 139, 0, 20]                                                          | | GPS sucess | actual_k=8
       5|[-0.3282051235437393, 1.8749536871910095, -0.6649081856012344, -1.7539419382810593, -0.3089464157819748, 0.9018364315852523, -1.0156915038824081, 0.0401069819927216, -1.8915740177035332, -2.8976920396089554, -0.5981005430221558, -5.23065248131752, -1.1924660438671708, 0.8323491364717484, -0.0234566926956177, -2.39954125136137, -1.3865233361721039, 0.6923520937561989, 0.9773003533482552, 0.8326029628515244, 1.1686562995309941, -0.2266242057085037]|  0.5822128653526306|      8.00000000|[1202, 174, 0, 25]                                                         |  | used quadratic model with 276 points | actual_k=8
       6|[-0.2329694405198097, -0.6690192818641663, 0.5453113168478012, -1.3186744004487991, -1.4605352133512497, -1.552533351816237, -3.2892594188451767, 0.7762044370174408, -3.8446196243166924, -1.2950791865587234, 2.226323962211609, -7.461148172616959, -0.5516960257664323, 0.4068212658166885, -0.2243509739637375, -1.279115192592144, -1.9575604498386383, -2.6433143243193626, 0.9299987927079201, 0.8946393318474293, 2.889568875252735, -0.1014705747365952]|  0.5280974507331848|     16.00000000|[1443, 208, 0, 30]                                                         | | GPS sucess | actual_k=8
       7|[-0.2329694405198097, -0.6690192818641663, 0.5453113168478012, -1.3186744004487991, -1.4605352133512497, -1.552533351816237, -3.2892594188451767, 0.7762044370174408, -3.8446196243166924, -1.2950791865587234, 2.226323962211609, -7.461148172616959, -0.5516960257664323, 0.4068212658166885, -0.2243509739637375, -1.279115192592144, -1.9575604498386383, -2.6433143243193626, 0.9299987927079201, 0.8946393318474293, 2.889568875252735, -0.1014705747365952]|  0.5280974507331848|      8.00000000|[1685, 241, 0, 35]                                                         |  | used quadratic model with 276 points | actual_k=8
       8|[-0.1588703319430351, 0.0740500688552856, -1.4376864582300186, 0.1095446795225143, -1.8762788325548172, -0.5152324074879289, -1.1891918033361435, -0.7490380108356476, -5.4657066985964775, 0.5314454287290573, -0.2042418718338013, -8.869842916727066, 0.0660906201228499, 0.522467851638794, 0.3326428085565567, -1.6025784835219383, -3.8134601414203644, -5.290981255471706, 1.2125531807541847, 0.2121102996170521, 3.7523027161951177, 3.6467615514993668]|  0.4496662020683289|     16.00000000|[1926, 275, 0, 40]                                                         | | GPS sucess | actual_k=8
       9|[-0.1588703319430351, 0.0740500688552856, -1.4376864582300186, 0.1095446795225143, -1.8762788325548172, -0.5152324074879289, -1.1891918033361435, -0.7490380108356476, -5.4657066985964775, 0.5314454287290573, -0.2042418718338013, -8.869842916727066, 0.0660906201228499, 0.522467851638794, 0.3326428085565567, -1.6025784835219383, -3.8134601414203644, -5.290981255471706, 1.2125531807541847, 0.2121102996170521, 3.7523027161951177, 3.6467615514993668]|  0.4496662020683289|      8.00000000|[2168, 308, 0, 45]                                                         |  | used quadratic model with 276 points | actual_k=8
      10|[-0.1588703319430351, 0.0740500688552856, -1.4376864582300186, 0.1095446795225143, -1.8762788325548172, -0.5152324074879289, -1.1891918033361435, -0.7490380108356476, -5.4657066985964775, 0.5314454287290573, -0.2042418718338013, -8.869842916727066, 0.0660906201228499, 0.522467851638794, 0.3326428085565567, -1.6025784835219383, -3.8134601414203644, -5.290981255471706, 1.2125531807541847, 0.2121102996170521, 3.7523027161951177, 3.6467615514993668]|  0.4496662020683289|      4.00000000|[2410, 341, 0, 50]                                                         |  | used quadratic model with 276 points | actual_k=8
      11|[-2.1931520625948906, 0.07560965558514, -0.6046391278505325, -0.5579256564378738, -2.2999459356069565, -0.227914803661406, -1.3029843717813492, 0.2812407910823822, -4.976281903684139, -0.1608246713876724, -0.5228521227836609, -8.48048260807991, 0.8245796924456954, 0.5990162566304207, 1.085241749882698, -0.7873856648802757, -5.651857763528824, -5.911587081849575, 0.1045012846589088, 0.5398762412369251, 4.490266571461689, 4.380721166729927]|  0.4274016320705414|      8.00000000|[2651, 375, 0, 55]                                                         | | GPS sucess | actual_k=8
      12|[-2.1931520625948906, 0.07560965558514, -0.6046391278505325, -0.5579256564378738, -2.2999459356069565, -0.227914803661406, -1.3029843717813492, 0.2812407910823822, -4.976281903684139, -0.1608246713876724, -0.5228521227836609, -8.48048260807991, 0.8245796924456954, 0.5990162566304207, 1.085241749882698, -0.7873856648802757, -5.651857763528824, -5.911587081849575, 0.1045012846589088, 0.5398762412369251, 4.490266571461689, 4.380721166729927]|  0.4274016320705414|      4.00000000|[2891, 410, 0, 60]                                                         |  | used quadratic model with 276 points | actual_k=8
