k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[15.0, 6.0]                                                                     |-2641.3632314451997445|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[15.0, 6.0]                                                                     |-2641.3632314451997445|      0.50000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate failure | actual_k=0
       2|[14.98157306574285, 5.9759163577109575]                                         |-2656.8732910156250000|      1.00000000|[10, 0, 1, 3]                                                              | | GPS sucess | actual_k=0
       3|[14.98157306574285, 5.9759163577109575]                                         |-2656.8732910156250000|      0.50000000|[14, 0, 2, 5]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[15.092398582026362, 5.579923870041966]                                         |-2888.4204101562500000|      1.00000000|[19, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[15.091594587487634, 4.758062543347478]                                         |-3431.0373535156250000|      2.00000000|[23, 0, 2, 7]                                                              | | GPS sucess | actual_k=0
       6|[15.091594587487634, 4.758062543347478]                                         |-3431.0373535156250000|      1.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[15.091594587487634, 4.758062543347478]                                         |-3431.0373535156250000|      0.50000000|[32, 0, 4, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[15.091594587487634, 4.758062543347478]                                         |-3431.0373535156250000|      0.25000000|[37, 0, 5, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[15.091594587487634, 4.758062543347478]                                         |-3431.0373535156250000|      0.12500000|[42, 0, 6, 15]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[14.986438299936708, 4.707208937034011]                                         |-3474.2937011718750000|      0.25000000|[47, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[14.951556618732866, 4.562311312183738]                                         |-3578.3437500000000000|      0.50000000|[51, 0, 6, 17]                                                             | | GPS sucess | actual_k=0
      12|[14.951556618732866, 4.562311312183738]                                         |-3578.3437500000000000|      0.25000000|[55, 0, 7, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[14.970531859842595, 4.317449515685439]                                         |-3755.9340820312500000|      0.50000000|[60, 0, 7, 20]                                                             | | GPS sucess | actual_k=0
